#,Date-Time (PDT),Temperature   (°C),Host Connected,Started,Button Down,Button Up,End of File
49471,07/21/2025 22:34:00,5.83,,,,,
49472,07/21/2025 22:35:00,5.75,,,,,
49473,07/21/2025 22:36:00,5.70,,,,,
49474,07/21/2025 22:37:00,5.75,,,,,
49475,07/21/2025 22:38:00,5.87,,,,,
49476,07/21/2025 22:39:00,6.17,,,,,
49477,07/21/2025 22:40:00,6.17,,,,,
49478,07/21/2025 22:41:00,6.26,,,,,
49479,07/21/2025 22:42:00,6.35,,,,,
49480,07/21/2025 22:43:00,6.48,,,,,
49481,07/21/2025 22:44:00,6.48,,,,,
49482,07/21/2025 22:45:00,6.48,,,,,
49483,07/21/2025 22:46:00,6.52,,,,,
49484,07/21/2025 22:47:00,6.48,,,,,
49485,07/21/2025 22:48:00,6.39,,,,,
49486,07/21/2025 22:49:00,6.26,,,,,
49487,07/21/2025 22:50:00,6.05,,,,,
49488,07/21/2025 22:51:00,5.92,,,,,
49489,07/21/2025 22:52:00,5.87,,,,,
49490,07/21/2025 22:53:00,6.17,,,,,
49491,07/21/2025 22:54:00,6.00,,,,,
49492,07/21/2025 22:55:00,5.66,,,,,
49493,07/21/2025 22:56:00,5.45,,,,,
49494,07/21/2025 22:57:00,5.19,,,,,
49495,07/21/2025 22:58:00,5.27,,,,,
49496,07/21/2025 22:59:00,5.40,,,,,
49497,07/21/2025 23:00:00,5.49,,,,,
49498,07/21/2025 23:01:00,5.49,,,,,
49499,07/21/2025 23:02:00,5.57,,,,,
49500,07/21/2025 23:03:00,5.79,,,,,
49501,07/21/2025 23:04:00,5.92,,,,,
49502,07/21/2025 23:05:00,6.00,,,,,
49503,07/21/2025 23:06:00,5.92,,,,,
49504,07/21/2025 23:07:00,5.79,,,,,
49505,07/21/2025 23:08:00,5.57,,,,,
49506,07/21/2025 23:09:00,5.45,,,,,
49507,07/21/2025 23:10:00,5.62,,,,,
49508,07/21/2025 23:11:00,5.70,,,,,
49509,07/21/2025 23:12:00,5.70,,,,,
49510,07/21/2025 23:13:00,5.70,,,,,
49511,07/21/2025 23:14:00,5.70,,,,,
49512,07/21/2025 23:15:00,5.66,,,,,
49513,07/21/2025 23:16:00,5.62,,,,,
49514,07/21/2025 23:17:00,5.70,,,,,
49515,07/21/2025 23:18:00,5.66,,,,,
49516,07/21/2025 23:19:00,5.70,,,,,
49517,07/21/2025 23:20:00,5.62,,,,,
49518,07/21/2025 23:21:00,5.62,,,,,
49519,07/21/2025 23:22:00,5.57,,,,,
49520,07/21/2025 23:23:00,5.66,,,,,
49521,07/21/2025 23:24:00,5.75,,,,,
49522,07/21/2025 23:25:00,5.75,,,,,
49523,07/21/2025 23:26:00,5.87,,,,,
49524,07/21/2025 23:27:00,6.09,,,,,
49525,07/21/2025 23:28:00,6.09,,,,,
49526,07/21/2025 23:29:00,6.09,,,,,
49527,07/21/2025 23:30:00,6.43,,,,,
49528,07/21/2025 23:31:00,6.90,,,,,
49529,07/21/2025 23:32:00,7.12,,,,,
49530,07/21/2025 23:33:00,7.29,,,,,
49531,07/21/2025 23:34:00,7.38,,,,,
49532,07/21/2025 23:35:00,7.46,,,,,
49533,07/21/2025 23:36:00,7.59,,,,,
49534,07/21/2025 23:37:00,7.59,,,,,
49535,07/21/2025 23:38:00,7.42,,,,,
49536,07/21/2025 23:39:00,7.38,,,,,
49537,07/21/2025 23:40:00,7.08,,,,,
49538,07/21/2025 23:41:00,7.03,,,,,
49539,07/21/2025 23:42:00,7.16,,,,,
49540,07/21/2025 23:43:00,7.12,,,,,
49541,07/21/2025 23:44:00,7.25,,,,,
49542,07/21/2025 23:45:00,7.38,,,,,
49543,07/21/2025 23:46:00,7.20,,,,,
49544,07/21/2025 23:47:00,7.12,,,,,
49545,07/21/2025 23:48:00,7.08,,,,,
49546,07/21/2025 23:49:00,6.95,,,,,
49547,07/21/2025 23:50:00,6.90,,,,,
49548,07/21/2025 23:51:00,6.86,,,,,
49549,07/21/2025 23:52:00,6.82,,,,,
49550,07/21/2025 23:53:00,6.69,,,,,
49551,07/21/2025 23:54:00,6.73,,,,,
49552,07/21/2025 23:55:00,6.73,,,,,
49553,07/21/2025 23:56:00,6.78,,,,,
49554,07/21/2025 23:57:00,6.69,,,,,
49555,07/21/2025 23:58:00,6.48,,,,,
49556,07/21/2025 23:59:00,6.30,,,,,
49557,07/22/2025 00:00:00,6.22,,,,,
49558,07/22/2025 00:01:00,6.26,,,,,
49559,07/22/2025 00:02:00,6.26,,,,,
49560,07/22/2025 00:03:00,6.22,,,,,
49561,07/22/2025 00:04:00,6.13,,,,,
49562,07/22/2025 00:05:00,6.13,,,,,
49563,07/22/2025 00:06:00,6.13,,,,,
49564,07/22/2025 00:07:00,6.00,,,,,
49565,07/22/2025 00:08:00,5.92,,,,,
49566,07/22/2025 00:09:00,5.75,,,,,
49567,07/22/2025 00:10:00,5.66,,,,,
49568,07/22/2025 00:11:00,5.66,,,,,
49569,07/22/2025 00:12:00,5.70,,,,,
49570,07/22/2025 00:13:00,5.66,,,,,
49571,07/22/2025 00:14:00,5.62,,,,,
49572,07/22/2025 00:15:00,5.62,,,,,
49573,07/22/2025 00:16:00,5.57,,,,,
49574,07/22/2025 00:17:00,5.57,,,,,
49575,07/22/2025 00:18:00,5.62,,,,,
49576,07/22/2025 00:19:00,5.62,,,,,
49577,07/22/2025 00:20:00,5.66,,,,,
49578,07/22/2025 00:21:00,5.75,,,,,
49579,07/22/2025 00:22:00,5.87,,,,,
49580,07/22/2025 00:23:00,5.79,,,,,
49581,07/22/2025 00:24:00,5.75,,,,,
49582,07/22/2025 00:25:00,5.79,,,,,
49583,07/22/2025 00:26:00,5.70,,,,,
49584,07/22/2025 00:27:00,5.62,,,,,
49585,07/22/2025 00:28:00,5.62,,,,,
49586,07/22/2025 00:29:00,5.49,,,,,
49587,07/22/2025 00:30:00,5.45,,,,,
49588,07/22/2025 00:31:00,5.36,,,,,
49589,07/22/2025 00:32:00,5.36,,,,,
49590,07/22/2025 00:33:00,5.19,,,,,
49591,07/22/2025 00:34:00,5.19,,,,,
49592,07/22/2025 00:35:00,5.15,,,,,
49593,07/22/2025 00:36:00,5.10,,,,,
49594,07/22/2025 00:37:00,5.10,,,,,
49595,07/22/2025 00:38:00,5.06,,,,,
49596,07/22/2025 00:39:00,5.02,,,,,
49597,07/22/2025 00:40:00,4.97,,,,,
49598,07/22/2025 00:41:00,4.93,,,,,
49599,07/22/2025 00:42:00,4.93,,,,,
49600,07/22/2025 00:43:00,5.02,,,,,
49601,07/22/2025 00:44:00,5.02,,,,,
49602,07/22/2025 00:45:00,5.02,,,,,
49603,07/22/2025 00:46:00,5.15,,,,,
49604,07/22/2025 00:47:00,5.19,,,,,
49605,07/22/2025 00:48:00,5.23,,,,,
49606,07/22/2025 00:49:00,5.32,,,,,
49607,07/22/2025 00:50:00,5.32,,,,,
49608,07/22/2025 00:51:00,5.40,,,,,
49609,07/22/2025 00:52:00,5.53,,,,,
49610,07/22/2025 00:53:00,5.62,,,,,
49611,07/22/2025 00:54:00,5.75,,,,,
49612,07/22/2025 00:55:00,5.83,,,,,
49613,07/22/2025 00:56:00,5.87,,,,,
49614,07/22/2025 00:57:00,5.92,,,,,
49615,07/22/2025 00:58:00,5.96,,,,,
49616,07/22/2025 00:59:00,6.09,,,,,
49617,07/22/2025 01:00:00,6.05,,,,,
49618,07/22/2025 01:01:00,6.22,,,,,
49619,07/22/2025 01:02:00,6.30,,,,,
49620,07/22/2025 01:03:00,6.56,,,,,
49621,07/22/2025 01:04:00,6.65,,,,,
49622,07/22/2025 01:05:00,6.60,,,,,
49623,07/22/2025 01:06:00,6.69,,,,,
49624,07/22/2025 01:07:00,6.73,,,,,
49625,07/22/2025 01:08:00,6.82,,,,,
49626,07/22/2025 01:09:00,6.73,,,,,
49627,07/22/2025 01:10:00,6.69,,,,,
49628,07/22/2025 01:11:00,6.65,,,,,
49629,07/22/2025 01:12:00,6.43,,,,,
49630,07/22/2025 01:13:00,6.35,,,,,
49631,07/22/2025 01:14:00,6.30,,,,,
49632,07/22/2025 01:15:00,6.22,,,,,
49633,07/22/2025 01:16:00,6.13,,,,,
49634,07/22/2025 01:17:00,6.05,,,,,
49635,07/22/2025 01:18:00,5.92,,,,,
49636,07/22/2025 01:19:00,5.83,,,,,
49637,07/22/2025 01:20:00,5.75,,,,,
49638,07/22/2025 01:21:00,5.75,,,,,
49639,07/22/2025 01:22:00,5.79,,,,,
49640,07/22/2025 01:23:00,5.79,,,,,
49641,07/22/2025 01:24:00,5.79,,,,,
49642,07/22/2025 01:25:00,5.92,,,,,
49643,07/22/2025 01:26:00,5.96,,,,,
49644,07/22/2025 01:27:00,5.96,,,,,
49645,07/22/2025 01:28:00,6.09,,,,,
49646,07/22/2025 01:29:00,6.17,,,,,
49647,07/22/2025 01:30:00,6.13,,,,,
49648,07/22/2025 01:31:00,6.17,,,,,
49649,07/22/2025 01:32:00,6.17,,,,,
49650,07/22/2025 01:33:00,6.17,,,,,
49651,07/22/2025 01:34:00,6.22,,,,,
49652,07/22/2025 01:35:00,6.13,,,,,
49653,07/22/2025 01:36:00,6.09,,,,,
49654,07/22/2025 01:37:00,6.13,,,,,
49655,07/22/2025 01:38:00,6.09,,,,,
49656,07/22/2025 01:39:00,6.05,,,,,
49657,07/22/2025 01:40:00,5.96,,,,,
49658,07/22/2025 01:41:00,6.00,,,,,
49659,07/22/2025 01:42:00,6.13,,,,,
49660,07/22/2025 01:43:00,6.05,,,,,
49661,07/22/2025 01:44:00,6.09,,,,,
49662,07/22/2025 01:45:00,6.09,,,,,
49663,07/22/2025 01:46:00,5.96,,,,,
49664,07/22/2025 01:47:00,6.05,,,,,
49665,07/22/2025 01:48:00,6.26,,,,,
49666,07/22/2025 01:49:00,6.35,,,,,
49667,07/22/2025 01:50:00,6.35,,,,,
49668,07/22/2025 01:51:00,6.43,,,,,
49669,07/22/2025 01:52:00,6.39,,,,,
49670,07/22/2025 01:53:00,6.52,,,,,
49671,07/22/2025 01:54:00,6.39,,,,,
49672,07/22/2025 01:55:00,6.22,,,,,
49673,07/22/2025 01:56:00,6.22,,,,,
49674,07/22/2025 01:57:00,6.26,,,,,
49675,07/22/2025 01:58:00,6.26,,,,,
49676,07/22/2025 01:59:00,6.22,,,,,
49677,07/22/2025 02:00:00,6.22,,,,,
49678,07/22/2025 02:01:00,6.17,,,,,
49679,07/22/2025 02:02:00,6.13,,,,,
49680,07/22/2025 02:03:00,5.96,,,,,
49681,07/22/2025 02:04:00,5.87,,,,,
49682,07/22/2025 02:05:00,5.79,,,,,
49683,07/22/2025 02:06:00,5.70,,,,,
49684,07/22/2025 02:07:00,5.66,,,,,
49685,07/22/2025 02:08:00,5.57,,,,,
49686,07/22/2025 02:09:00,5.45,,,,,
49687,07/22/2025 02:10:00,5.49,,,,,
49688,07/22/2025 02:11:00,5.49,,,,,
49689,07/22/2025 02:12:00,5.40,,,,,
49690,07/22/2025 02:13:00,5.40,,,,,
49691,07/22/2025 02:14:00,5.36,,,,,
49692,07/22/2025 02:15:00,5.36,,,,,
49693,07/22/2025 02:16:00,5.49,,,,,
49694,07/22/2025 02:17:00,5.45,,,,,
49695,07/22/2025 02:18:00,5.32,,,,,
49696,07/22/2025 02:19:00,5.32,,,,,
49697,07/22/2025 02:20:00,5.23,,,,,
49698,07/22/2025 02:21:00,5.10,,,,,
49699,07/22/2025 02:22:00,4.97,,,,,
49700,07/22/2025 02:23:00,4.93,,,,,
49701,07/22/2025 02:24:00,4.84,,,,,
49702,07/22/2025 02:25:00,4.93,,,,,
49703,07/22/2025 02:26:00,5.15,,,,,
49704,07/22/2025 02:27:00,5.15,,,,,
49705,07/22/2025 02:28:00,5.23,,,,,
49706,07/22/2025 02:29:00,5.27,,,,,
49707,07/22/2025 02:30:00,5.36,,,,,
49708,07/22/2025 02:31:00,5.45,,,,,
49709,07/22/2025 02:32:00,5.62,,,,,
49710,07/22/2025 02:33:00,5.66,,,,,
49711,07/22/2025 02:34:00,5.70,,,,,
49712,07/22/2025 02:35:00,5.79,,,,,
49713,07/22/2025 02:36:00,5.70,,,,,
49714,07/22/2025 02:37:00,5.53,,,,,
49715,07/22/2025 02:38:00,5.53,,,,,
49716,07/22/2025 02:39:00,5.53,,,,,
49717,07/22/2025 02:40:00,5.45,,,,,
49718,07/22/2025 02:41:00,5.40,,,,,
49719,07/22/2025 02:42:00,5.23,,,,,
49720,07/22/2025 02:43:00,5.23,,,,,
49721,07/22/2025 02:44:00,5.27,,,,,
49722,07/22/2025 02:45:00,5.19,,,,,
49723,07/22/2025 02:46:00,5.02,,,,,
49724,07/22/2025 02:47:00,4.84,,,,,
49725,07/22/2025 02:48:00,4.67,,,,,
49726,07/22/2025 02:49:00,4.54,,,,,
49727,07/22/2025 02:50:00,4.50,,,,,
49728,07/22/2025 02:51:00,4.37,,,,,
49729,07/22/2025 02:52:00,4.37,,,,,
49730,07/22/2025 02:53:00,4.37,,,,,
49731,07/22/2025 02:54:00,4.37,,,,,
49732,07/22/2025 02:55:00,4.29,,,,,
49733,07/22/2025 02:56:00,4.29,,,,,
49734,07/22/2025 02:57:00,4.20,,,,,
49735,07/22/2025 02:58:00,4.24,,,,,
49736,07/22/2025 02:59:00,4.37,,,,,
49737,07/22/2025 03:00:00,4.46,,,,,
49738,07/22/2025 03:01:00,4.42,,,,,
49739,07/22/2025 03:02:00,4.42,,,,,
49740,07/22/2025 03:03:00,4.46,,,,,
49741,07/22/2025 03:04:00,4.46,,,,,
49742,07/22/2025 03:05:00,4.46,,,,,
49743,07/22/2025 03:06:00,4.42,,,,,
49744,07/22/2025 03:07:00,4.33,,,,,
49745,07/22/2025 03:08:00,4.29,,,,,
49746,07/22/2025 03:09:00,4.20,,,,,
49747,07/22/2025 03:10:00,4.29,,,,,
49748,07/22/2025 03:11:00,4.29,,,,,
49749,07/22/2025 03:12:00,4.29,,,,,
49750,07/22/2025 03:13:00,4.37,,,,,
49751,07/22/2025 03:14:00,4.63,,,,,
49752,07/22/2025 03:15:00,4.80,,,,,
49753,07/22/2025 03:16:00,4.84,,,,,
49754,07/22/2025 03:17:00,4.89,,,,,
49755,07/22/2025 03:18:00,4.80,,,,,
49756,07/22/2025 03:19:00,4.80,,,,,
49757,07/22/2025 03:20:00,4.72,,,,,
49758,07/22/2025 03:21:00,4.72,,,,,
49759,07/22/2025 03:22:00,4.76,,,,,
49760,07/22/2025 03:23:00,4.72,,,,,
49761,07/22/2025 03:24:00,4.59,,,,,
49762,07/22/2025 03:25:00,4.42,,,,,
49763,07/22/2025 03:26:00,4.33,,,,,
49764,07/22/2025 03:27:00,4.16,,,,,
49765,07/22/2025 03:28:00,4.03,,,,,
49766,07/22/2025 03:29:00,3.94,,,,,
49767,07/22/2025 03:30:00,3.86,,,,,
49768,07/22/2025 03:31:00,3.77,,,,,
49769,07/22/2025 03:32:00,3.73,,,,,
49770,07/22/2025 03:33:00,3.82,,,,,
49771,07/22/2025 03:34:00,3.86,,,,,
49772,07/22/2025 03:35:00,3.82,,,,,
49773,07/22/2025 03:36:00,3.90,,,,,
49774,07/22/2025 03:37:00,3.99,,,,,
49775,07/22/2025 03:38:00,3.99,,,,,
49776,07/22/2025 03:39:00,4.07,,,,,
49777,07/22/2025 03:40:00,4.33,,,,,
49778,07/22/2025 03:41:00,4.63,,,,,
49779,07/22/2025 03:42:00,4.72,,,,,
49780,07/22/2025 03:43:00,4.76,,,,,
49781,07/22/2025 03:44:00,4.76,,,,,
49782,07/22/2025 03:45:00,4.63,,,,,
49783,07/22/2025 03:46:00,4.72,,,,,
49784,07/22/2025 03:47:00,4.67,,,,,
49785,07/22/2025 03:48:00,4.76,,,,,
49786,07/22/2025 03:49:00,4.76,,,,,
49787,07/22/2025 03:50:00,4.84,,,,,
49788,07/22/2025 03:51:00,4.84,,,,,
49789,07/22/2025 03:52:00,4.84,,,,,
49790,07/22/2025 03:53:00,4.93,,,,,
49791,07/22/2025 03:54:00,5.02,,,,,
49792,07/22/2025 03:55:00,5.06,,,,,
49793,07/22/2025 03:56:00,5.10,,,,,
49794,07/22/2025 03:57:00,5.15,,,,,
49795,07/22/2025 03:58:00,4.93,,,,,
49796,07/22/2025 03:59:00,4.67,,,,,
49797,07/22/2025 04:00:00,4.46,,,,,
49798,07/22/2025 04:01:00,4.37,,,,,
49799,07/22/2025 04:02:00,4.33,,,,,
49800,07/22/2025 04:03:00,4.24,,,,,
49801,07/22/2025 04:04:00,4.03,,,,,
49802,07/22/2025 04:05:00,3.99,,,,,
49803,07/22/2025 04:06:00,4.03,,,,,
49804,07/22/2025 04:07:00,4.03,,,,,
49805,07/22/2025 04:08:00,4.20,,,,,
49806,07/22/2025 04:09:00,4.37,,,,,
49807,07/22/2025 04:10:00,4.54,,,,,
49808,07/22/2025 04:11:00,4.72,,,,,
49809,07/22/2025 04:12:00,4.76,,,,,
49810,07/22/2025 04:13:00,4.89,,,,,
49811,07/22/2025 04:14:00,4.93,,,,,
49812,07/22/2025 04:15:00,4.97,,,,,
49813,07/22/2025 04:16:00,4.93,,,,,
49814,07/22/2025 04:17:00,4.84,,,,,
49815,07/22/2025 04:18:00,4.80,,,,,
49816,07/22/2025 04:19:00,4.80,,,,,
49817,07/22/2025 04:20:00,4.76,,,,,
49818,07/22/2025 04:21:00,4.84,,,,,
49819,07/22/2025 04:22:00,4.97,,,,,
49820,07/22/2025 04:23:00,5.02,,,,,
49821,07/22/2025 04:24:00,5.02,,,,,
49822,07/22/2025 04:25:00,5.06,,,,,
49823,07/22/2025 04:26:00,5.02,,,,,
49824,07/22/2025 04:27:00,4.93,,,,,
49825,07/22/2025 04:28:00,4.80,,,,,
49826,07/22/2025 04:29:00,4.67,,,,,
49827,07/22/2025 04:30:00,4.59,,,,,
49828,07/22/2025 04:31:00,4.50,,,,,
49829,07/22/2025 04:32:00,4.42,,,,,
49830,07/22/2025 04:33:00,4.33,,,,,
49831,07/22/2025 04:34:00,4.16,,,,,
49832,07/22/2025 04:35:00,4.12,,,,,
49833,07/22/2025 04:36:00,4.07,,,,,
49834,07/22/2025 04:37:00,3.99,,,,,
49835,07/22/2025 04:38:00,3.99,,,,,
49836,07/22/2025 04:39:00,4.03,,,,,
49837,07/22/2025 04:40:00,4.07,,,,,
49838,07/22/2025 04:41:00,4.12,,,,,
49839,07/22/2025 04:42:00,3.99,,,,,
49840,07/22/2025 04:43:00,3.86,,,,,
49841,07/22/2025 04:44:00,3.94,,,,,
49842,07/22/2025 04:45:00,3.99,,,,,
49843,07/22/2025 04:46:00,4.12,,,,,
49844,07/22/2025 04:47:00,4.03,,,,,
49845,07/22/2025 04:48:00,4.03,,,,,
49846,07/22/2025 04:49:00,3.99,,,,,
49847,07/22/2025 04:50:00,3.90,,,,,
49848,07/22/2025 04:51:00,3.86,,,,,
49849,07/22/2025 04:52:00,3.82,,,,,
49850,07/22/2025 04:53:00,3.90,,,,,
49851,07/22/2025 04:54:00,3.90,,,,,
49852,07/22/2025 04:55:00,3.94,,,,,
49853,07/22/2025 04:56:00,3.94,,,,,
49854,07/22/2025 04:57:00,3.99,,,,,
49855,07/22/2025 04:58:00,3.94,,,,,
49856,07/22/2025 04:59:00,3.94,,,,,
49857,07/22/2025 05:00:00,4.03,,,,,
49858,07/22/2025 05:01:00,3.86,,,,,
49859,07/22/2025 05:02:00,3.69,,,,,
49860,07/22/2025 05:03:00,3.47,,,,,
49861,07/22/2025 05:04:00,3.34,,,,,
49862,07/22/2025 05:05:00,3.26,,,,,
49863,07/22/2025 05:06:00,3.26,,,,,
49864,07/22/2025 05:07:00,3.17,,,,,
49865,07/22/2025 05:08:00,3.13,,,,,
49866,07/22/2025 05:09:00,3.17,,,,,
49867,07/22/2025 05:10:00,3.26,,,,,
49868,07/22/2025 05:11:00,3.34,,,,,
49869,07/22/2025 05:12:00,3.43,,,,,
49870,07/22/2025 05:13:00,3.52,,,,,
49871,07/22/2025 05:14:00,3.60,,,,,
49872,07/22/2025 05:15:00,3.73,,,,,
49873,07/22/2025 05:16:00,3.86,,,,,
49874,07/22/2025 05:17:00,3.86,,,,,
49875,07/22/2025 05:18:00,3.94,,,,,
49876,07/22/2025 05:19:00,3.86,,,,,
49877,07/22/2025 05:20:00,3.99,,,,,
49878,07/22/2025 05:21:00,3.99,,,,,
49879,07/22/2025 05:22:00,4.03,,,,,
49880,07/22/2025 05:23:00,4.12,,,,,
49881,07/22/2025 05:24:00,4.16,,,,,
49882,07/22/2025 05:25:00,4.24,,,,,
49883,07/22/2025 05:26:00,4.37,,,,,
49884,07/22/2025 05:27:00,4.46,,,,,
49885,07/22/2025 05:28:00,4.54,,,,,
49886,07/22/2025 05:29:00,4.54,,,,,
49887,07/22/2025 05:30:00,4.67,,,,,
49888,07/22/2025 05:31:00,4.72,,,,,
49889,07/22/2025 05:32:00,4.84,,,,,
49890,07/22/2025 05:33:00,4.89,,,,,
49891,07/22/2025 05:34:00,4.84,,,,,
49892,07/22/2025 05:35:00,4.76,,,,,
49893,07/22/2025 05:36:00,4.67,,,,,
49894,07/22/2025 05:37:00,4.63,,,,,
49895,07/22/2025 05:38:00,4.67,,,,,
49896,07/22/2025 05:39:00,4.67,,,,,
49897,07/22/2025 05:40:00,4.76,,,,,
49898,07/22/2025 05:41:00,4.80,,,,,
49899,07/22/2025 05:42:00,4.84,,,,,
49900,07/22/2025 05:43:00,4.89,,,,,
49901,07/22/2025 05:44:00,4.89,,,,,
49902,07/22/2025 05:45:00,4.93,,,,,
49903,07/22/2025 05:46:00,5.02,,,,,
49904,07/22/2025 05:47:00,5.15,,,,,
49905,07/22/2025 05:48:00,5.19,,,,,
49906,07/22/2025 05:49:00,5.23,,,,,
49907,07/22/2025 05:50:00,5.23,,,,,
49908,07/22/2025 05:51:00,5.27,,,,,
49909,07/22/2025 05:52:00,5.40,,,,,
49910,07/22/2025 05:53:00,5.45,,,,,
49911,07/22/2025 05:54:00,5.45,,,,,
49912,07/22/2025 05:55:00,5.53,,,,,
49913,07/22/2025 05:56:00,5.57,,,,,
49914,07/22/2025 05:57:00,5.53,,,,,
49915,07/22/2025 05:58:00,5.53,,,,,
49916,07/22/2025 05:59:00,5.49,,,,,
49917,07/22/2025 06:00:00,5.49,,,,,
49918,07/22/2025 06:01:00,5.36,,,,,
49919,07/22/2025 06:02:00,5.40,,,,,
49920,07/22/2025 06:03:00,5.27,,,,,
49921,07/22/2025 06:04:00,5.15,,,,,
49922,07/22/2025 06:05:00,5.15,,,,,
49923,07/22/2025 06:06:00,5.15,,,,,
49924,07/22/2025 06:07:00,5.15,,,,,
49925,07/22/2025 06:08:00,5.19,,,,,
49926,07/22/2025 06:09:00,5.19,,,,,
49927,07/22/2025 06:10:00,5.15,,,,,
49928,07/22/2025 06:11:00,5.15,,,,,
49929,07/22/2025 06:12:00,5.19,,,,,
49930,07/22/2025 06:13:00,5.10,,,,,
49931,07/22/2025 06:14:00,5.02,,,,,
49932,07/22/2025 06:15:00,5.06,,,,,
49933,07/22/2025 06:16:00,4.97,,,,,
49934,07/22/2025 06:17:00,4.97,,,,,
49935,07/22/2025 06:18:00,4.97,,,,,
49936,07/22/2025 06:19:00,4.97,,,,,
49937,07/22/2025 06:20:00,5.02,,,,,
49938,07/22/2025 06:21:00,5.15,,,,,
49939,07/22/2025 06:22:00,5.19,,,,,
49940,07/22/2025 06:23:00,5.32,,,,,
49941,07/22/2025 06:24:00,5.27,,,,,
49942,07/22/2025 06:25:00,5.23,,,,,
49943,07/22/2025 06:26:00,5.15,,,,,
49944,07/22/2025 06:27:00,5.10,,,,,
49945,07/22/2025 06:28:00,5.02,,,,,
49946,07/22/2025 06:29:00,4.80,,,,,
49947,07/22/2025 06:30:00,4.72,,,,,
49948,07/22/2025 06:31:00,4.80,,,,,
49949,07/22/2025 06:32:00,4.97,,,,,
49950,07/22/2025 06:33:00,5.02,,,,,
49951,07/22/2025 06:34:00,5.06,,,,,
49952,07/22/2025 06:35:00,5.15,,,,,
49953,07/22/2025 06:36:00,5.19,,,,,
49954,07/22/2025 06:37:00,5.15,,,,,
49955,07/22/2025 06:38:00,5.02,,,,,
49956,07/22/2025 06:39:00,4.93,,,,,
49957,07/22/2025 06:40:00,4.89,,,,,
49958,07/22/2025 06:41:00,4.80,,,,,
49959,07/22/2025 06:42:00,4.80,,,,,
49960,07/22/2025 06:43:00,4.72,,,,,
49961,07/22/2025 06:44:00,4.76,,,,,
49962,07/22/2025 06:45:00,4.67,,,,,
49963,07/22/2025 06:46:00,4.59,,,,,
49964,07/22/2025 06:47:00,4.46,,,,,
49965,07/22/2025 06:48:00,4.42,,,,,
49966,07/22/2025 06:49:00,4.46,,,,,
49967,07/22/2025 06:50:00,4.54,,,,,
49968,07/22/2025 06:51:00,4.63,,,,,
49969,07/22/2025 06:52:00,4.67,,,,,
49970,07/22/2025 06:53:00,4.67,,,,,
49971,07/22/2025 06:54:00,4.59,,,,,
49972,07/22/2025 06:55:00,4.59,,,,,
49973,07/22/2025 06:56:00,4.67,,,,,
49974,07/22/2025 06:57:00,4.80,,,,,
49975,07/22/2025 06:58:00,4.93,,,,,
49976,07/22/2025 06:59:00,4.89,,,,,
49977,07/22/2025 07:00:00,4.84,,,,,
49978,07/22/2025 07:01:00,4.76,,,,,
49979,07/22/2025 07:02:00,4.84,,,,,
49980,07/22/2025 07:03:00,4.93,,,,,
49981,07/22/2025 07:04:00,4.97,,,,,
49982,07/22/2025 07:05:00,5.10,,,,,
49983,07/22/2025 07:06:00,5.15,,,,,
49984,07/22/2025 07:07:00,5.23,,,,,
49985,07/22/2025 07:08:00,5.36,,,,,
49986,07/22/2025 07:09:00,5.27,,,,,
49987,07/22/2025 07:10:00,5.27,,,,,
49988,07/22/2025 07:11:00,5.27,,,,,
49989,07/22/2025 07:12:00,5.32,,,,,
49990,07/22/2025 07:13:00,5.40,,,,,
49991,07/22/2025 07:14:00,5.49,,,,,
49992,07/22/2025 07:15:00,5.53,,,,,
49993,07/22/2025 07:16:00,5.79,,,,,
49994,07/22/2025 07:17:00,5.87,,,,,
49995,07/22/2025 07:18:00,5.83,,,,,
49996,07/22/2025 07:19:00,5.83,,,,,
49997,07/22/2025 07:20:00,5.83,,,,,
49998,07/22/2025 07:21:00,5.79,,,,,
49999,07/22/2025 07:22:00,5.75,,,,,
50000,07/22/2025 07:23:00,5.70,,,,,
50001,07/22/2025 07:24:00,5.62,,,,,
50002,07/22/2025 07:25:00,5.70,,,,,
50003,07/22/2025 07:26:00,5.66,,,,,
50004,07/22/2025 07:27:00,5.49,,,,,
50005,07/22/2025 07:28:00,5.32,,,,,
50006,07/22/2025 07:29:00,5.23,,,,,
50007,07/22/2025 07:30:00,5.23,,,,,
50008,07/22/2025 07:31:00,5.27,,,,,
50009,07/22/2025 07:32:00,5.10,,,,,
50010,07/22/2025 07:33:00,5.15,,,,,
50011,07/22/2025 07:34:00,5.15,,,,,
50012,07/22/2025 07:35:00,5.19,,,,,
50013,07/22/2025 07:36:00,5.19,,,,,
50014,07/22/2025 07:37:00,5.27,,,,,
50015,07/22/2025 07:38:00,5.23,,,,,
50016,07/22/2025 07:39:00,5.10,,,,,
50017,07/22/2025 07:40:00,5.06,,,,,
50018,07/22/2025 07:41:00,5.06,,,,,
50019,07/22/2025 07:42:00,4.97,,,,,
50020,07/22/2025 07:43:00,4.89,,,,,
50021,07/22/2025 07:44:00,4.76,,,,,
50022,07/22/2025 07:45:00,4.72,,,,,
50023,07/22/2025 07:46:00,4.80,,,,,
50024,07/22/2025 07:47:00,4.84,,,,,
50025,07/22/2025 07:48:00,4.89,,,,,
50026,07/22/2025 07:49:00,4.89,,,,,
50027,07/22/2025 07:50:00,5.02,,,,,
50028,07/22/2025 07:51:00,5.10,,,,,
