#,Date-Time (PDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
29856,07/08/2025 09:46:00,2.74,,,,,
29857,07/08/2025 09:47:00,2.74,,,,,
29858,07/08/2025 09:48:00,2.83,,,,,
29859,07/08/2025 09:49:00,2.79,,,,,
29860,07/08/2025 09:50:00,2.83,,,,,
29861,07/08/2025 09:51:00,2.79,,,,,
29862,07/08/2025 09:52:00,2.79,,,,,
29863,07/08/2025 09:53:00,2.74,,,,,
29864,07/08/2025 09:54:00,2.79,,,,,
29865,07/08/2025 09:55:00,2.83,,,,,
29866,07/08/2025 09:56:00,2.83,,,,,
29867,07/08/2025 09:57:00,2.83,,,,,
29868,07/08/2025 09:58:00,2.83,,,,,
29869,07/08/2025 09:59:00,2.83,,,,,
29870,07/08/2025 10:00:00,2.83,,,,,
29871,07/08/2025 10:01:00,2.87,,,,,
29872,07/08/2025 10:02:00,2.83,,,,,
29873,07/08/2025 10:03:00,2.79,,,,,
29874,07/08/2025 10:04:00,2.74,,,,,
29875,07/08/2025 10:05:00,2.74,,,,,
29876,07/08/2025 10:06:00,2.74,,,,,
29877,07/08/2025 10:07:00,2.66,,,,,
29878,07/08/2025 10:08:00,2.74,,,,,
29879,07/08/2025 10:09:00,2.79,,,,,
29880,07/08/2025 10:10:00,2.70,,,,,
29881,07/08/2025 10:11:00,2.74,,,,,
29882,07/08/2025 10:12:00,2.70,,,,,
29883,07/08/2025 10:13:00,2.70,,,,,
29884,07/08/2025 10:14:00,2.83,,,,,
29885,07/08/2025 10:15:00,2.91,,,,,
29886,07/08/2025 10:16:00,2.96,,,,,
29887,07/08/2025 10:17:00,2.96,,,,,
29888,07/08/2025 10:18:00,2.96,,,,,
29889,07/08/2025 10:19:00,3.00,,,,,
29890,07/08/2025 10:20:00,3.04,,,,,
29891,07/08/2025 10:21:00,3.09,,,,,
29892,07/08/2025 10:22:00,3.21,,,,,
29893,07/08/2025 10:23:00,3.26,,,,,
29894,07/08/2025 10:24:00,3.39,,,,,
29895,07/08/2025 10:25:00,3.43,,,,,
29896,07/08/2025 10:26:00,3.47,,,,,
29897,07/08/2025 10:27:00,3.60,,,,,
29898,07/08/2025 10:28:00,3.69,,,,,
29899,07/08/2025 10:29:00,3.69,,,,,
29900,07/08/2025 10:30:00,3.69,,,,,
29901,07/08/2025 10:31:00,3.69,,,,,
29902,07/08/2025 10:32:00,3.69,,,,,
29903,07/08/2025 10:33:00,3.73,,,,,
29904,07/08/2025 10:34:00,3.69,,,,,
29905,07/08/2025 10:35:00,3.73,,,,,
29906,07/08/2025 10:36:00,3.69,,,,,
29907,07/08/2025 10:37:00,3.73,,,,,
29908,07/08/2025 10:38:00,3.64,,,,,
29909,07/08/2025 10:39:00,3.60,,,,,
29910,07/08/2025 10:40:00,3.64,,,,,
29911,07/08/2025 10:41:00,3.60,,,,,
29912,07/08/2025 10:42:00,3.56,,,,,
29913,07/08/2025 10:43:00,3.56,,,,,
29914,07/08/2025 10:44:00,3.52,,,,,
29915,07/08/2025 10:45:00,3.47,,,,,
29916,07/08/2025 10:46:00,3.47,,,,,
29917,07/08/2025 10:47:00,3.47,,,,,
29918,07/08/2025 10:48:00,3.39,,,,,
29919,07/08/2025 10:49:00,3.39,,,,,
29920,07/08/2025 10:50:00,3.39,,,,,
29921,07/08/2025 10:51:00,3.47,,,,,
29922,07/08/2025 10:52:00,3.43,,,,,
29923,07/08/2025 10:53:00,3.30,,,,,
29924,07/08/2025 10:54:00,3.26,,,,,
29925,07/08/2025 10:55:00,3.26,,,,,
29926,07/08/2025 10:56:00,3.17,,,,,
29927,07/08/2025 10:57:00,3.17,,,,,
29928,07/08/2025 10:58:00,3.00,,,,,
29929,07/08/2025 10:59:00,2.96,,,,,
29930,07/08/2025 11:00:00,2.87,,,,,
29931,07/08/2025 11:01:00,2.83,,,,,
29932,07/08/2025 11:02:00,2.79,,,,,
29933,07/08/2025 11:03:00,2.74,,,,,
29934,07/08/2025 11:04:00,2.66,,,,,
29935,07/08/2025 11:05:00,2.66,,,,,
29936,07/08/2025 11:06:00,2.66,,,,,
29937,07/08/2025 11:07:00,2.57,,,,,
29938,07/08/2025 11:08:00,2.57,,,,,
29939,07/08/2025 11:09:00,2.57,,,,,
29940,07/08/2025 11:10:00,2.53,,,,,
29941,07/08/2025 11:11:00,2.49,,,,,
29942,07/08/2025 11:12:00,2.44,,,,,
29943,07/08/2025 11:13:00,2.49,,,,,
29944,07/08/2025 11:14:00,2.49,,,,,
29945,07/08/2025 11:15:00,2.49,,,,,
29946,07/08/2025 11:16:00,2.53,,,,,
29947,07/08/2025 11:17:00,2.49,,,,,
29948,07/08/2025 11:18:00,2.44,,,,,
29949,07/08/2025 11:19:00,2.44,,,,,
29950,07/08/2025 11:20:00,2.44,,,,,
29951,07/08/2025 11:21:00,2.44,,,,,
29952,07/08/2025 11:22:00,2.40,,,,,
29953,07/08/2025 11:23:00,2.40,,,,,
29954,07/08/2025 11:24:00,2.36,,,,,
29955,07/08/2025 11:25:00,2.31,,,,,
29956,07/08/2025 11:26:00,2.31,,,,,
29957,07/08/2025 11:27:00,2.23,,,,,
29958,07/08/2025 11:28:00,2.19,,,,,
29959,07/08/2025 11:29:00,2.23,,,,,
29960,07/08/2025 11:30:00,2.23,,,,,
29961,07/08/2025 11:31:00,2.19,,,,,
29962,07/08/2025 11:32:00,2.10,,,,,
29963,07/08/2025 11:33:00,2.06,,,,,
29964,07/08/2025 11:34:00,2.06,,,,,
29965,07/08/2025 11:35:00,2.01,,,,,
29966,07/08/2025 11:36:00,2.06,,,,,
29967,07/08/2025 11:37:00,2.06,,,,,
29968,07/08/2025 11:38:00,2.06,,,,,
29969,07/08/2025 11:39:00,2.01,,,,,
29970,07/08/2025 11:40:00,2.06,,,,,
29971,07/08/2025 11:41:00,2.01,,,,,
29972,07/08/2025 11:42:00,1.97,,,,,
29973,07/08/2025 11:43:00,1.97,,,,,
29974,07/08/2025 11:44:00,1.97,,,,,
29975,07/08/2025 11:45:00,2.01,,,,,
29976,07/08/2025 11:46:00,2.01,,,,,
29977,07/08/2025 11:47:00,1.93,,,,,
29978,07/08/2025 11:48:00,1.97,,,,,
29979,07/08/2025 11:49:00,2.01,,,,,
29980,07/08/2025 11:50:00,2.06,,,,,
29981,07/08/2025 11:51:00,2.06,,,,,
29982,07/08/2025 11:52:00,2.14,,,,,
29983,07/08/2025 11:53:00,2.10,,,,,
29984,07/08/2025 11:54:00,2.19,,,,,
29985,07/08/2025 11:55:00,2.19,,,,,
29986,07/08/2025 11:56:00,2.19,,,,,
29987,07/08/2025 11:57:00,2.14,,,,,
29988,07/08/2025 11:58:00,2.23,,,,,
29989,07/08/2025 11:59:00,2.23,,,,,
29990,07/08/2025 12:00:00,2.27,,,,,
29991,07/08/2025 12:01:00,2.23,,,,,
29992,07/08/2025 12:02:00,2.27,,,,,
29993,07/08/2025 12:03:00,2.27,,,,,
29994,07/08/2025 12:04:00,2.31,,,,,
29995,07/08/2025 12:05:00,2.31,,,,,
29996,07/08/2025 12:06:00,2.36,,,,,
29997,07/08/2025 12:07:00,2.31,,,,,
29998,07/08/2025 12:08:00,2.31,,,,,
29999,07/08/2025 12:09:00,2.40,,,,,
30000,07/08/2025 12:10:00,2.44,,,,,
30001,07/08/2025 12:11:00,2.40,,,,,
30002,07/08/2025 12:12:00,2.44,,,,,
30003,07/08/2025 12:13:00,2.44,,,,,
30004,07/08/2025 12:14:00,2.44,,,,,
30005,07/08/2025 12:15:00,2.40,,,,,
30006,07/08/2025 12:16:00,2.44,,,,,
30007,07/08/2025 12:17:00,2.44,,,,,
30008,07/08/2025 12:18:00,2.49,,,,,
30009,07/08/2025 12:19:00,2.49,,,,,
30010,07/08/2025 12:20:00,2.49,,,,,
30011,07/08/2025 12:21:00,2.40,,,,,
30012,07/08/2025 12:22:00,2.44,,,,,
30013,07/08/2025 12:23:00,2.44,,,,,
30014,07/08/2025 12:24:00,2.44,,,,,
30015,07/08/2025 12:25:00,2.40,,,,,
30016,07/08/2025 12:26:00,2.49,,,,,
30017,07/08/2025 12:27:00,2.44,,,,,
30018,07/08/2025 12:28:00,2.44,,,,,
30019,07/08/2025 12:29:00,2.44,,,,,
30020,07/08/2025 12:30:00,2.40,,,,,
30021,07/08/2025 12:31:00,2.40,,,,,
30022,07/08/2025 12:32:00,2.36,,,,,
30023,07/08/2025 12:33:00,2.27,,,,,
30024,07/08/2025 12:34:00,2.27,,,,,
30025,07/08/2025 12:35:00,2.31,,,,,
30026,07/08/2025 12:36:00,2.27,,,,,
30027,07/08/2025 12:37:00,2.23,,,,,
30028,07/08/2025 12:38:00,2.19,,,,,
30029,07/08/2025 12:39:00,2.19,,,,,
30030,07/08/2025 12:40:00,2.19,,,,,
30031,07/08/2025 12:41:00,2.19,,,,,
30032,07/08/2025 12:42:00,2.14,,,,,
30033,07/08/2025 12:43:00,2.14,,,,,
30034,07/08/2025 12:44:00,2.19,,,,,
30035,07/08/2025 12:45:00,2.10,,,,,
30036,07/08/2025 12:46:00,2.10,,,,,
30037,07/08/2025 12:47:00,2.01,,,,,
30038,07/08/2025 12:48:00,2.06,,,,,
30039,07/08/2025 12:49:00,1.97,,,,,
30040,07/08/2025 12:50:00,2.06,,,,,
30041,07/08/2025 12:51:00,2.06,,,,,
30042,07/08/2025 12:52:00,2.06,,,,,
30043,07/08/2025 12:53:00,2.01,,,,,
30044,07/08/2025 12:54:00,2.01,,,,,
30045,07/08/2025 12:55:00,2.01,,,,,
30046,07/08/2025 12:56:00,2.01,,,,,
30047,07/08/2025 12:57:00,2.01,,,,,
30048,07/08/2025 12:58:00,1.97,,,,,
30049,07/08/2025 12:59:00,1.97,,,,,
30050,07/08/2025 13:00:00,2.01,,,,,
30051,07/08/2025 13:01:00,1.97,,,,,
30052,07/08/2025 13:02:00,1.93,,,,,
30053,07/08/2025 13:03:00,1.93,,,,,
30054,07/08/2025 13:04:00,1.93,,,,,
30055,07/08/2025 13:05:00,1.88,,,,,
30056,07/08/2025 13:06:00,1.84,,,,,
30057,07/08/2025 13:07:00,1.80,,,,,
30058,07/08/2025 13:08:00,1.80,,,,,
30059,07/08/2025 13:09:00,1.76,,,,,
30060,07/08/2025 13:10:00,1.67,,,,,
30061,07/08/2025 13:11:00,1.76,,,,,
30062,07/08/2025 13:12:00,1.76,,,,,
30063,07/08/2025 13:13:00,1.76,,,,,
30064,07/08/2025 13:14:00,1.71,,,,,
30065,07/08/2025 13:15:00,1.67,,,,,
30066,07/08/2025 13:16:00,1.63,,,,,
30067,07/08/2025 13:17:00,1.54,,,,,
30068,07/08/2025 13:18:00,1.46,,,,,
30069,07/08/2025 13:19:00,1.50,,,,,
30070,07/08/2025 13:20:00,1.46,,,,,
30071,07/08/2025 13:21:00,1.37,,,,,
30072,07/08/2025 13:22:00,1.41,,,,,
30073,07/08/2025 13:23:00,1.41,,,,,
30074,07/08/2025 13:24:00,1.37,,,,,
30075,07/08/2025 13:25:00,1.28,,,,,
30076,07/08/2025 13:26:00,1.28,,,,,
30077,07/08/2025 13:27:00,1.24,,,,,
30078,07/08/2025 13:28:00,1.20,,,,,
30079,07/08/2025 13:29:00,1.07,,,,,
30080,07/08/2025 13:30:00,0.94,,,,,
30081,07/08/2025 13:31:00,0.94,,,,,
30082,07/08/2025 13:32:00,0.94,,,,,
30083,07/08/2025 13:33:00,0.98,,,,,
30084,07/08/2025 13:34:00,0.90,,,,,
30085,07/08/2025 13:35:00,0.90,,,,,
30086,07/08/2025 13:36:00,0.90,,,,,
30087,07/08/2025 13:37:00,0.94,,,,,
30088,07/08/2025 13:38:00,0.86,,,,,
30089,07/08/2025 13:39:00,0.81,,,,,
30090,07/08/2025 13:40:00,0.77,,,,,
30091,07/08/2025 13:41:00,0.73,,,,,
30092,07/08/2025 13:42:00,0.68,,,,,
30093,07/08/2025 13:43:00,0.64,,,,,
30094,07/08/2025 13:44:00,0.73,,,,,
30095,07/08/2025 13:45:00,0.81,,,,,
30096,07/08/2025 13:46:00,0.81,,,,,
30097,07/08/2025 13:47:00,0.73,,,,,
30098,07/08/2025 13:48:00,0.81,,,,,
30099,07/08/2025 13:49:00,0.90,,,,,
30100,07/08/2025 13:50:00,0.81,,,,,
30101,07/08/2025 13:51:00,0.86,,,,,
30102,07/08/2025 13:52:00,0.90,,,,,
30103,07/08/2025 13:53:00,0.90,,,,,
30104,07/08/2025 13:54:00,0.94,,,,,
30105,07/08/2025 13:55:00,0.98,,,,,
30106,07/08/2025 13:56:00,0.98,,,,,
30107,07/08/2025 13:57:00,0.98,,,,,
30108,07/08/2025 13:58:00,1.03,,,,,
30109,07/08/2025 13:59:00,1.03,,,,,
30110,07/08/2025 14:00:00,1.16,,,,,
30111,07/08/2025 14:01:00,1.07,,,,,
30112,07/08/2025 14:02:00,1.16,,,,,
30113,07/08/2025 14:03:00,1.24,,,,,
30114,07/08/2025 14:04:00,1.28,,,,,
30115,07/08/2025 14:05:00,1.24,,,,,
30116,07/08/2025 14:06:00,1.28,,,,,
30117,07/08/2025 14:07:00,1.28,,,,,
30118,07/08/2025 14:08:00,1.33,,,,,
30119,07/08/2025 14:09:00,1.33,,,,,
30120,07/08/2025 14:10:00,1.37,,,,,
30121,07/08/2025 14:11:00,1.37,,,,,
30122,07/08/2025 14:12:00,1.33,,,,,
30123,07/08/2025 14:13:00,1.33,,,,,
30124,07/08/2025 14:14:00,1.37,,,,,
30125,07/08/2025 14:15:00,1.33,,,,,
30126,07/08/2025 14:16:00,1.41,,,,,
30127,07/08/2025 14:17:00,1.41,,,,,
30128,07/08/2025 14:18:00,1.33,,,,,
30129,07/08/2025 14:19:00,1.33,,,,,
30130,07/08/2025 14:20:00,1.46,,,,,
30131,07/08/2025 14:21:00,1.41,,,,,
30132,07/08/2025 14:22:00,1.37,,,,,
30133,07/08/2025 14:23:00,1.33,,,,,
30134,07/08/2025 14:24:00,1.37,,,,,
30135,07/08/2025 14:25:00,1.46,,,,,
30136,07/08/2025 14:26:00,1.41,,,,,
30137,07/08/2025 14:27:00,1.46,,,,,
30138,07/08/2025 14:28:00,1.50,,,,,
30139,07/08/2025 14:29:00,1.54,,,,,
30140,07/08/2025 14:30:00,1.58,,,,,
30141,07/08/2025 14:31:00,1.67,,,,,
30142,07/08/2025 14:32:00,1.71,,,,,
30143,07/08/2025 14:33:00,1.58,,,,,
30144,07/08/2025 14:34:00,1.58,,,,,
30145,07/08/2025 14:35:00,1.58,,,,,
30146,07/08/2025 14:36:00,1.67,,,,,
30147,07/08/2025 14:37:00,1.71,,,,,
30148,07/08/2025 14:38:00,1.63,,,,,
30149,07/08/2025 14:39:00,1.67,,,,,
30150,07/08/2025 14:40:00,1.67,,,,,
30151,07/08/2025 14:41:00,1.67,,,,,
30152,07/08/2025 14:42:00,1.67,,,,,
30153,07/08/2025 14:43:00,1.63,,,,,
30154,07/08/2025 14:44:00,1.67,,,,,
30155,07/08/2025 14:45:00,1.67,,,,,
30156,07/08/2025 14:46:00,1.63,,,,,
30157,07/08/2025 14:47:00,1.63,,,,,
30158,07/08/2025 14:48:00,1.63,,,,,
30159,07/08/2025 14:49:00,1.63,,,,,
30160,07/08/2025 14:50:00,1.67,,,,,
30161,07/08/2025 14:51:00,1.58,,,,,
30162,07/08/2025 14:52:00,1.58,,,,,
30163,07/08/2025 14:53:00,1.54,,,,,
30164,07/08/2025 14:54:00,1.58,,,,,
30165,07/08/2025 14:55:00,1.58,,,,,
30166,07/08/2025 14:56:00,1.63,,,,,
30167,07/08/2025 14:57:00,1.63,,,,,
30168,07/08/2025 14:58:00,1.67,,,,,
30169,07/08/2025 14:59:00,1.58,,,,,
30170,07/08/2025 15:00:00,1.58,,,,,
30171,07/08/2025 15:01:00,1.58,,,,,
30172,07/08/2025 15:02:00,1.58,,,,,
30173,07/08/2025 15:03:00,1.63,,,,,
30174,07/08/2025 15:04:00,1.58,,,,,
30175,07/08/2025 15:05:00,1.50,,,,,
30176,07/08/2025 15:06:00,1.54,,,,,
30177,07/08/2025 15:07:00,1.54,,,,,
30178,07/08/2025 15:08:00,1.63,,,,,
30179,07/08/2025 15:09:00,1.58,,,,,
30180,07/08/2025 15:10:00,1.63,,,,,
30181,07/08/2025 15:11:00,1.67,,,,,
30182,07/08/2025 15:12:00,1.67,,,,,
30183,07/08/2025 15:13:00,1.76,,,,,
30184,07/08/2025 15:14:00,1.67,,,,,
30185,07/08/2025 15:15:00,1.71,,,,,
30186,07/08/2025 15:16:00,1.67,,,,,
30187,07/08/2025 15:17:00,1.63,,,,,
30188,07/08/2025 15:18:00,1.67,,,,,
30189,07/08/2025 15:19:00,1.71,,,,,
30190,07/08/2025 15:20:00,1.67,,,,,
30191,07/08/2025 15:21:00,1.67,,,,,
30192,07/08/2025 15:22:00,1.67,,,,,
30193,07/08/2025 15:23:00,1.71,,,,,
30194,07/08/2025 15:24:00,1.67,,,,,
30195,07/08/2025 15:25:00,1.67,,,,,
30196,07/08/2025 15:26:00,1.71,,,,,
30197,07/08/2025 15:27:00,1.67,,,,,
30198,07/08/2025 15:28:00,1.71,,,,,
30199,07/08/2025 15:29:00,1.67,,,,,
30200,07/08/2025 15:30:00,1.67,,,,,
30201,07/08/2025 15:31:00,1.71,,,,,
30202,07/08/2025 15:32:00,1.71,,,,,
30203,07/08/2025 15:33:00,1.71,,,,,
30204,07/08/2025 15:34:00,1.71,,,,,
30205,07/08/2025 15:35:00,1.76,,,,,
30206,07/08/2025 15:36:00,1.76,,,,,
30207,07/08/2025 15:37:00,1.80,,,,,
30208,07/08/2025 15:38:00,1.76,,,,,
30209,07/08/2025 15:39:00,1.76,,,,,
30210,07/08/2025 15:40:00,1.76,,,,,
30211,07/08/2025 15:41:00,1.71,,,,,
30212,07/08/2025 15:42:00,1.80,,,,,
30213,07/08/2025 15:43:00,1.67,,,,,
30214,07/08/2025 15:44:00,1.76,,,,,
30215,07/08/2025 15:45:00,1.80,,,,,
30216,07/08/2025 15:46:00,1.80,,,,,
30217,07/08/2025 15:47:00,1.80,,,,,
30218,07/08/2025 15:48:00,1.80,,,,,
30219,07/08/2025 15:49:00,1.76,,,,,
30220,07/08/2025 15:50:00,1.80,,,,,
30221,07/08/2025 15:51:00,1.76,,,,,
30222,07/08/2025 15:52:00,1.84,,,,,
30223,07/08/2025 15:53:00,1.76,,,,,
30224,07/08/2025 15:54:00,1.80,,,,,
30225,07/08/2025 15:55:00,1.80,,,,,
30226,07/08/2025 15:56:00,1.80,,,,,
30227,07/08/2025 15:57:00,1.80,,,,,
30228,07/08/2025 15:58:00,1.88,,,,,
30229,07/08/2025 15:59:00,1.84,,,,,
30230,07/08/2025 16:00:00,1.80,,,,,
30231,07/08/2025 16:01:00,1.80,,,,,
30232,07/08/2025 16:02:00,1.71,,,,,
30233,07/08/2025 16:03:00,1.71,,,,,
30234,07/08/2025 16:04:00,1.76,,,,,
30235,07/08/2025 16:05:00,1.76,,,,,
30236,07/08/2025 16:06:00,1.71,,,,,
30237,07/08/2025 16:07:00,1.76,,,,,
30238,07/08/2025 16:08:00,1.76,,,,,
30239,07/08/2025 16:09:00,1.80,,,,,
30240,07/08/2025 16:10:00,1.80,,,,,
30241,07/08/2025 16:11:00,1.76,,,,,
30242,07/08/2025 16:12:00,1.76,,,,,
30243,07/08/2025 16:13:00,1.80,,,,,
30244,07/08/2025 16:14:00,1.80,,,,,
30245,07/08/2025 16:15:00,1.76,,,,,
30246,07/08/2025 16:16:00,1.84,,,,,
30247,07/08/2025 16:17:00,1.76,,,,,
30248,07/08/2025 16:18:00,1.80,,,,,
30249,07/08/2025 16:19:00,1.76,,,,,
30250,07/08/2025 16:20:00,1.71,,,,,
30251,07/08/2025 16:21:00,1.71,,,,,
30252,07/08/2025 16:22:00,1.67,,,,,
30253,07/08/2025 16:23:00,1.71,,,,,
30254,07/08/2025 16:24:00,1.76,,,,,
30255,07/08/2025 16:25:00,1.71,,,,,
30256,07/08/2025 16:26:00,1.71,,,,,
30257,07/08/2025 16:27:00,1.67,,,,,
30258,07/08/2025 16:28:00,1.67,,,,,
30259,07/08/2025 16:29:00,1.71,,,,,
30260,07/08/2025 16:30:00,1.71,,,,,
30261,07/08/2025 16:31:00,1.67,,,,,
30262,07/08/2025 16:32:00,1.71,,,,,
30263,07/08/2025 16:33:00,1.71,,,,,
30264,07/08/2025 16:34:00,1.71,,,,,
30265,07/08/2025 16:35:00,1.76,,,,,
30266,07/08/2025 16:36:00,1.76,,,,,
30267,07/08/2025 16:37:00,1.71,,,,,
30268,07/08/2025 16:38:00,1.76,,,,,
30269,07/08/2025 16:39:00,1.80,,,,,
30270,07/08/2025 16:40:00,1.80,,,,,
30271,07/08/2025 16:41:00,1.80,,,,,
30272,07/08/2025 16:42:00,1.84,,,,,
30273,07/08/2025 16:43:00,1.84,,,,,
30274,07/08/2025 16:44:00,1.80,,,,,
30275,07/08/2025 16:45:00,1.84,,,,,
30276,07/08/2025 16:46:00,1.84,,,,,
30277,07/08/2025 16:47:00,1.84,,,,,
30278,07/08/2025 16:48:00,1.80,,,,,
30279,07/08/2025 16:49:00,1.76,,,,,
30280,07/08/2025 16:50:00,1.76,,,,,
30281,07/08/2025 16:51:00,1.76,,,,,
30282,07/08/2025 16:52:00,1.71,,,,,
30283,07/08/2025 16:53:00,1.67,,,,,
30284,07/08/2025 16:54:00,1.67,,,,,
30285,07/08/2025 16:55:00,1.63,,,,,
30286,07/08/2025 16:56:00,1.58,,,,,
30287,07/08/2025 16:57:00,1.58,,,,,
30288,07/08/2025 16:58:00,1.58,,,,,
30289,07/08/2025 16:59:00,1.58,,,,,
30290,07/08/2025 17:00:00,1.58,,,,,
30291,07/08/2025 17:01:00,1.54,,,,,
30292,07/08/2025 17:02:00,1.50,,,,,
30293,07/08/2025 17:03:00,1.54,,,,,
30294,07/08/2025 17:04:00,1.41,,,,,
30295,07/08/2025 17:05:00,1.46,,,,,
30296,07/08/2025 17:06:00,1.46,,,,,
30297,07/08/2025 17:07:00,1.41,,,,,
30298,07/08/2025 17:08:00,1.37,,,,,
30299,07/08/2025 17:09:00,1.37,,,,,
30300,07/08/2025 17:10:00,1.37,,,,,
30301,07/08/2025 17:11:00,1.37,,,,,
30302,07/08/2025 17:12:00,1.46,,,,,
30303,07/08/2025 17:13:00,1.41,,,,,
30304,07/08/2025 17:14:00,1.46,,,,,
30305,07/08/2025 17:15:00,1.41,,,,,
30306,07/08/2025 17:16:00,1.41,,,,,
30307,07/08/2025 17:17:00,1.46,,,,,
30308,07/08/2025 17:18:00,1.37,,,,,
30309,07/08/2025 17:19:00,1.41,,,,,
30310,07/08/2025 17:20:00,1.46,,,,,
30311,07/08/2025 17:21:00,1.50,,,,,
30312,07/08/2025 17:22:00,1.46,,,,,
30313,07/08/2025 17:23:00,1.54,,,,,
30314,07/08/2025 17:24:00,1.54,,,,,
30315,07/08/2025 17:25:00,1.50,,,,,
30316,07/08/2025 17:26:00,1.54,,,,,
30317,07/08/2025 17:27:00,1.50,,,,,
30318,07/08/2025 17:28:00,1.50,,,,,
30319,07/08/2025 17:29:00,1.46,,,,,
30320,07/08/2025 17:30:00,1.46,,,,,
30321,07/08/2025 17:31:00,1.46,,,,,
30322,07/08/2025 17:32:00,1.46,,,,,
30323,07/08/2025 17:33:00,1.46,,,,,
30324,07/08/2025 17:34:00,1.46,,,,,
30325,07/08/2025 17:35:00,1.54,,,,,
30326,07/08/2025 17:36:00,1.50,,,,,
30327,07/08/2025 17:37:00,1.46,,,,,
30328,07/08/2025 17:38:00,1.50,,,,,
30329,07/08/2025 17:39:00,1.50,,,,,
30330,07/08/2025 17:40:00,1.54,,,,,
30331,07/08/2025 17:41:00,1.58,,,,,
30332,07/08/2025 17:42:00,1.58,,,,,
30333,07/08/2025 17:43:00,1.63,,,,,
30334,07/08/2025 17:44:00,1.63,,,,,
30335,07/08/2025 17:45:00,1.63,,,,,
30336,07/08/2025 17:46:00,1.67,,,,,
30337,07/08/2025 17:47:00,1.63,,,,,
30338,07/08/2025 17:48:00,1.71,,,,,
30339,07/08/2025 17:49:00,1.71,,,,,
30340,07/08/2025 17:50:00,1.67,,,,,
30341,07/08/2025 17:51:00,1.67,,,,,
30342,07/08/2025 17:52:00,1.71,,,,,
30343,07/08/2025 17:53:00,1.71,,,,,
30344,07/08/2025 17:54:00,1.71,,,,,
30345,07/08/2025 17:55:00,1.67,,,,,
30346,07/08/2025 17:56:00,1.67,,,,,
30347,07/08/2025 17:57:00,1.67,,,,,
30348,07/08/2025 17:58:00,1.67,,,,,
30349,07/08/2025 17:59:00,1.71,,,,,
30350,07/08/2025 18:00:00,1.76,,,,,
30351,07/08/2025 18:01:00,1.71,,,,,
30352,07/08/2025 18:02:00,1.67,,,,,
30353,07/08/2025 18:03:00,1.71,,,,,
30354,07/08/2025 18:04:00,1.76,,,,,
30355,07/08/2025 18:05:00,1.80,,,,,
30356,07/08/2025 18:06:00,1.84,,,,,
30357,07/08/2025 18:07:00,1.80,,,,,
30358,07/08/2025 18:08:00,1.80,,,,,
30359,07/08/2025 18:09:00,1.80,,,,,
30360,07/08/2025 18:10:00,1.84,,,,,
30361,07/08/2025 18:11:00,1.80,,,,,
30362,07/08/2025 18:12:00,1.76,,,,,
30363,07/08/2025 18:13:00,1.80,,,,,
30364,07/08/2025 18:14:00,1.71,,,,,
30365,07/08/2025 18:15:00,1.71,,,,,
30366,07/08/2025 18:16:00,1.80,,,,,
30367,07/08/2025 18:17:00,1.76,,,,,
30368,07/08/2025 18:18:00,1.80,,,,,
30369,07/08/2025 18:19:00,1.84,,,,,
30370,07/08/2025 18:20:00,1.84,,,,,
30371,07/08/2025 18:21:00,1.80,,,,,
30372,07/08/2025 18:22:00,1.71,,,,,
30373,07/08/2025 18:23:00,1.80,,,,,
30374,07/08/2025 18:24:00,1.80,,,,,
30375,07/08/2025 18:25:00,1.76,,,,,
30376,07/08/2025 18:26:00,1.76,,,,,
30377,07/08/2025 18:27:00,1.80,,,,,
30378,07/08/2025 18:28:00,1.80,,,,,
30379,07/08/2025 18:29:00,1.84,,,,,
30380,07/08/2025 18:30:00,1.80,,,,,
30381,07/08/2025 18:31:00,1.93,,,,,
30382,07/08/2025 18:32:00,1.84,,,,,
30383,07/08/2025 18:33:00,1.88,,,,,
30384,07/08/2025 18:34:00,1.93,,,,,
30385,07/08/2025 18:35:00,1.97,,,,,
30386,07/08/2025 18:36:00,2.01,,,,,
30387,07/08/2025 18:37:00,2.01,,,,,
30388,07/08/2025 18:38:00,2.01,,,,,
30389,07/08/2025 18:39:00,2.10,,,,,
30390,07/08/2025 18:40:00,2.10,,,,,
30391,07/08/2025 18:41:00,2.10,,,,,
30392,07/08/2025 18:42:00,2.10,,,,,
30393,07/08/2025 18:43:00,2.19,,,,,
30394,07/08/2025 18:44:00,2.19,,,,,
30395,07/08/2025 18:45:00,2.23,,,,,
30396,07/08/2025 18:46:00,2.23,,,,,
30397,07/08/2025 18:47:00,2.23,,,,,
30398,07/08/2025 18:48:00,2.31,,,,,
30399,07/08/2025 18:49:00,2.40,,,,,
30400,07/08/2025 18:50:00,2.40,,,,,
30401,07/08/2025 18:51:00,2.44,,,,,
30402,07/08/2025 18:52:00,2.44,,,,,
30403,07/08/2025 18:53:00,2.49,,,,,
30404,07/08/2025 18:54:00,2.44,,,,,
30405,07/08/2025 18:55:00,2.49,,,,,
30406,07/08/2025 18:56:00,2.44,,,,,
30407,07/08/2025 18:57:00,2.49,,,,,
30408,07/08/2025 18:58:00,2.49,,,,,
30409,07/08/2025 18:59:00,2.44,,,,,
30410,07/08/2025 19:00:00,2.40,,,,,
30411,07/08/2025 19:01:00,2.44,,,,,
30412,07/08/2025 19:02:00,2.44,,,,,
30413,07/08/2025 19:03:00,2.40,,,,,
