"Plot Title: 9668113"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668113, SEN S/N: 9668113)","Intensity, lum/ft² (LGR S/N: 9668113, SEN S/N: 9668113)","Coupler Attached (LGR S/N: 9668113, SEN S/N: 9668113)","Coupler Detached (LGR S/N: 9668113, SEN S/N: 9668113)","Host Connected (LGR S/N: 9668113, SEN S/N: 9668113)","Stopped (LGR S/N: 9668113, SEN S/N: 9668113)","End Of File (LGR S/N: 9668113, SEN S/N: 9668113)"
7327,07/10/25 06:30:00 PM,35.175,1472.0,,,,,
7328,07/10/25 06:35:00 PM,35.175,1536.0,,,,,
7329,07/10/25 06:40:00 PM,35.175,1536.0,,,,,
7330,07/10/25 06:45:00 PM,35.175,1664.0,,,,,
7331,07/10/25 06:50:00 PM,35.564,2176.0,,,,,
7332,07/10/25 06:55:00 PM,36.531,3072.0,,,,,
7333,07/10/25 07:00:00 PM,36.914,2816.0,,,,,
7334,07/10/25 07:05:00 PM,36.145,2048.0,,,,,
7335,07/10/25 07:10:00 PM,35.758,1536.0,,,,,
7336,07/10/25 07:15:00 PM,35.370,1344.0,,,,,
7337,07/10/25 07:20:00 PM,34.981,1152.0,,,,,
7338,07/10/25 07:25:00 PM,35.175,1472.0,,,,,
7339,07/10/25 07:30:00 PM,35.951,2048.0,,,,,
7340,07/10/25 07:35:00 PM,36.338,1920.0,,,,,
7341,07/10/25 07:40:00 PM,36.338,2176.0,,,,,
7342,07/10/25 07:45:00 PM,36.914,2688.0,,,,,
7343,07/10/25 07:50:00 PM,37.107,2816.0,,,,,
7344,07/10/25 07:55:00 PM,36.914,2176.0,,,,,
7345,07/10/25 08:00:00 PM,36.531,1984.0,,,,,
7346,07/10/25 08:05:00 PM,36.145,1536.0,,,,,
7347,07/10/25 08:10:00 PM,35.758,1344.0,,,,,
7348,07/10/25 08:15:00 PM,35.564,1216.0,,,,,
7349,07/10/25 08:20:00 PM,35.370,1088.0,,,,,
7350,07/10/25 08:25:00 PM,35.370,1024.0,,,,,
7351,07/10/25 08:30:00 PM,34.981,864.0,,,,,
7352,07/10/25 08:35:00 PM,34.786,704.0,,,,,
7353,07/10/25 08:40:00 PM,34.590,672.0,,,,,
7354,07/10/25 08:45:00 PM,34.590,608.0,,,,,
7355,07/10/25 08:50:00 PM,34.590,608.0,,,,,
7356,07/10/25 08:55:00 PM,34.590,512.0,,,,,
7357,07/10/25 09:00:00 PM,34.590,432.0,,,,,
7358,07/10/25 09:05:00 PM,34.590,400.0,,,,,
7359,07/10/25 09:10:00 PM,34.394,320.0,,,,,
7360,07/10/25 09:15:00 PM,34.394,240.0,,,,,
7361,07/10/25 09:20:00 PM,34.394,200.0,,,,,
7362,07/10/25 09:25:00 PM,34.394,168.0,,,,,
7363,07/10/25 09:30:00 PM,34.394,128.0,,,,,
7364,07/10/25 09:35:00 PM,34.394,114.0,,,,,
7365,07/10/25 09:40:00 PM,34.198,89.0,,,,,
7366,07/10/25 09:45:00 PM,34.394,72.0,,,,,
7367,07/10/25 09:50:00 PM,34.394,64.0,,,,,
7368,07/10/25 09:55:00 PM,34.198,53.0,,,,,
7369,07/10/25 10:00:00 PM,34.198,42.0,,,,,
7370,07/10/25 10:05:00 PM,34.198,32.0,,,,,
7371,07/10/25 10:10:00 PM,34.394,23.0,,,,,
7372,07/10/25 10:15:00 PM,34.394,15.0,,,,,
7373,07/10/25 10:20:00 PM,34.394,9.0,,,,,
7374,07/10/25 10:25:00 PM,34.394,6.0,,,,,
7375,07/10/25 10:30:00 PM,34.590,3.0,,,,,
7376,07/10/25 10:35:00 PM,34.394,1.0,,,,,
7377,07/10/25 10:40:00 PM,34.394,0.0,,,,,
7378,07/10/25 10:45:00 PM,34.198,0.0,,,,,
7379,07/10/25 10:50:00 PM,34.198,0.0,,,,,
7380,07/10/25 10:55:00 PM,34.590,0.0,,,,,
7381,07/10/25 11:00:00 PM,34.394,0.0,,,,,
7382,07/10/25 11:05:00 PM,34.590,0.0,,,,,
7383,07/10/25 11:10:00 PM,34.590,0.0,,,,,
7384,07/10/25 11:15:00 PM,34.394,0.0,,,,,
7385,07/10/25 11:20:00 PM,34.590,0.0,,,,,
7386,07/10/25 11:25:00 PM,34.786,0.0,,,,,
7387,07/10/25 11:30:00 PM,34.786,0.0,,,,,
7388,07/10/25 11:35:00 PM,34.786,0.0,,,,,
7389,07/10/25 11:40:00 PM,34.590,0.0,,,,,
7390,07/10/25 11:45:00 PM,34.590,0.0,,,,,
7391,07/10/25 11:50:00 PM,34.394,0.0,,,,,
7392,07/10/25 11:55:00 PM,34.590,0.0,,,,,
7393,07/11/25 12:00:00 AM,34.590,0.0,,,,,
7394,07/11/25 12:05:00 AM,34.394,0.0,,,,,
7395,07/11/25 12:10:00 AM,34.590,0.0,,,,,
7396,07/11/25 12:15:00 AM,34.981,0.0,,,,,
7397,07/11/25 12:20:00 AM,34.981,0.0,,,,,
7398,07/11/25 12:25:00 AM,34.981,0.0,,,,,
7399,07/11/25 12:30:00 AM,35.175,0.0,,,,,
7400,07/11/25 12:35:00 AM,35.175,0.0,,,,,
7401,07/11/25 12:40:00 AM,35.370,0.0,,,,,
7402,07/11/25 12:45:00 AM,35.175,0.0,,,,,
7403,07/11/25 12:50:00 AM,35.370,0.0,,,,,
7404,07/11/25 12:55:00 AM,35.564,0.0,,,,,
7405,07/11/25 01:00:00 AM,35.175,0.0,,,,,
7406,07/11/25 01:05:00 AM,35.175,0.0,,,,,
7407,07/11/25 01:10:00 AM,34.981,0.0,,,,,
7408,07/11/25 01:15:00 AM,35.175,0.0,,,,,
7409,07/11/25 01:20:00 AM,35.175,0.0,,,,,
7410,07/11/25 01:25:00 AM,35.564,0.0,,,,,
7411,07/11/25 01:30:00 AM,35.175,0.0,,,,,
7412,07/11/25 01:35:00 AM,35.370,0.0,,,,,
7413,07/11/25 01:40:00 AM,35.175,0.0,,,,,
7414,07/11/25 01:45:00 AM,34.981,0.0,,,,,
7415,07/11/25 01:50:00 AM,35.175,0.0,,,,,
7416,07/11/25 01:55:00 AM,35.370,0.0,,,,,
7417,07/11/25 02:00:00 AM,35.370,0.0,,,,,
7418,07/11/25 02:05:00 AM,35.564,0.0,,,,,
7419,07/11/25 02:10:00 AM,35.370,0.0,,,,,
7420,07/11/25 02:15:00 AM,35.175,0.0,,,,,
7421,07/11/25 02:20:00 AM,35.370,0.0,,,,,
7422,07/11/25 02:25:00 AM,34.981,0.0,,,,,
7423,07/11/25 02:30:00 AM,34.786,0.0,,,,,
7424,07/11/25 02:35:00 AM,35.175,0.0,,,,,
7425,07/11/25 02:40:00 AM,35.175,0.0,,,,,
7426,07/11/25 02:45:00 AM,35.175,0.0,,,,,
7427,07/11/25 02:50:00 AM,34.590,0.0,,,,,
7428,07/11/25 02:55:00 AM,34.786,0.0,,,,,
7429,07/11/25 03:00:00 AM,34.981,0.0,,,,,
7430,07/11/25 03:05:00 AM,34.590,0.0,,,,,
7431,07/11/25 03:10:00 AM,34.590,0.0,,,,,
7432,07/11/25 03:15:00 AM,34.786,0.0,,,,,
7433,07/11/25 03:20:00 AM,34.786,0.0,,,,,
7434,07/11/25 03:25:00 AM,34.786,1.0,,,,,
7435,07/11/25 03:30:00 AM,35.175,2.0,,,,,
7436,07/11/25 03:35:00 AM,35.370,4.0,,,,,
7437,07/11/25 03:40:00 AM,34.786,8.0,,,,,
7438,07/11/25 03:45:00 AM,34.981,25.0,,,,,
7439,07/11/25 03:50:00 AM,34.394,32.0,,,,,
7440,07/11/25 03:55:00 AM,34.394,38.0,,,,,
7441,07/11/25 04:00:00 AM,34.394,46.0,,,,,
7442,07/11/25 04:05:00 AM,34.394,53.0,,,,,
7443,07/11/25 04:10:00 AM,34.786,95.0,,,,,
7444,07/11/25 04:15:00 AM,34.590,105.0,,,,,
7445,07/11/25 04:20:00 AM,35.175,136.0,,,,,
7446,07/11/25 04:25:00 AM,34.590,208.0,,,,,
7447,07/11/25 04:30:00 AM,34.198,320.0,,,,,
7448,07/11/25 04:35:00 AM,34.981,216.0,,,,,
7449,07/11/25 04:40:00 AM,35.175,200.0,,,,,
7450,07/11/25 04:45:00 AM,35.175,224.0,,,,,
7451,07/11/25 04:50:00 AM,35.175,240.0,,,,,
7452,07/11/25 04:55:00 AM,34.981,288.0,,,,,
7453,07/11/25 05:00:00 AM,35.175,336.0,,,,,
7454,07/11/25 05:05:00 AM,35.175,416.0,,,,,
7455,07/11/25 05:10:00 AM,35.564,480.0,,,,,
7456,07/11/25 05:15:00 AM,35.758,608.0,,,,,
7457,07/11/25 05:20:00 AM,36.145,896.0,,,,,
7458,07/11/25 05:25:00 AM,36.531,1152.0,,,,,
7459,07/11/25 05:30:00 AM,36.914,1472.0,,,,,
7460,07/11/25 05:35:00 AM,37.297,1536.0,,,,,
7461,07/11/25 05:40:00 AM,37.679,1728.0,,,,,
7462,07/11/25 05:45:00 AM,37.870,1408.0,,,,,
7463,07/11/25 05:50:00 AM,37.488,896.0,,,,,
7464,07/11/25 05:55:00 AM,37.107,672.0,,,,,
7465,07/11/25 06:00:00 AM,37.107,896.0,,,,,
7466,07/11/25 06:05:00 AM,37.297,1024.0,,,,,
7467,07/11/25 06:10:00 AM,37.297,1152.0,,,,,
7468,07/11/25 06:15:00 AM,37.488,1344.0,,,,,
7469,07/11/25 06:20:00 AM,37.107,1216.0,,,,,
7470,07/11/25 06:25:00 AM,36.914,992.0,,,,,
7471,07/11/25 06:30:00 AM,37.488,1024.0,,,,,
7472,07/11/25 06:35:00 AM,37.488,1152.0,,,,,
7473,07/11/25 06:40:00 AM,37.488,1280.0,,,,,
7474,07/11/25 06:45:00 AM,38.061,1536.0,,,,,
7475,07/11/25 06:50:00 AM,38.440,2048.0,,,,,
7476,07/11/25 06:55:00 AM,39.007,1792.0,,,,,
7477,07/11/25 07:00:00 AM,38.440,1344.0,,,,,
7478,07/11/25 07:05:00 AM,38.061,1408.0,,,,,
7479,07/11/25 07:10:00 AM,38.061,1600.0,,,,,
7480,07/11/25 07:15:00 AM,38.818,2304.0,,,,,
7481,07/11/25 07:20:00 AM,39.007,1856.0,,,,,
7482,07/11/25 07:25:00 AM,38.818,1408.0,,,,,
7483,07/11/25 07:30:00 AM,38.818,1344.0,,,,,
7484,07/11/25 07:35:00 AM,38.629,1280.0,,,,,
7485,07/11/25 07:40:00 AM,38.440,1536.0,,,,,
7486,07/11/25 07:45:00 AM,38.629,1920.0,,,,,
7487,07/11/25 07:50:00 AM,38.440,1600.0,,,,,
7488,07/11/25 07:55:00 AM,38.440,1728.0,,,,,
7489,07/11/25 08:00:00 AM,39.196,2688.0,,,,,
7490,07/11/25 08:05:00 AM,39.007,1728.0,,,,,
7491,07/11/25 08:10:00 AM,38.061,1216.0,,,,,
7492,07/11/25 08:15:00 AM,38.061,1984.0,,,,,
7493,07/11/25 08:20:00 AM,39.384,3328.0,,,,,
7494,07/11/25 08:25:00 AM,40.321,4608.0,,,,,
7495,07/11/25 08:30:00 AM,42.548,6656.0,,,,,
7496,07/11/25 08:35:00 AM,43.831,5888.0,,,,,
7497,07/11/25 08:40:00 AM,49.404,19456.0,,,,,
7498,07/11/25 08:45:00 AM,50.995,13312.0,,,,,
7499,07/11/25 08:50:00 AM,46.008,6912.0,,,,,
7500,07/11/25 08:55:00 AM,46.548,9216.0,,,,,
7501,07/11/25 09:00:00 AM,45.104,5888.0,,,,,
7502,07/11/25 09:05:00 AM,42.915,4352.0,,,,,
7503,07/11/25 09:10:00 AM,44.922,9216.0,,,,,
7504,07/11/25 09:15:00 AM,43.648,4608.0,,,,,
7505,07/11/25 09:20:00 AM,44.560,12800.0,,,,,
7506,07/11/25 09:25:00 AM,56.230,28672.0,,,,,
7507,07/11/25 09:30:00 AM,58.647,26624.0,,,,,
7508,07/11/25 09:35:00 AM,58.303,28672.0,,,,,
7509,07/11/25 09:40:00 AM,61.741,27648.0,,,,,
7510,07/11/25 09:45:00 AM,61.227,25600.0,,,,,
7511,07/11/25 09:50:00 AM,61.054,15360.0,,,,,
7512,07/11/25 09:55:00 AM,53.274,8704.0,,,,,
7513,07/11/25 10:00:00 AM,57.096,27648.0,,,,,
7514,07/11/25 10:05:00 AM,62.940,28672.0,,,,,
7515,07/11/25 10:10:00 AM,64.481,27648.0,,,,,
7516,07/11/25 10:15:00 AM,62.940,27648.0,,,,,
7517,07/11/25 10:20:00 AM,61.227,25600.0,,,,,
7518,07/11/25 10:25:00 AM,58.303,24576.0,,,,,
7519,07/11/25 10:30:00 AM,54.669,14336.0,,,,,
7520,07/11/25 10:35:00 AM,61.741,28672.0,,,,,
7521,07/11/25 10:40:00 AM,63.626,28672.0,,,,,
7522,07/11/25 10:45:00 AM,64.481,26624.0,,,,,
7523,07/11/25 10:50:00 AM,63.111,25600.0,,,,,
7524,07/11/25 10:55:00 AM,60.712,25600.0,,,,,
7525,07/11/25 11:00:00 AM,59.680,23552.0,,,,,
7526,07/11/25 11:05:00 AM,59.680,23552.0,,,,,
7527,07/11/25 11:10:00 AM,60.195,22528.0,,,,,
7528,07/11/25 11:15:00 AM,59.851,23552.0,,,,,
7529,07/11/25 11:20:00 AM,60.883,26624.0,,,,,
7530,07/11/25 11:25:00 AM,63.626,23552.0,,,,,
7531,07/11/25 11:30:00 AM,57.785,23552.0,,,,,
7532,07/11/25 11:35:00 AM,55.711,10752.0,,,,,
7533,07/11/25 11:40:00 AM,57.958,28672.0,,,,,
7534,07/11/25 11:45:00 AM,61.054,22528.0,,,,,
7535,07/11/25 11:50:00 AM,61.054,18432.0,,,,,
7536,07/11/25 11:55:00 AM,50.290,9728.0,,,,,
7537,07/11/25 12:00:00 PM,50.995,12288.0,,,,,
7538,07/11/25 12:05:00 PM,52.050,19456.0,,,,,
7539,07/11/25 12:10:00 PM,54.842,10752.0,,,,,
7540,07/11/25 12:15:00 PM,59.851,28672.0,,,,,
7541,07/11/25 12:20:00 PM,55.189,11776.0,,,,,
7542,07/11/25 12:25:00 PM,49.759,8704.0,,,,,
7543,07/11/25 12:30:00 PM,46.728,6144.0,,,,,
7544,07/11/25 12:35:00 PM,45.828,7168.0,,,,,
7545,07/11/25 12:40:00 PM,46.908,8704.0,,,,,
7546,07/11/25 12:45:00 PM,51.874,11264.0,,,,,
7547,07/11/25 12:50:00 PM,48.517,9728.0,,,,,
7548,07/11/25 12:55:00 PM,50.113,21504.0,,,,,
7549,07/11/25 01:00:00 PM,55.537,17408.0,,,,,
7550,07/11/25 01:05:00 PM,56.057,12288.0,,,,,
7551,07/11/25 01:10:00 PM,52.576,8704.0,,,,,
7552,07/11/25 01:15:00 PM,52.401,13824.0,,,,,
7553,07/11/25 01:20:00 PM,50.466,7168.0,,,,,
7554,07/11/25 01:25:00 PM,53.100,14336.0,,,,,
7555,07/11/25 01:30:00 PM,49.759,7680.0,,,,,
7556,07/11/25 01:35:00 PM,49.582,8704.0,,,,,
7557,07/11/25 01:40:00 PM,50.819,12800.0,,,,,
7558,07/11/25 01:45:00 PM,47.802,7424.0,,,,,
7559,07/11/25 01:50:00 PM,47.266,10240.0,,,,,
7560,07/11/25 01:55:00 PM,47.446,10752.0,,,,,
7561,07/11/25 02:00:00 PM,47.802,6144.0,,,,,
7562,07/11/25 02:05:00 PM,46.188,6144.0,,,,,
7563,07/11/25 02:10:00 PM,46.188,7168.0,,,,,
7564,07/11/25 02:15:00 PM,47.266,5888.0,,,,,
7565,07/11/25 02:20:00 PM,47.266,5376.0,,,,,
7566,07/11/25 02:25:00 PM,45.466,5632.0,,,,,
7567,07/11/25 02:30:00 PM,46.728,7424.0,,,,,
7568,07/11/25 02:35:00 PM,47.266,7424.0,,,,,
7569,07/11/25 02:40:00 PM,47.982,7936.0,,,,,
7570,07/11/25 02:45:00 PM,47.982,6912.0,,,,,
7571,07/11/25 02:50:00 PM,47.802,7168.0,,,,,
7572,07/11/25 02:55:00 PM,47.624,7168.0,,,,,
7573,07/11/25 03:00:00 PM,47.266,8192.0,,,,,
7574,07/11/25 03:05:00 PM,47.266,8192.0,,,,,
7575,07/11/25 03:10:00 PM,47.982,6912.0,,,,,
7576,07/11/25 03:15:00 PM,47.266,7680.0,,,,,
7577,07/11/25 03:20:00 PM,47.982,6912.0,,,,,
7578,07/11/25 03:25:00 PM,46.548,6144.0,,,,,
7579,07/11/25 03:30:00 PM,46.188,6144.0,,,,,
7580,07/11/25 03:35:00 PM,45.104,6400.0,,,,,
7581,07/11/25 03:40:00 PM,44.013,5888.0,,,,,
7582,07/11/25 03:45:00 PM,42.732,5120.0,,,,,
7583,07/11/25 03:50:00 PM,41.994,5120.0,,,,,
7584,07/11/25 03:55:00 PM,42.179,5888.0,,,,,
7585,07/11/25 04:00:00 PM,41.625,5376.0,,,,,
7586,07/11/25 04:05:00 PM,41.254,4864.0,,,,,
7587,07/11/25 04:10:00 PM,41.254,5632.0,,,,,
7588,07/11/25 04:15:00 PM,41.439,5120.0,,,,,
7589,07/11/25 04:20:00 PM,41.439,4608.0,,,,,
7590,07/11/25 04:25:00 PM,41.439,4864.0,,,,,
7591,07/11/25 04:30:00 PM,40.696,4096.0,,,,,
7592,07/11/25 04:35:00 PM,41.067,5120.0,,,,,
7593,07/11/25 04:40:00 PM,41.067,4864.0,,,,,
7594,07/11/25 04:45:00 PM,40.696,3584.0,,,,,
7595,07/11/25 04:50:00 PM,39.947,3712.0,,,,,
7596,07/11/25 04:55:00 PM,40.134,3840.0,,,,,
7597,07/11/25 05:00:00 PM,41.067,4096.0,,,,,
7598,07/11/25 05:05:00 PM,42.179,4352.0,,,,,
7599,07/11/25 05:10:00 PM,42.363,3456.0,,,,,
7600,07/11/25 05:15:00 PM,41.810,3840.0,,,,,
7601,07/11/25 05:20:00 PM,42.732,3584.0,,,,,
7602,07/11/25 05:25:00 PM,41.067,2304.0,,,,,
7603,07/11/25 05:30:00 PM,41.067,3584.0,,,,,
7604,07/11/25 05:35:00 PM,41.067,3328.0,,,,,
7605,07/11/25 05:40:00 PM,40.321,2816.0,,,,,
7606,07/11/25 05:45:00 PM,39.947,3072.0,,,,,
7607,07/11/25 05:50:00 PM,39.760,2816.0,,,,,
7608,07/11/25 05:55:00 PM,39.947,2816.0,,,,,
7609,07/11/25 06:00:00 PM,39.573,2688.0,,,,,
7610,07/11/25 06:05:00 PM,39.573,2816.0,,,,,
7611,07/11/25 06:10:00 PM,39.196,1856.0,,,,,
7612,07/11/25 06:15:00 PM,38.629,1792.0,,,,,
7613,07/11/25 06:20:00 PM,38.629,1984.0,,,,,
7614,07/11/25 06:25:00 PM,38.250,2048.0,,,,,
7615,07/11/25 06:30:00 PM,38.629,2304.0,,,,,
7616,07/11/25 06:35:00 PM,38.818,2304.0,,,,,
7617,07/11/25 06:40:00 PM,39.007,2816.0,,,,,
7618,07/11/25 06:45:00 PM,39.384,2944.0,,,,,
7619,07/11/25 06:50:00 PM,39.384,2816.0,,,,,
7620,07/11/25 06:55:00 PM,39.760,3072.0,,,,,
7621,07/11/25 07:00:00 PM,39.760,3072.0,,,,,
7622,07/11/25 07:05:00 PM,39.196,2688.0,,,,,
7623,07/11/25 07:10:00 PM,38.818,2304.0,,,,,
7624,07/11/25 07:15:00 PM,38.250,1280.0,,,,,
7625,07/11/25 07:20:00 PM,36.914,768.0,,,,,
7626,07/11/25 07:25:00 PM,36.723,864.0,,,,,
7627,07/11/25 07:30:00 PM,36.914,1152.0,,,,,
7628,07/11/25 07:35:00 PM,36.914,1088.0,,,,,
7629,07/11/25 07:40:00 PM,36.338,800.0,,,,,
7630,07/11/25 07:45:00 PM,35.951,1024.0,,,,,
7631,07/11/25 07:50:00 PM,36.145,1024.0,,,,,
7632,07/11/25 07:55:00 PM,35.758,576.0,,,,,
7633,07/11/25 08:00:00 PM,35.564,496.0,,,,,
7634,07/11/25 08:05:00 PM,35.370,512.0,,,,,
7635,07/11/25 08:10:00 PM,35.564,512.0,,,,,
7636,07/11/25 08:15:00 PM,35.758,672.0,,,,,
7637,07/11/25 08:20:00 PM,35.951,704.0,,,,,
7638,07/11/25 08:25:00 PM,35.758,480.0,,,,,
7639,07/11/25 08:30:00 PM,35.564,512.0,,,,,
7640,07/11/25 08:35:00 PM,35.758,480.0,,,,,
7641,07/11/25 08:40:00 PM,35.564,320.0,,,,,
7642,07/11/25 08:45:00 PM,35.370,304.0,,,,,
7643,07/11/25 08:50:00 PM,34.981,320.0,,,,,
7644,07/11/25 08:55:00 PM,34.786,320.0,,,,,
7645,07/11/25 09:00:00 PM,34.981,304.0,,,,,
7646,07/11/25 09:05:00 PM,35.370,352.0,,,,,
7647,07/11/25 09:10:00 PM,35.370,320.0,,,,,
7648,07/11/25 09:15:00 PM,35.370,232.0,,,,,
7649,07/11/25 09:20:00 PM,34.981,224.0,,,,,
7650,07/11/25 09:25:00 PM,34.786,184.0,,,,,
7651,07/11/25 09:30:00 PM,34.590,128.0,,,,,
7652,07/11/25 09:35:00 PM,34.590,93.0,,,,,
7653,07/11/25 09:40:00 PM,34.590,81.0,,,,,
7654,07/11/25 09:45:00 PM,34.590,71.0,,,,,
7655,07/11/25 09:50:00 PM,34.394,56.0,,,,,
7656,07/11/25 09:55:00 PM,34.786,48.0,,,,,
7657,07/11/25 10:00:00 PM,34.590,39.0,,,,,
7658,07/11/25 10:05:00 PM,34.590,28.0,,,,,
7659,07/11/25 10:10:00 PM,34.394,19.0,,,,,
7660,07/11/25 10:15:00 PM,34.394,12.0,,,,,
7661,07/11/25 10:20:00 PM,34.590,8.0,,,,,
7662,07/11/25 10:25:00 PM,34.394,5.0,,,,,
7663,07/11/25 10:30:00 PM,34.786,2.0,,,,,
7664,07/11/25 10:35:00 PM,34.394,1.0,,,,,
7665,07/11/25 10:40:00 PM,34.590,0.0,,,,,
7666,07/11/25 10:45:00 PM,34.394,0.0,,,,,
7667,07/11/25 10:50:00 PM,34.394,0.0,,,,,
7668,07/11/25 10:55:00 PM,34.394,0.0,,,,,
7669,07/11/25 11:00:00 PM,34.394,0.0,,,,,
7670,07/11/25 11:05:00 PM,34.394,0.0,,,,,
7671,07/11/25 11:10:00 PM,34.394,0.0,,,,,
7672,07/11/25 11:15:00 PM,34.198,0.0,,,,,
7673,07/11/25 11:20:00 PM,34.002,0.0,,,,,
7674,07/11/25 11:25:00 PM,34.198,0.0,,,,,
7675,07/11/25 11:30:00 PM,34.198,0.0,,,,,
7676,07/11/25 11:35:00 PM,34.198,0.0,,,,,
7677,07/11/25 11:40:00 PM,34.198,0.0,,,,,
7678,07/11/25 11:45:00 PM,34.198,0.0,,,,,
7679,07/11/25 11:50:00 PM,34.198,0.0,,,,,
7680,07/11/25 11:55:00 PM,34.002,0.0,,,,,
7681,07/12/25 12:00:00 AM,33.805,0.0,,,,,
7682,07/12/25 12:05:00 AM,34.002,0.0,,,,,
7683,07/12/25 12:10:00 AM,34.198,0.0,,,,,
7684,07/12/25 12:15:00 AM,34.198,0.0,,,,,
7685,07/12/25 12:20:00 AM,34.198,0.0,,,,,
7686,07/12/25 12:25:00 AM,34.198,0.0,,,,,
7687,07/12/25 12:30:00 AM,34.198,0.0,,,,,
7688,07/12/25 12:35:00 AM,34.394,0.0,,,,,
7689,07/12/25 12:40:00 AM,34.198,0.0,,,,,
7690,07/12/25 12:45:00 AM,34.002,0.0,,,,,
7691,07/12/25 12:50:00 AM,34.198,0.0,,,,,
7692,07/12/25 12:55:00 AM,34.002,0.0,,,,,
7693,07/12/25 01:00:00 AM,34.002,0.0,,,,,
7694,07/12/25 01:05:00 AM,34.002,0.0,,,,,
7695,07/12/25 01:10:00 AM,34.002,0.0,,,,,
7696,07/12/25 01:15:00 AM,34.002,0.0,,,,,
7697,07/12/25 01:20:00 AM,34.002,0.0,,,,,
7698,07/12/25 01:25:00 AM,34.002,0.0,,,,,
7699,07/12/25 01:30:00 AM,34.198,0.0,,,,,
7700,07/12/25 01:35:00 AM,34.002,0.0,,,,,
7701,07/12/25 01:40:00 AM,34.002,0.0,,,,,
7702,07/12/25 01:45:00 AM,33.805,0.0,,,,,
7703,07/12/25 01:50:00 AM,33.805,0.0,,,,,
7704,07/12/25 01:55:00 AM,34.002,0.0,,,,,
7705,07/12/25 02:00:00 AM,33.805,0.0,,,,,
7706,07/12/25 02:05:00 AM,34.002,0.0,,,,,
7707,07/12/25 02:10:00 AM,34.002,0.0,,,,,
7708,07/12/25 02:15:00 AM,33.805,0.0,,,,,
7709,07/12/25 02:20:00 AM,33.607,0.0,,,,,
7710,07/12/25 02:25:00 AM,33.805,0.0,,,,,
7711,07/12/25 02:30:00 AM,33.805,0.0,,,,,
7712,07/12/25 02:35:00 AM,34.002,0.0,,,,,
7713,07/12/25 02:40:00 AM,33.805,0.0,,,,,
7714,07/12/25 02:45:00 AM,33.805,0.0,,,,,
7715,07/12/25 02:50:00 AM,33.805,0.0,,,,,
7716,07/12/25 02:55:00 AM,33.805,0.0,,,,,
7717,07/12/25 03:00:00 AM,33.805,0.0,,,,,
7718,07/12/25 03:05:00 AM,33.805,0.0,,,,,
7719,07/12/25 03:10:00 AM,33.805,0.0,,,,,
7720,07/12/25 03:15:00 AM,33.805,0.0,,,,,
7721,07/12/25 03:20:00 AM,33.805,1.0,,,,,
7722,07/12/25 03:25:00 AM,34.002,2.0,,,,,
7723,07/12/25 03:30:00 AM,34.198,5.0,,,,,
7724,07/12/25 03:35:00 AM,34.198,9.0,,,,,
7725,07/12/25 03:40:00 AM,34.198,15.0,,,,,
7726,07/12/25 03:45:00 AM,34.198,25.0,,,,,
7727,07/12/25 03:50:00 AM,34.394,45.0,,,,,
7728,07/12/25 03:55:00 AM,34.394,65.0,,,,,
7729,07/12/25 04:00:00 AM,34.198,70.0,,,,,
7730,07/12/25 04:05:00 AM,34.394,80.0,,,,,
7731,07/12/25 04:10:00 AM,34.394,114.0,,,,,
7732,07/12/25 04:15:00 AM,34.981,152.0,,,,,
7733,07/12/25 04:20:00 AM,34.981,224.0,,,,,
7734,07/12/25 04:25:00 AM,35.175,304.0,,,,,
7735,07/12/25 04:30:00 AM,35.758,432.0,,,,,
7736,07/12/25 04:35:00 AM,35.951,576.0,,,,,
7737,07/12/25 04:40:00 AM,36.145,1408.0,,,,,
7738,07/12/25 04:45:00 AM,37.870,1344.0,,,,,
7739,07/12/25 04:50:00 AM,38.440,2688.0,,,,,
7740,07/12/25 04:55:00 AM,38.061,2944.0,,,,,
7741,07/12/25 05:00:00 AM,40.321,5888.0,,,,,
7742,07/12/25 05:05:00 AM,42.548,6144.0,,,,,
7743,07/12/25 05:10:00 AM,43.099,7168.0,,,,,
7744,07/12/25 05:15:00 AM,43.099,7936.0,,,,,
7745,07/12/25 05:20:00 AM,44.742,9216.0,,,,,
7746,07/12/25 05:25:00 AM,47.624,9728.0,,,,,
7747,07/12/25 05:30:00 AM,49.050,10752.0,,,,,
7748,07/12/25 05:35:00 AM,49.228,10752.0,,,,,
7749,07/12/25 05:40:00 AM,47.982,10752.0,,,,,
7750,07/12/25 05:45:00 AM,49.404,11264.0,,,,,
7751,07/12/25 05:50:00 AM,48.339,11264.0,,,,,
7752,07/12/25 05:55:00 AM,52.050,13824.0,,,,,
7753,07/12/25 06:00:00 AM,52.576,14336.0,,,,,
7754,07/12/25 06:05:00 AM,52.576,16384.0,,,,,
7755,07/12/25 06:10:00 AM,49.228,7936.0,,,,,
7756,07/12/25 06:15:00 AM,49.228,13312.0,,,,,
7757,07/12/25 06:20:00 AM,46.548,4608.0,,,,,
7758,07/12/25 06:25:00 AM,42.732,5632.0,,,,,
7759,07/12/25 06:30:00 AM,41.067,4096.0,,,,,
7760,07/12/25 06:35:00 AM,39.384,3200.0,,,,,
7761,07/12/25 06:40:00 AM,39.573,4352.0,,,,,
7762,07/12/25 06:45:00 AM,39.384,3968.0,,,,,
