"Plot Title: D01 2m"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22133646, SEN S/N: 22133646)","Host Connected (LGR S/N: 22133646, SEN S/N: 22133646)","Button Down (LGR S/N: 22133646, SEN S/N: 22133646)","Button Up (LGR S/N: 22133646, SEN S/N: 22133646)","End Of File (LGR S/N: 22133646, SEN S/N: 22133646)"
20747,07/06/25 03:03:00 AM,36.78,,,,
20748,07/06/25 03:04:00 AM,36.78,,,,
20749,07/06/25 03:05:00 AM,36.55,,,,
20750,07/06/25 03:06:00 AM,36.63,,,,
20751,07/06/25 03:07:00 AM,36.40,,,,
20752,07/06/25 03:08:00 AM,36.24,,,,
20753,07/06/25 03:09:00 AM,36.32,,,,
20754,07/06/25 03:10:00 AM,36.32,,,,
20755,07/06/25 03:11:00 AM,36.16,,,,
20756,07/06/25 03:12:00 AM,36.09,,,,
20757,07/06/25 03:13:00 AM,36.09,,,,
20758,07/06/25 03:14:00 AM,35.93,,,,
20759,07/06/25 03:15:00 AM,36.09,,,,
20760,07/06/25 03:16:00 AM,35.93,,,,
20761,07/06/25 03:17:00 AM,35.93,,,,
20762,07/06/25 03:18:00 AM,35.78,,,,
20763,07/06/25 03:19:00 AM,35.86,,,,
20764,07/06/25 03:20:00 AM,35.86,,,,
20765,07/06/25 03:21:00 AM,35.78,,,,
20766,07/06/25 03:22:00 AM,35.86,,,,
20767,07/06/25 03:23:00 AM,35.78,,,,
20768,07/06/25 03:24:00 AM,35.86,,,,
20769,07/06/25 03:25:00 AM,35.86,,,,
20770,07/06/25 03:26:00 AM,35.86,,,,
20771,07/06/25 03:27:00 AM,35.86,,,,
20772,07/06/25 03:28:00 AM,35.78,,,,
20773,07/06/25 03:29:00 AM,35.86,,,,
20774,07/06/25 03:30:00 AM,35.78,,,,
20775,07/06/25 03:31:00 AM,35.86,,,,
20776,07/06/25 03:32:00 AM,35.86,,,,
20777,07/06/25 03:33:00 AM,35.86,,,,
20778,07/06/25 03:34:00 AM,35.86,,,,
20779,07/06/25 03:35:00 AM,35.93,,,,
20780,07/06/25 03:36:00 AM,35.86,,,,
20781,07/06/25 03:37:00 AM,35.93,,,,
20782,07/06/25 03:38:00 AM,35.93,,,,
20783,07/06/25 03:39:00 AM,35.93,,,,
20784,07/06/25 03:40:00 AM,36.01,,,,
20785,07/06/25 03:41:00 AM,36.09,,,,
20786,07/06/25 03:42:00 AM,36.09,,,,
20787,07/06/25 03:43:00 AM,36.16,,,,
20788,07/06/25 03:44:00 AM,36.16,,,,
20789,07/06/25 03:45:00 AM,36.16,,,,
20790,07/06/25 03:46:00 AM,36.24,,,,
20791,07/06/25 03:47:00 AM,36.09,,,,
20792,07/06/25 03:48:00 AM,36.16,,,,
20793,07/06/25 03:49:00 AM,36.01,,,,
20794,07/06/25 03:50:00 AM,36.09,,,,
20795,07/06/25 03:51:00 AM,36.09,,,,
20796,07/06/25 03:52:00 AM,36.16,,,,
20797,07/06/25 03:53:00 AM,36.09,,,,
20798,07/06/25 03:54:00 AM,36.24,,,,
20799,07/06/25 03:55:00 AM,36.32,,,,
20800,07/06/25 03:56:00 AM,36.32,,,,
20801,07/06/25 03:57:00 AM,36.32,,,,
20802,07/06/25 03:58:00 AM,36.47,,,,
20803,07/06/25 03:59:00 AM,36.40,,,,
20804,07/06/25 04:00:00 AM,36.40,,,,
20805,07/06/25 04:01:00 AM,36.55,,,,
20806,07/06/25 04:02:00 AM,36.47,,,,
20807,07/06/25 04:03:00 AM,36.40,,,,
20808,07/06/25 04:04:00 AM,36.40,,,,
20809,07/06/25 04:05:00 AM,36.32,,,,
20810,07/06/25 04:06:00 AM,36.40,,,,
20811,07/06/25 04:07:00 AM,36.40,,,,
20812,07/06/25 04:08:00 AM,36.24,,,,
20813,07/06/25 04:09:00 AM,36.40,,,,
20814,07/06/25 04:10:00 AM,36.32,,,,
20815,07/06/25 04:11:00 AM,36.24,,,,
20816,07/06/25 04:12:00 AM,36.40,,,,
20817,07/06/25 04:13:00 AM,36.32,,,,
20818,07/06/25 04:14:00 AM,36.40,,,,
20819,07/06/25 04:15:00 AM,36.40,,,,
20820,07/06/25 04:16:00 AM,36.40,,,,
20821,07/06/25 04:17:00 AM,36.24,,,,
20822,07/06/25 04:18:00 AM,36.32,,,,
20823,07/06/25 04:19:00 AM,36.32,,,,
20824,07/06/25 04:20:00 AM,36.32,,,,
20825,07/06/25 04:21:00 AM,36.32,,,,
20826,07/06/25 04:22:00 AM,36.40,,,,
20827,07/06/25 04:23:00 AM,36.47,,,,
20828,07/06/25 04:24:00 AM,36.47,,,,
20829,07/06/25 04:25:00 AM,36.63,,,,
20830,07/06/25 04:26:00 AM,36.71,,,,
20831,07/06/25 04:27:00 AM,36.71,,,,
20832,07/06/25 04:28:00 AM,36.78,,,,
20833,07/06/25 04:29:00 AM,36.86,,,,
20834,07/06/25 04:30:00 AM,36.78,,,,
20835,07/06/25 04:31:00 AM,36.86,,,,
20836,07/06/25 04:32:00 AM,36.86,,,,
20837,07/06/25 04:33:00 AM,36.86,,,,
20838,07/06/25 04:34:00 AM,36.94,,,,
20839,07/06/25 04:35:00 AM,36.94,,,,
20840,07/06/25 04:36:00 AM,36.86,,,,
20841,07/06/25 04:37:00 AM,37.01,,,,
20842,07/06/25 04:38:00 AM,36.94,,,,
20843,07/06/25 04:39:00 AM,36.86,,,,
20844,07/06/25 04:40:00 AM,36.86,,,,
20845,07/06/25 04:41:00 AM,36.86,,,,
20846,07/06/25 04:42:00 AM,36.94,,,,
20847,07/06/25 04:43:00 AM,36.94,,,,
20848,07/06/25 04:44:00 AM,36.94,,,,
20849,07/06/25 04:45:00 AM,36.94,,,,
20850,07/06/25 04:46:00 AM,36.94,,,,
20851,07/06/25 04:47:00 AM,37.01,,,,
20852,07/06/25 04:48:00 AM,36.94,,,,
20853,07/06/25 04:49:00 AM,36.78,,,,
20854,07/06/25 04:50:00 AM,36.71,,,,
20855,07/06/25 04:51:00 AM,36.63,,,,
20856,07/06/25 04:52:00 AM,36.55,,,,
20857,07/06/25 04:53:00 AM,36.63,,,,
20858,07/06/25 04:54:00 AM,36.47,,,,
20859,07/06/25 04:55:00 AM,36.47,,,,
20860,07/06/25 04:56:00 AM,36.63,,,,
20861,07/06/25 04:57:00 AM,36.71,,,,
20862,07/06/25 04:58:00 AM,36.55,,,,
20863,07/06/25 04:59:00 AM,36.40,,,,
20864,07/06/25 05:00:00 AM,36.40,,,,
20865,07/06/25 05:01:00 AM,36.40,,,,
20866,07/06/25 05:02:00 AM,36.47,,,,
20867,07/06/25 05:03:00 AM,36.55,,,,
20868,07/06/25 05:04:00 AM,36.71,,,,
20869,07/06/25 05:05:00 AM,36.78,,,,
20870,07/06/25 05:06:00 AM,36.94,,,,
20871,07/06/25 05:07:00 AM,37.09,,,,
20872,07/06/25 05:08:00 AM,37.17,,,,
20873,07/06/25 05:09:00 AM,37.25,,,,
20874,07/06/25 05:10:00 AM,37.32,,,,
20875,07/06/25 05:11:00 AM,37.32,,,,
20876,07/06/25 05:12:00 AM,37.40,,,,
20877,07/06/25 05:13:00 AM,37.55,,,,
20878,07/06/25 05:14:00 AM,37.63,,,,
20879,07/06/25 05:15:00 AM,37.79,,,,
20880,07/06/25 05:16:00 AM,37.86,,,,
20881,07/06/25 05:17:00 AM,37.86,,,,
20882,07/06/25 05:18:00 AM,37.94,,,,
20883,07/06/25 05:19:00 AM,38.10,,,,
20884,07/06/25 05:20:00 AM,38.10,,,,
20885,07/06/25 05:21:00 AM,38.10,,,,
20886,07/06/25 05:22:00 AM,37.94,,,,
20887,07/06/25 05:23:00 AM,37.86,,,,
20888,07/06/25 05:24:00 AM,37.55,,,,
20889,07/06/25 05:25:00 AM,37.55,,,,
20890,07/06/25 05:26:00 AM,37.55,,,,
20891,07/06/25 05:27:00 AM,37.40,,,,
20892,07/06/25 05:28:00 AM,37.25,,,,
20893,07/06/25 05:29:00 AM,37.01,,,,
20894,07/06/25 05:30:00 AM,36.94,,,,
20895,07/06/25 05:31:00 AM,36.78,,,,
20896,07/06/25 05:32:00 AM,36.78,,,,
20897,07/06/25 05:33:00 AM,36.86,,,,
20898,07/06/25 05:34:00 AM,36.94,,,,
20899,07/06/25 05:35:00 AM,37.01,,,,
20900,07/06/25 05:36:00 AM,37.25,,,,
20901,07/06/25 05:37:00 AM,37.40,,,,
20902,07/06/25 05:38:00 AM,37.48,,,,
20903,07/06/25 05:39:00 AM,37.71,,,,
20904,07/06/25 05:40:00 AM,37.79,,,,
20905,07/06/25 05:41:00 AM,37.94,,,,
20906,07/06/25 05:42:00 AM,37.94,,,,
20907,07/06/25 05:43:00 AM,38.17,,,,
20908,07/06/25 05:44:00 AM,38.17,,,,
20909,07/06/25 05:45:00 AM,38.40,,,,
20910,07/06/25 05:46:00 AM,38.48,,,,
20911,07/06/25 05:47:00 AM,38.64,,,,
20912,07/06/25 05:48:00 AM,38.71,,,,
20913,07/06/25 05:49:00 AM,38.87,,,,
20914,07/06/25 05:50:00 AM,38.79,,,,
20915,07/06/25 05:51:00 AM,39.02,,,,
20916,07/06/25 05:52:00 AM,39.02,,,,
20917,07/06/25 05:53:00 AM,39.02,,,,
20918,07/06/25 05:54:00 AM,39.10,,,,
20919,07/06/25 05:55:00 AM,39.18,,,,
20920,07/06/25 05:56:00 AM,39.25,,,,
20921,07/06/25 05:57:00 AM,39.33,,,,
20922,07/06/25 05:58:00 AM,39.25,,,,
20923,07/06/25 05:59:00 AM,39.10,,,,
20924,07/06/25 06:00:00 AM,39.02,,,,
20925,07/06/25 06:01:00 AM,38.87,,,,
20926,07/06/25 06:02:00 AM,38.64,,,,
20927,07/06/25 06:03:00 AM,38.48,,,,
20928,07/06/25 06:04:00 AM,38.33,,,,
20929,07/06/25 06:05:00 AM,38.40,,,,
20930,07/06/25 06:06:00 AM,38.40,,,,
20931,07/06/25 06:07:00 AM,38.48,,,,
20932,07/06/25 06:08:00 AM,38.64,,,,
20933,07/06/25 06:09:00 AM,38.79,,,,
20934,07/06/25 06:10:00 AM,38.87,,,,
20935,07/06/25 06:11:00 AM,39.02,,,,
20936,07/06/25 06:12:00 AM,39.18,,,,
20937,07/06/25 06:13:00 AM,39.33,,,,
20938,07/06/25 06:14:00 AM,39.56,,,,
20939,07/06/25 06:15:00 AM,39.72,,,,
20940,07/06/25 06:16:00 AM,39.95,,,,
20941,07/06/25 06:17:00 AM,40.10,,,,
20942,07/06/25 06:18:00 AM,40.10,,,,
20943,07/06/25 06:19:00 AM,40.10,,,,
20944,07/06/25 06:20:00 AM,40.18,,,,
20945,07/06/25 06:21:00 AM,40.10,,,,
20946,07/06/25 06:22:00 AM,39.87,,,,
20947,07/06/25 06:23:00 AM,39.56,,,,
20948,07/06/25 06:24:00 AM,39.18,,,,
20949,07/06/25 06:25:00 AM,38.87,,,,
20950,07/06/25 06:26:00 AM,38.71,,,,
20951,07/06/25 06:27:00 AM,38.64,,,,
20952,07/06/25 06:28:00 AM,38.56,,,,
20953,07/06/25 06:29:00 AM,38.33,,,,
20954,07/06/25 06:30:00 AM,38.17,,,,
20955,07/06/25 06:31:00 AM,38.17,,,,
20956,07/06/25 06:32:00 AM,38.17,,,,
20957,07/06/25 06:33:00 AM,38.17,,,,
20958,07/06/25 06:34:00 AM,38.17,,,,
20959,07/06/25 06:35:00 AM,38.17,,,,
20960,07/06/25 06:36:00 AM,38.17,,,,
20961,07/06/25 06:37:00 AM,38.10,,,,
20962,07/06/25 06:38:00 AM,38.02,,,,
20963,07/06/25 06:39:00 AM,38.10,,,,
20964,07/06/25 06:40:00 AM,38.02,,,,
20965,07/06/25 06:41:00 AM,38.10,,,,
20966,07/06/25 06:42:00 AM,38.10,,,,
20967,07/06/25 06:43:00 AM,38.17,,,,
20968,07/06/25 06:44:00 AM,38.25,,,,
20969,07/06/25 06:45:00 AM,38.33,,,,
20970,07/06/25 06:46:00 AM,38.33,,,,
20971,07/06/25 06:47:00 AM,38.48,,,,
20972,07/06/25 06:48:00 AM,38.56,,,,
20973,07/06/25 06:49:00 AM,38.64,,,,
20974,07/06/25 06:50:00 AM,38.79,,,,
20975,07/06/25 06:51:00 AM,38.79,,,,
20976,07/06/25 06:52:00 AM,38.87,,,,
20977,07/06/25 06:53:00 AM,38.94,,,,
20978,07/06/25 06:54:00 AM,38.94,,,,
20979,07/06/25 06:55:00 AM,39.10,,,,
20980,07/06/25 06:56:00 AM,39.18,,,,
20981,07/06/25 06:57:00 AM,39.41,,,,
20982,07/06/25 06:58:00 AM,39.49,,,,
20983,07/06/25 06:59:00 AM,39.64,,,,
20984,07/06/25 07:00:00 AM,39.72,,,,
20985,07/06/25 07:01:00 AM,39.64,,,,
20986,07/06/25 07:02:00 AM,39.79,,,,
20987,07/06/25 07:03:00 AM,39.95,,,,
20988,07/06/25 07:04:00 AM,39.95,,,,
20989,07/06/25 07:05:00 AM,40.03,,,,
20990,07/06/25 07:06:00 AM,40.03,,,,
20991,07/06/25 07:07:00 AM,40.10,,,,
20992,07/06/25 07:08:00 AM,40.18,,,,
20993,07/06/25 07:09:00 AM,40.10,,,,
20994,07/06/25 07:10:00 AM,40.10,,,,
20995,07/06/25 07:11:00 AM,40.18,,,,
20996,07/06/25 07:12:00 AM,40.10,,,,
20997,07/06/25 07:13:00 AM,40.18,,,,
20998,07/06/25 07:14:00 AM,40.10,,,,
20999,07/06/25 07:15:00 AM,40.10,,,,
21000,07/06/25 07:16:00 AM,40.18,,,,
21001,07/06/25 07:17:00 AM,40.18,,,,
21002,07/06/25 07:18:00 AM,40.18,,,,
21003,07/06/25 07:19:00 AM,40.26,,,,
21004,07/06/25 07:20:00 AM,40.26,,,,
21005,07/06/25 07:21:00 AM,40.33,,,,
21006,07/06/25 07:22:00 AM,40.33,,,,
21007,07/06/25 07:23:00 AM,40.41,,,,
21008,07/06/25 07:24:00 AM,40.41,,,,
21009,07/06/25 07:25:00 AM,40.41,,,,
21010,07/06/25 07:26:00 AM,40.57,,,,
21011,07/06/25 07:27:00 AM,40.49,,,,
21012,07/06/25 07:28:00 AM,40.57,,,,
21013,07/06/25 07:29:00 AM,40.64,,,,
21014,07/06/25 07:30:00 AM,40.72,,,,
21015,07/06/25 07:31:00 AM,40.88,,,,
21016,07/06/25 07:32:00 AM,40.80,,,,
21017,07/06/25 07:33:00 AM,40.80,,,,
21018,07/06/25 07:34:00 AM,40.95,,,,
21019,07/06/25 07:35:00 AM,40.95,,,,
21020,07/06/25 07:36:00 AM,40.88,,,,
21021,07/06/25 07:37:00 AM,40.88,,,,
21022,07/06/25 07:38:00 AM,41.03,,,,
21023,07/06/25 07:39:00 AM,40.95,,,,
21024,07/06/25 07:40:00 AM,41.03,,,,
21025,07/06/25 07:41:00 AM,40.88,,,,
21026,07/06/25 07:42:00 AM,40.88,,,,
21027,07/06/25 07:43:00 AM,40.72,,,,
21028,07/06/25 07:44:00 AM,40.57,,,,
21029,07/06/25 07:45:00 AM,40.49,,,,
21030,07/06/25 07:46:00 AM,40.26,,,,
21031,07/06/25 07:47:00 AM,40.18,,,,
21032,07/06/25 07:48:00 AM,40.10,,,,
21033,07/06/25 07:49:00 AM,40.03,,,,
21034,07/06/25 07:50:00 AM,39.87,,,,
21035,07/06/25 07:51:00 AM,39.87,,,,
21036,07/06/25 07:52:00 AM,39.72,,,,
21037,07/06/25 07:53:00 AM,39.72,,,,
21038,07/06/25 07:54:00 AM,39.56,,,,
21039,07/06/25 07:55:00 AM,39.64,,,,
21040,07/06/25 07:56:00 AM,39.41,,,,
21041,07/06/25 07:57:00 AM,39.41,,,,
21042,07/06/25 07:58:00 AM,39.33,,,,
21043,07/06/25 07:59:00 AM,39.41,,,,
21044,07/06/25 08:00:00 AM,39.41,,,,
21045,07/06/25 08:01:00 AM,39.49,,,,
21046,07/06/25 08:02:00 AM,39.49,,,,
21047,07/06/25 08:03:00 AM,39.56,,,,
21048,07/06/25 08:04:00 AM,39.64,,,,
21049,07/06/25 08:05:00 AM,39.64,,,,
21050,07/06/25 08:06:00 AM,39.72,,,,
21051,07/06/25 08:07:00 AM,39.79,,,,
21052,07/06/25 08:08:00 AM,39.87,,,,
21053,07/06/25 08:09:00 AM,40.03,,,,
21054,07/06/25 08:10:00 AM,40.03,,,,
21055,07/06/25 08:11:00 AM,40.10,,,,
21056,07/06/25 08:12:00 AM,40.18,,,,
21057,07/06/25 08:13:00 AM,40.18,,,,
21058,07/06/25 08:14:00 AM,40.26,,,,
21059,07/06/25 08:15:00 AM,40.26,,,,
21060,07/06/25 08:16:00 AM,40.33,,,,
21061,07/06/25 08:17:00 AM,40.33,,,,
21062,07/06/25 08:18:00 AM,40.41,,,,
21063,07/06/25 08:19:00 AM,40.41,,,,
21064,07/06/25 08:20:00 AM,40.41,,,,
21065,07/06/25 08:21:00 AM,40.33,,,,
21066,07/06/25 08:22:00 AM,40.41,,,,
21067,07/06/25 08:23:00 AM,40.49,,,,
21068,07/06/25 08:24:00 AM,40.49,,,,
21069,07/06/25 08:25:00 AM,40.57,,,,
21070,07/06/25 08:26:00 AM,40.33,,,,
21071,07/06/25 08:27:00 AM,40.49,,,,
21072,07/06/25 08:28:00 AM,40.41,,,,
21073,07/06/25 08:29:00 AM,40.41,,,,
21074,07/06/25 08:30:00 AM,40.33,,,,
21075,07/06/25 08:31:00 AM,40.33,,,,
21076,07/06/25 08:32:00 AM,40.41,,,,
21077,07/06/25 08:33:00 AM,40.33,,,,
21078,07/06/25 08:34:00 AM,40.26,,,,
21079,07/06/25 08:35:00 AM,40.18,,,,
21080,07/06/25 08:36:00 AM,40.18,,,,
21081,07/06/25 08:37:00 AM,40.26,,,,
21082,07/06/25 08:38:00 AM,40.18,,,,
21083,07/06/25 08:39:00 AM,40.26,,,,
21084,07/06/25 08:40:00 AM,40.26,,,,
21085,07/06/25 08:41:00 AM,40.33,,,,
21086,07/06/25 08:42:00 AM,40.33,,,,
21087,07/06/25 08:43:00 AM,40.26,,,,
21088,07/06/25 08:44:00 AM,40.18,,,,
21089,07/06/25 08:45:00 AM,40.26,,,,
21090,07/06/25 08:46:00 AM,40.26,,,,
21091,07/06/25 08:47:00 AM,40.26,,,,
21092,07/06/25 08:48:00 AM,40.26,,,,
21093,07/06/25 08:49:00 AM,40.33,,,,
21094,07/06/25 08:50:00 AM,40.41,,,,
21095,07/06/25 08:51:00 AM,40.41,,,,
21096,07/06/25 08:52:00 AM,40.49,,,,
21097,07/06/25 08:53:00 AM,40.64,,,,
21098,07/06/25 08:54:00 AM,40.64,,,,
21099,07/06/25 08:55:00 AM,40.80,,,,
21100,07/06/25 08:56:00 AM,41.18,,,,
21101,07/06/25 08:57:00 AM,41.49,,,,
21102,07/06/25 08:58:00 AM,41.65,,,,
21103,07/06/25 08:59:00 AM,41.96,,,,
21104,07/06/25 09:00:00 AM,42.11,,,,
21105,07/06/25 09:01:00 AM,42.11,,,,
21106,07/06/25 09:02:00 AM,41.96,,,,
21107,07/06/25 09:03:00 AM,42.03,,,,
21108,07/06/25 09:04:00 AM,42.11,,,,
21109,07/06/25 09:05:00 AM,42.19,,,,
21110,07/06/25 09:06:00 AM,42.27,,,,
21111,07/06/25 09:07:00 AM,42.27,,,,
21112,07/06/25 09:08:00 AM,42.42,,,,
21113,07/06/25 09:09:00 AM,42.42,,,,
21114,07/06/25 09:10:00 AM,42.57,,,,
21115,07/06/25 09:11:00 AM,42.50,,,,
21116,07/06/25 09:12:00 AM,42.42,,,,
21117,07/06/25 09:13:00 AM,42.42,,,,
21118,07/06/25 09:14:00 AM,42.34,,,,
21119,07/06/25 09:15:00 AM,42.42,,,,
21120,07/06/25 09:16:00 AM,42.42,,,,
21121,07/06/25 09:17:00 AM,42.50,,,,
21122,07/06/25 09:18:00 AM,42.50,,,,
21123,07/06/25 09:19:00 AM,42.57,,,,
21124,07/06/25 09:20:00 AM,42.73,,,,
21125,07/06/25 09:21:00 AM,42.88,,,,
21126,07/06/25 09:22:00 AM,43.11,,,,
21127,07/06/25 09:23:00 AM,43.11,,,,
21128,07/06/25 09:24:00 AM,43.27,,,,
21129,07/06/25 09:25:00 AM,43.42,,,,
21130,07/06/25 09:26:00 AM,43.42,,,,
21131,07/06/25 09:27:00 AM,43.50,,,,
21132,07/06/25 09:28:00 AM,43.35,,,,
21133,07/06/25 09:29:00 AM,43.35,,,,
21134,07/06/25 09:30:00 AM,43.19,,,,
21135,07/06/25 09:31:00 AM,42.96,,,,
21136,07/06/25 09:32:00 AM,42.65,,,,
21137,07/06/25 09:33:00 AM,42.34,,,,
21138,07/06/25 09:34:00 AM,42.03,,,,
21139,07/06/25 09:35:00 AM,41.80,,,,
21140,07/06/25 09:36:00 AM,41.65,,,,
21141,07/06/25 09:37:00 AM,41.42,,,,
21142,07/06/25 09:38:00 AM,41.26,,,,
21143,07/06/25 09:39:00 AM,41.11,,,,
21144,07/06/25 09:40:00 AM,41.03,,,,
21145,07/06/25 09:41:00 AM,40.95,,,,
21146,07/06/25 09:42:00 AM,40.95,,,,
21147,07/06/25 09:43:00 AM,40.88,,,,
21148,07/06/25 09:44:00 AM,40.80,,,,
21149,07/06/25 09:45:00 AM,40.80,,,,
21150,07/06/25 09:46:00 AM,40.80,,,,
21151,07/06/25 09:47:00 AM,40.80,,,,
21152,07/06/25 09:48:00 AM,40.88,,,,
21153,07/06/25 09:49:00 AM,40.95,,,,
21154,07/06/25 09:50:00 AM,41.11,,,,
21155,07/06/25 09:51:00 AM,41.03,,,,
21156,07/06/25 09:52:00 AM,41.11,,,,
21157,07/06/25 09:53:00 AM,41.18,,,,
21158,07/06/25 09:54:00 AM,41.18,,,,
21159,07/06/25 09:55:00 AM,41.18,,,,
21160,07/06/25 09:56:00 AM,41.18,,,,
21161,07/06/25 09:57:00 AM,41.26,,,,
21162,07/06/25 09:58:00 AM,41.26,,,,
21163,07/06/25 09:59:00 AM,41.42,,,,
21164,07/06/25 10:00:00 AM,41.42,,,,
21165,07/06/25 10:01:00 AM,41.49,,,,
21166,07/06/25 10:02:00 AM,41.49,,,,
21167,07/06/25 10:03:00 AM,41.65,,,,
21168,07/06/25 10:04:00 AM,41.57,,,,
21169,07/06/25 10:05:00 AM,41.57,,,,
21170,07/06/25 10:06:00 AM,41.57,,,,
21171,07/06/25 10:07:00 AM,41.72,,,,
21172,07/06/25 10:08:00 AM,41.72,,,,
21173,07/06/25 10:09:00 AM,41.96,,,,
21174,07/06/25 10:10:00 AM,42.11,,,,
21175,07/06/25 10:11:00 AM,42.19,,,,
21176,07/06/25 10:12:00 AM,42.27,,,,
21177,07/06/25 10:13:00 AM,42.34,,,,
21178,07/06/25 10:14:00 AM,42.19,,,,
21179,07/06/25 10:15:00 AM,42.34,,,,
21180,07/06/25 10:16:00 AM,42.34,,,,
21181,07/06/25 10:17:00 AM,42.34,,,,
21182,07/06/25 10:18:00 AM,42.42,,,,
21183,07/06/25 10:19:00 AM,42.42,,,,
21184,07/06/25 10:20:00 AM,42.42,,,,
21185,07/06/25 10:21:00 AM,42.27,,,,
21186,07/06/25 10:22:00 AM,42.27,,,,
21187,07/06/25 10:23:00 AM,42.19,,,,
21188,07/06/25 10:24:00 AM,42.19,,,,
21189,07/06/25 10:25:00 AM,42.11,,,,
21190,07/06/25 10:26:00 AM,42.19,,,,
21191,07/06/25 10:27:00 AM,42.03,,,,
21192,07/06/25 10:28:00 AM,42.11,,,,
21193,07/06/25 10:29:00 AM,41.88,,,,
21194,07/06/25 10:30:00 AM,41.88,,,,
21195,07/06/25 10:31:00 AM,41.88,,,,
21196,07/06/25 10:32:00 AM,41.80,,,,
21197,07/06/25 10:33:00 AM,41.88,,,,
21198,07/06/25 10:34:00 AM,41.88,,,,
21199,07/06/25 10:35:00 AM,41.88,,,,
21200,07/06/25 10:36:00 AM,42.03,,,,
21201,07/06/25 10:37:00 AM,42.03,,,,
21202,07/06/25 10:38:00 AM,41.96,,,,
21203,07/06/25 10:39:00 AM,41.96,,,,
21204,07/06/25 10:40:00 AM,41.96,,,,
21205,07/06/25 10:41:00 AM,41.96,,,,
21206,07/06/25 10:42:00 AM,41.96,,,,
21207,07/06/25 10:43:00 AM,41.88,,,,
21208,07/06/25 10:44:00 AM,41.80,,,,
21209,07/06/25 10:45:00 AM,41.80,,,,
21210,07/06/25 10:46:00 AM,41.80,,,,
21211,07/06/25 10:47:00 AM,41.72,,,,
21212,07/06/25 10:48:00 AM,41.72,,,,
21213,07/06/25 10:49:00 AM,41.72,,,,
21214,07/06/25 10:50:00 AM,41.65,,,,
21215,07/06/25 10:51:00 AM,41.80,,,,
21216,07/06/25 10:52:00 AM,41.88,,,,
21217,07/06/25 10:53:00 AM,41.96,,,,
21218,07/06/25 10:54:00 AM,41.96,,,,
21219,07/06/25 10:55:00 AM,41.96,,,,
21220,07/06/25 10:56:00 AM,41.88,,,,
21221,07/06/25 10:57:00 AM,42.03,,,,
21222,07/06/25 10:58:00 AM,41.96,,,,
21223,07/06/25 10:59:00 AM,42.03,,,,
21224,07/06/25 11:00:00 AM,42.03,,,,
21225,07/06/25 11:01:00 AM,41.96,,,,
21226,07/06/25 11:02:00 AM,41.96,,,,
21227,07/06/25 11:03:00 AM,41.88,,,,
21228,07/06/25 11:04:00 AM,41.88,,,,
21229,07/06/25 11:05:00 AM,41.88,,,,
21230,07/06/25 11:06:00 AM,41.88,,,,
21231,07/06/25 11:07:00 AM,41.88,,,,
21232,07/06/25 11:08:00 AM,42.03,,,,
21233,07/06/25 11:09:00 AM,42.03,,,,
21234,07/06/25 11:10:00 AM,42.27,,,,
21235,07/06/25 11:11:00 AM,42.34,,,,
21236,07/06/25 11:12:00 AM,42.50,,,,
21237,07/06/25 11:13:00 AM,42.57,,,,
21238,07/06/25 11:14:00 AM,42.73,,,,
21239,07/06/25 11:15:00 AM,42.81,,,,
21240,07/06/25 11:16:00 AM,42.81,,,,
21241,07/06/25 11:17:00 AM,42.81,,,,
21242,07/06/25 11:18:00 AM,42.73,,,,
21243,07/06/25 11:19:00 AM,42.65,,,,
21244,07/06/25 11:20:00 AM,42.50,,,,
21245,07/06/25 11:21:00 AM,42.34,,,,
21246,07/06/25 11:22:00 AM,42.27,,,,
21247,07/06/25 11:23:00 AM,42.27,,,,
21248,07/06/25 11:24:00 AM,42.11,,,,
21249,07/06/25 11:25:00 AM,42.11,,,,
21250,07/06/25 11:26:00 AM,42.03,,,,
21251,07/06/25 11:27:00 AM,42.03,,,,
21252,07/06/25 11:28:00 AM,42.11,,,,
21253,07/06/25 11:29:00 AM,42.11,,,,
21254,07/06/25 11:30:00 AM,42.03,,,,
21255,07/06/25 11:31:00 AM,41.88,,,,
21256,07/06/25 11:32:00 AM,41.96,,,,
21257,07/06/25 11:33:00 AM,41.88,,,,
21258,07/06/25 11:34:00 AM,41.80,,,,
21259,07/06/25 11:35:00 AM,41.88,,,,
21260,07/06/25 11:36:00 AM,41.96,,,,
21261,07/06/25 11:37:00 AM,41.96,,,,
21262,07/06/25 11:38:00 AM,41.88,,,,
21263,07/06/25 11:39:00 AM,41.96,,,,
21264,07/06/25 11:40:00 AM,41.88,,,,
21265,07/06/25 11:41:00 AM,42.03,,,,
21266,07/06/25 11:42:00 AM,42.19,,,,
21267,07/06/25 11:43:00 AM,42.27,,,,
21268,07/06/25 11:44:00 AM,42.34,,,,
21269,07/06/25 11:45:00 AM,42.57,,,,
21270,07/06/25 11:46:00 AM,42.81,,,,
21271,07/06/25 11:47:00 AM,42.88,,,,
21272,07/06/25 11:48:00 AM,43.19,,,,
21273,07/06/25 11:49:00 AM,43.35,,,,
21274,07/06/25 11:50:00 AM,43.50,,,,
21275,07/06/25 11:51:00 AM,43.58,,,,
21276,07/06/25 11:52:00 AM,43.81,,,,
21277,07/06/25 11:53:00 AM,43.89,,,,
