Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
2013/05/25,4.8,11.6,8.2,6.8,6.0,65.5,nan,3.1,nan
2013/05/26,5.5,10.4,7.9,8.3,6.0,50.6,nan,2.6,nan
2013/05/27,7.0,11.7,9.3,8.7,6.0,46.6,nan,6.2,nan
2013/05/28,7.0,10.2,8.6,8.4,6.0,49.9,nan,6.3,nan
2013/05/29,4.7,9.0,6.9,6.6,6.0,70.7,nan,6.2,nan
2013/05/30,5.0,10.6,7.8,6.8,6.0,70.0,nan,2.9,nan
2013/05/31,-2.1,6.0,1.9,2.2,6.0,94.1,nan,2.2,303
2013/06/01,-2.6,2.4,-0.1,-1.0,6.0,96.5,nan,1.6,nan
2013/06/02,-2.5,5.4,1.4,0.9,6.0,78.7,nan,1.1,nan
2013/06/03,0.3,2.9,1.6,1.7,6.0,70.7,nan,4.3,nan
2013/06/04,-2.6,1.0,-0.8,-0.3,6.0,91.1,nan,4.5,nan
2013/06/05,-3.2,1.1,-1.1,-1.6,6.0,97.9,nan,2.0,nan
2013/06/06,-3.1,1.5,-0.8,-0.9,6.0,84.9,nan,5.3,70
2013/06/07,-0.6,5.3,2.4,1.2,6.0,83.9,nan,2.8,nan
2013/06/08,-0.1,7.8,3.8,3.1,6.0,72.9,nan,1.3,80
2013/06/09,0.6,9.4,5.0,4.4,6.0,79.3,nan,1.5,3
2013/06/10,5.7,11.4,8.5,7.5,6.0,63.5,nan,2.8,nan
2013/06/11,6.2,11.8,9.0,8.5,6.0,55.0,nan,4.8,nan
2013/06/12,5.8,11.0,8.4,8.6,5.9,56.8,nan,2.3,nan
2013/06/13,0.9,5.7,3.3,3.7,5.9,75.0,nan,2.3,115
2013/06/14,0.6,10.3,5.5,5.1,5.9,67.8,nan,1.8,356
2013/06/15,7.8,13.5,10.6,10.0,5.9,55.6,nan,5.5,nan
2013/06/16,10.0,13.5,11.7,11.6,5.9,42.3,nan,3.3,nan
2013/06/17,3.6,12.5,8.1,9.2,5.9,60.2,nan,3.8,nan
2013/06/18,0.9,7.2,4.0,3.9,5.9,84.5,nan,11.3,nan
2013/06/19,5.7,10.6,8.1,7.2,6.0,76.8,nan,7.5,nan
2013/06/20,nan,nan,nan,nan,nan,75.6,nan,3.4,70
2013/06/21,nan,nan,nan,nan,nan,75.7,nan,0.8,nan
2013/06/22,nan,nan,nan,nan,nan,89.3,nan,2.0,nan
2013/06/23,nan,nan,nan,nan,nan,67.0,nan,2.6,nan
2013/06/24,nan,nan,nan,nan,nan,60.4,nan,7.6,nan
2013/06/25,nan,nan,nan,nan,nan,64.2,nan,8.2,nan
2013/06/26,nan,nan,nan,nan,nan,89.7,nan,3.3,48
2013/06/27,nan,nan,nan,nan,nan,98.9,nan,2.4,nan
2013/06/28,nan,nan,nan,nan,nan,81.3,nan,1.1,215
2013/06/29,nan,nan,nan,nan,nan,68.0,nan,2.4,76
2013/06/30,nan,nan,nan,nan,nan,64.5,nan,2.7,nan
2013/07/01,nan,nan,nan,nan,nan,84.1,nan,2.9,136
2013/07/02,nan,nan,nan,nan,nan,98.6,nan,3.6,nan
2013/07/03,nan,nan,nan,nan,nan,97.4,nan,2.6,207
2013/07/04,nan,nan,nan,nan,nan,100.0,nan,3.5,nan
2013/07/05,nan,nan,nan,nan,nan,100.0,nan,2.6,nan
2013/07/06,nan,nan,nan,nan,nan,99.4,nan,1.4,263
2013/07/07,nan,nan,nan,nan,nan,94.1,nan,2.2,nan
2013/07/08,nan,nan,nan,nan,nan,92.1,nan,4.8,178
2013/07/09,nan,nan,nan,nan,nan,97.1,nan,nan,nan
2013/07/10,nan,nan,nan,nan,nan,81.3,nan,1.5,21
2013/07/11,nan,nan,nan,nan,nan,99.1,nan,1.9,nan
2013/07/12,nan,nan,nan,nan,nan,98.4,nan,1.7,235
2013/07/13,nan,nan,nan,nan,nan,76.4,nan,2.1,45
2013/07/14,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/07/15,nan,nan,nan,nan,nan,54.2,nan,0.6,1
2013/07/16,nan,nan,nan,nan,nan,45.7,nan,1.3,nan
2013/07/17,nan,nan,nan,nan,nan,43.6,nan,2.5,75
2013/07/18,nan,nan,nan,nan,nan,85.2,nan,2.7,106
2013/07/19,nan,nan,nan,nan,nan,98.7,nan,1.6,262
2013/07/20,nan,nan,nan,nan,nan,99.0,nan,1.8,nan
2013/07/21,nan,nan,nan,nan,nan,100.0,nan,2.5,nan
2013/07/22,nan,nan,nan,nan,nan,86.0,nan,2.9,52
2013/07/23,nan,nan,nan,nan,nan,79.1,nan,6.5,nan
2013/07/24,nan,nan,nan,nan,nan,81.2,nan,4.1,nan
2013/07/25,nan,nan,nan,nan,nan,92.4,nan,1.9,nan
2013/07/26,nan,nan,nan,nan,nan,99.5,nan,2.9,nan
2013/07/27,nan,nan,nan,nan,nan,88.1,nan,1.1,231
2013/07/28,nan,nan,nan,nan,nan,61.1,nan,2.1,nan
2013/07/29,nan,nan,nan,nan,nan,62.7,nan,2.4,nan
2013/07/30,nan,nan,nan,nan,nan,54.8,nan,1.6,nan
2013/07/31,nan,nan,nan,nan,nan,64.2,nan,0.6,63
2013/08/01,nan,nan,nan,nan,nan,57.2,nan,1.6,nan
2013/08/02,nan,nan,nan,nan,nan,63.0,nan,1.4,nan
2013/08/03,nan,nan,nan,nan,nan,71.6,nan,1.5,97
2013/08/04,nan,nan,nan,nan,nan,89.6,nan,4.3,nan
2013/08/05,nan,nan,nan,nan,nan,95.6,nan,2.7,nan
2013/08/06,nan,nan,nan,nan,nan,54.0,nan,1.4,70
2013/08/07,nan,nan,nan,nan,nan,63.8,nan,3.4,nan
2013/08/08,nan,nan,nan,nan,nan,89.1,nan,3.4,nan
2013/08/09,nan,nan,nan,nan,nan,96.5,nan,1.8,nan
2013/08/10,nan,nan,nan,nan,nan,56.1,nan,0.7,90
2013/08/11,nan,nan,nan,nan,nan,46.9,nan,2.3,nan
2013/08/12,nan,nan,nan,nan,nan,57.8,nan,2.3,nan
2013/08/13,nan,nan,nan,nan,nan,64.6,nan,0.9,43
2013/08/14,nan,nan,nan,nan,nan,61.8,nan,1.7,111
2013/08/15,nan,nan,nan,nan,nan,70.7,nan,1.4,68
2013/08/16,nan,nan,nan,nan,nan,95.6,nan,2.2,112
2013/08/17,nan,nan,nan,nan,nan,91.6,nan,3.6,129
2013/08/18,nan,nan,nan,nan,nan,94.1,nan,2.7,186
2013/08/19,nan,nan,nan,nan,nan,100.0,nan,3.7,nan
2013/08/20,nan,nan,nan,nan,nan,100.0,nan,4.5,nan
2013/08/21,nan,nan,nan,nan,nan,99.0,nan,2.1,nan
2013/08/22,nan,nan,nan,nan,nan,100.0,nan,2.3,nan
2013/08/23,nan,nan,nan,nan,nan,99.6,nan,2.2,nan
2013/08/24,nan,nan,nan,nan,nan,95.0,nan,3.9,139
2013/08/25,nan,nan,nan,nan,nan,84.2,nan,5.0,nan
2013/08/26,nan,nan,nan,nan,nan,87.3,nan,3.9,nan
2013/08/27,nan,nan,nan,nan,nan,74.7,nan,2.2,nan
2013/08/28,nan,nan,nan,nan,nan,90.4,nan,0.9,102
2013/08/29,nan,nan,nan,nan,nan,73.7,nan,3.1,nan
2013/08/30,nan,nan,nan,nan,nan,77.2,nan,3.2,nan
2013/08/31,nan,nan,nan,nan,nan,97.8,nan,2.1,190
2013/09/01,nan,nan,nan,nan,nan,98.5,nan,2.6,nan
2013/09/02,nan,nan,nan,nan,nan,92.7,nan,1.5,158
2013/09/03,nan,nan,nan,nan,nan,90.6,nan,3.2,157
2013/09/04,nan,nan,nan,nan,nan,93.5,nan,6.0,nan
2013/09/05,nan,nan,nan,nan,nan,97.4,nan,3.0,nan
2013/09/06,nan,nan,nan,nan,nan,94.9,nan,3.7,139
2013/09/07,nan,nan,nan,nan,nan,93.5,nan,7.3,nan
2013/09/08,nan,nan,nan,nan,nan,97.0,nan,7.4,nan
2013/09/09,nan,nan,nan,nan,nan,95.9,nan,2.7,260
2013/09/10,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/09/11,nan,nan,nan,nan,nan,84.7,nan,6.2,nan
2013/09/12,nan,nan,nan,nan,nan,81.3,nan,2.2,161
2013/09/13,nan,nan,nan,nan,nan,52.9,nan,2.4,nan
2013/09/14,nan,nan,nan,nan,nan,27.8,nan,4.4,nan
2013/09/15,nan,nan,nan,nan,nan,49.5,nan,5.8,nan
2013/09/16,nan,nan,nan,nan,nan,88.6,nan,3.4,129
2013/09/17,nan,nan,nan,nan,nan,94.5,nan,5.4,nan
2013/09/18,nan,nan,nan,nan,nan,92.5,nan,3.1,152
2013/09/19,nan,nan,nan,nan,nan,91.0,nan,7.6,nan
2013/09/20,nan,nan,nan,nan,nan,91.9,nan,7.9,nan
2013/09/21,nan,nan,nan,nan,nan,95.8,nan,6.6,nan
2013/09/22,nan,nan,nan,nan,nan,91.1,nan,8.0,nan
2013/09/23,nan,nan,nan,nan,nan,91.8,nan,5.4,131
2013/09/24,nan,nan,nan,nan,nan,88.7,nan,1.6,109
2013/09/25,nan,nan,nan,nan,nan,57.8,nan,2.3,145
2013/09/26,nan,nan,nan,nan,nan,94.4,nan,4.0,nan
2013/09/27,nan,nan,nan,nan,nan,93.8,nan,6.0,nan
2013/09/28,nan,nan,nan,nan,nan,89.3,nan,9.4,nan
2013/09/29,nan,nan,nan,nan,nan,82.5,nan,10.6,40
2013/09/30,nan,nan,nan,nan,nan,82.8,nan,13.3,nan
2013/10/01,nan,nan,nan,nan,nan,88.8,nan,5.6,nan
2013/10/02,nan,nan,nan,nan,nan,89.4,nan,2.8,nan
2013/10/03,nan,nan,nan,nan,nan,91.2,nan,8.1,nan
2013/10/04,nan,nan,nan,nan,nan,92.0,nan,5.6,153
2013/10/05,nan,nan,nan,nan,nan,96.7,nan,1.5,239
2013/10/06,nan,nan,nan,nan,nan,69.0,nan,5.8,nan
2013/10/07,nan,nan,nan,nan,nan,97.0,nan,1.7,260
2013/10/08,nan,nan,nan,nan,nan,91.3,nan,3.4,nan
2013/10/09,nan,nan,nan,nan,nan,97.7,nan,6.1,nan
2013/10/10,nan,nan,nan,nan,nan,99.2,nan,0.5,nan
2013/10/11,nan,nan,nan,nan,nan,99.3,nan,nan,nan
2013/10/12,nan,nan,nan,nan,nan,99.0,nan,nan,nan
2013/10/13,nan,nan,nan,nan,nan,94.5,nan,nan,nan
2013/10/14,nan,nan,nan,nan,nan,97.5,nan,nan,nan
2013/10/15,nan,nan,nan,nan,nan,99.3,nan,nan,nan
2013/10/16,nan,nan,nan,nan,nan,77.8,nan,1.2,77
2013/10/17,nan,nan,nan,nan,nan,56.6,nan,4.1,nan
2013/10/18,nan,nan,nan,nan,nan,88.0,nan,3.0,263
2013/10/19,nan,nan,nan,nan,nan,99.1,nan,3.8,nan
2013/10/20,nan,nan,nan,nan,nan,100.0,nan,4.2,nan
2013/10/21,nan,nan,nan,nan,nan,81.0,nan,nan,nan
2013/10/22,nan,nan,nan,nan,nan,46.2,nan,3.4,nan
2013/10/23,nan,nan,nan,nan,nan,93.9,nan,7.7,nan
2013/10/24,nan,nan,nan,nan,nan,94.4,nan,nan,nan
2013/10/25,nan,nan,nan,nan,nan,91.9,nan,nan,nan
2013/10/26,nan,nan,nan,nan,nan,90.6,nan,nan,nan
2013/10/27,nan,nan,nan,nan,nan,38.6,nan,2.4,98
2013/10/28,nan,nan,nan,nan,nan,81.2,nan,4.2,nan
2013/10/29,nan,nan,nan,nan,nan,99.0,nan,3.4,nan
2013/10/30,nan,nan,nan,nan,nan,96.0,nan,4.7,nan
2013/10/31,nan,nan,nan,nan,nan,98.7,nan,3.1,nan
2013/11/01,nan,nan,nan,nan,nan,97.6,nan,nan,nan
2013/11/02,nan,nan,nan,nan,nan,93.3,nan,nan,nan
2013/11/03,nan,nan,nan,nan,nan,79.0,nan,2.7,nan
2013/11/04,nan,nan,nan,nan,nan,82.3,nan,6.9,nan
2013/11/05,nan,nan,nan,nan,nan,89.9,nan,4.9,nan
2013/11/06,nan,nan,nan,nan,nan,86.9,nan,4.8,84
2013/11/07,nan,nan,nan,nan,nan,95.8,nan,2.0,nan
2013/11/08,nan,nan,nan,nan,nan,77.7,nan,8.8,nan
2013/11/09,nan,nan,nan,nan,nan,29.5,nan,4.5,nan
2013/11/10,nan,nan,nan,nan,nan,85.9,nan,1.6,nan
2013/11/11,nan,nan,nan,nan,nan,66.0,nan,2.2,nan
2013/11/12,nan,nan,nan,nan,nan,93.9,nan,3.2,nan
2013/11/13,nan,nan,nan,nan,nan,98.1,nan,1.7,nan
2013/11/14,nan,nan,nan,nan,nan,97.3,nan,nan,nan
2013/11/15,nan,nan,nan,nan,nan,66.1,nan,8.2,nan
2013/11/16,nan,nan,nan,nan,nan,62.3,nan,12.6,nan
2013/11/17,nan,nan,nan,nan,nan,76.6,nan,27.7,nan
2013/11/18,nan,nan,nan,nan,nan,66.2,nan,16.2,nan
2013/11/19,nan,nan,nan,nan,nan,65.3,nan,6.3,nan
2013/11/20,nan,nan,nan,nan,nan,88.0,nan,3.1,314
2013/11/21,nan,nan,nan,nan,nan,92.4,nan,6.1,123
2013/11/22,nan,nan,nan,nan,nan,93.8,nan,11.0,nan
2013/11/23,nan,nan,nan,nan,nan,93.4,nan,6.7,nan
2013/11/24,nan,nan,nan,nan,nan,46.6,nan,nan,nan
2013/11/25,nan,nan,nan,nan,nan,78.9,nan,7.8,nan
2013/11/26,nan,nan,nan,nan,nan,96.4,nan,2.1,176
2013/11/27,nan,nan,nan,nan,nan,93.1,nan,7.3,nan
2013/11/28,nan,nan,nan,nan,nan,97.1,nan,4.9,nan
2013/11/29,nan,nan,nan,nan,nan,96.2,nan,2.4,236
2013/11/30,nan,nan,nan,nan,nan,91.3,nan,3.6,nan
2013/12/01,nan,nan,nan,nan,nan,77.7,nan,24.4,nan
2013/12/02,nan,nan,nan,nan,nan,46.1,nan,17.3,nan
2013/12/03,nan,nan,nan,nan,nan,24.7,nan,1.1,120
2013/12/04,nan,nan,nan,nan,nan,18.4,nan,2.0,66
2013/12/05,nan,nan,nan,nan,nan,51.1,nan,9.2,nan
2013/12/06,nan,nan,nan,nan,nan,21.4,nan,0.8,60
2013/12/07,nan,nan,nan,nan,nan,79.9,nan,2.0,230
2013/12/08,nan,nan,nan,nan,nan,84.4,nan,0.8,270
2013/12/09,nan,nan,nan,nan,nan,98.2,nan,nan,nan
2013/12/10,nan,nan,nan,nan,nan,98.8,nan,nan,nan
2013/12/11,nan,nan,nan,nan,nan,91.0,nan,nan,nan
2013/12/12,nan,nan,nan,nan,nan,93.1,nan,5.1,nan
2013/12/13,nan,nan,nan,nan,nan,94.6,nan,8.5,176
2013/12/14,nan,nan,nan,nan,nan,99.1,nan,8.1,nan
2013/12/15,nan,nan,nan,nan,nan,95.4,nan,4.4,nan
2013/12/16,nan,nan,nan,nan,nan,94.7,nan,2.9,192
2013/12/17,nan,nan,nan,nan,nan,73.2,nan,7.5,nan
2013/12/18,nan,nan,nan,nan,nan,40.6,nan,1.4,5
2013/12/19,nan,nan,nan,nan,nan,92.4,nan,4.8,147
2013/12/20,nan,nan,nan,nan,nan,69.2,nan,2.2,nan
2013/12/21,nan,nan,nan,nan,nan,75.4,nan,2.9,71
2013/12/22,nan,nan,nan,nan,nan,96.1,nan,4.2,164
2013/12/23,nan,nan,nan,nan,nan,98.3,nan,3.5,nan
2013/12/24,nan,nan,nan,nan,nan,97.7,nan,3.7,nan
2013/12/25,nan,nan,nan,nan,nan,100.0,nan,4.2,nan
2013/12/26,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2013/12/27,nan,nan,nan,nan,nan,99.6,nan,nan,nan
2013/12/28,nan,nan,nan,nan,nan,99.6,nan,nan,nan
2013/12/29,nan,nan,nan,nan,nan,99.7,nan,2.4,nan
2013/12/30,nan,nan,nan,nan,nan,100.0,nan,5.2,nan
2013/12/31,nan,nan,nan,nan,nan,99.5,nan,2.2,nan
2014/01/01,nan,nan,nan,nan,nan,99.8,nan,8.8,nan
2014/01/02,nan,nan,nan,nan,nan,98.3,nan,nan,nan
2014/01/03,nan,nan,nan,nan,nan,96.3,nan,nan,nan
2014/01/04,nan,nan,nan,nan,nan,97.4,nan,nan,nan
2014/01/05,nan,nan,nan,nan,nan,98.7,nan,nan,201
2014/01/06,nan,nan,nan,nan,nan,100.0,nan,2.6,163
2014/01/07,nan,nan,nan,nan,nan,99.8,nan,2.6,203
2014/01/08,nan,nan,nan,nan,nan,99.3,nan,3.5,133
2014/01/09,nan,nan,nan,nan,nan,96.1,nan,4.6,nan
2014/01/10,nan,nan,nan,nan,nan,97.2,nan,nan,nan
2014/01/11,nan,nan,nan,nan,nan,94.8,nan,nan,nan
2014/01/12,nan,nan,nan,nan,nan,96.7,nan,nan,nan
2014/01/13,nan,nan,nan,nan,nan,97.6,nan,nan,nan
2014/01/14,nan,nan,nan,nan,nan,99.1,nan,10.3,nan
2014/01/15,nan,nan,nan,nan,nan,99.1,nan,3.2,nan
2014/01/16,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2014/01/17,nan,nan,nan,nan,nan,68.0,nan,nan,nan
2014/01/18,nan,nan,nan,nan,nan,87.0,nan,8.5,nan
2014/01/19,nan,nan,nan,nan,nan,98.6,nan,nan,nan
2014/01/20,nan,nan,nan,nan,nan,93.8,nan,2.2,nan
2014/01/21,nan,nan,nan,nan,nan,87.4,nan,8.0,nan
2014/01/22,nan,nan,nan,nan,nan,91.1,nan,8.1,nan
2014/01/23,nan,nan,nan,nan,nan,100.0,nan,7.0,nan
2014/01/24,nan,nan,nan,nan,nan,76.3,nan,0.9,251
2014/01/25,nan,nan,nan,nan,nan,49.2,nan,3.1,nan
2014/01/26,nan,nan,nan,nan,nan,37.1,nan,4.0,nan
2014/01/27,nan,nan,nan,nan,nan,45.5,nan,4.0,nan
2014/01/28,nan,nan,nan,nan,nan,96.8,nan,1.9,224
2014/01/29,nan,nan,nan,nan,nan,96.8,nan,1.9,308
2014/01/30,nan,nan,nan,nan,nan,34.7,nan,2.6,nan
2014/01/31,nan,nan,nan,nan,nan,68.5,nan,1.6,nan
2014/02/01,nan,nan,nan,nan,nan,74.2,nan,6.2,56
2014/02/02,nan,nan,nan,nan,nan,73.4,nan,9.2,nan
2014/02/03,nan,nan,nan,nan,nan,64.5,nan,11.4,nan
2014/02/04,nan,nan,nan,nan,nan,55.7,nan,15.2,nan
2014/02/05,nan,nan,nan,nan,nan,53.4,nan,12.7,nan
2014/02/06,nan,nan,nan,nan,nan,18.7,nan,2.4,61
2014/02/07,nan,nan,nan,nan,nan,28.1,nan,5.8,nan
2014/02/08,nan,nan,nan,nan,nan,47.5,nan,7.0,nan
2014/02/09,nan,nan,nan,nan,nan,63.9,nan,8.8,nan
2014/02/10,nan,nan,nan,nan,nan,62.5,nan,23.2,nan
2014/02/11,nan,nan,nan,nan,nan,70.8,nan,11.0,nan
2014/02/12,nan,nan,nan,nan,nan,76.6,nan,2.8,nan
2014/02/13,nan,nan,nan,nan,nan,86.3,nan,8.1,nan
2014/02/14,nan,nan,nan,nan,nan,91.4,nan,7.4,nan
2014/02/15,nan,nan,nan,nan,nan,92.7,nan,11.5,nan
2014/02/16,nan,nan,nan,nan,nan,91.9,nan,5.3,180
2014/02/17,nan,nan,nan,nan,nan,89.8,nan,5.0,nan
2014/02/18,nan,nan,nan,nan,nan,80.1,nan,7.9,nan
2014/02/19,nan,nan,nan,nan,nan,70.0,nan,3.6,nan
2014/02/20,nan,nan,nan,nan,nan,90.8,nan,2.3,nan
2014/02/21,nan,nan,nan,nan,nan,84.4,nan,1.4,296
2014/02/22,nan,nan,nan,nan,nan,60.3,nan,14.4,nan
2014/02/23,nan,nan,nan,nan,nan,22.9,nan,9.8,nan
2014/02/24,nan,nan,nan,nan,nan,20.2,nan,7.7,nan
2014/02/25,nan,nan,nan,nan,nan,37.3,nan,4.6,nan
2014/02/26,nan,nan,nan,nan,nan,58.5,nan,3.9,nan
2014/02/27,nan,nan,nan,nan,nan,23.6,nan,7.3,nan
2014/02/28,nan,nan,nan,nan,nan,29.8,nan,7.7,42
2014/03/01,nan,nan,nan,nan,nan,18.6,nan,10.4,nan
2014/03/02,nan,nan,nan,nan,nan,43.3,nan,17.2,nan
2014/03/03,nan,nan,nan,nan,nan,45.4,nan,15.6,nan
2014/03/04,nan,nan,nan,nan,nan,52.8,nan,4.3,71
2014/03/05,nan,nan,nan,nan,nan,30.3,nan,5.4,48
2014/03/06,nan,nan,nan,nan,nan,24.8,nan,4.6,91
2014/03/07,nan,nan,nan,nan,nan,73.7,nan,7.4,89
2014/03/08,nan,nan,nan,nan,nan,93.6,nan,8.9,nan
2014/03/09,nan,nan,nan,nan,nan,98.8,nan,3.5,nan
2014/03/10,nan,nan,nan,nan,nan,97.9,nan,4.5,nan
2014/03/11,nan,nan,nan,nan,nan,98.3,nan,5.9,186
2014/03/12,nan,nan,nan,nan,nan,97.7,nan,3.7,nan
2014/03/13,nan,nan,nan,nan,nan,96.3,nan,4.9,nan
2014/03/14,nan,nan,nan,nan,nan,90.0,nan,5.9,nan
2014/03/15,nan,nan,nan,nan,nan,89.2,nan,1.9,nan
2014/03/16,nan,nan,nan,nan,nan,95.0,nan,2.1,nan
2014/03/17,nan,nan,nan,nan,nan,95.1,nan,1.2,nan
2014/03/18,nan,nan,nan,nan,nan,92.8,nan,4.8,97
2014/03/19,nan,nan,nan,nan,nan,89.7,nan,1.0,nan
2014/03/20,nan,nan,nan,nan,nan,74.6,nan,6.9,nan
2014/03/21,nan,nan,nan,nan,nan,81.0,nan,10.1,nan
2014/03/22,nan,nan,nan,nan,nan,73.6,nan,13.9,nan
2014/03/23,nan,nan,nan,nan,nan,59.7,nan,10.7,nan
2014/03/24,nan,nan,nan,nan,nan,78.2,nan,23.6,nan
2014/03/25,nan,nan,nan,nan,nan,77.6,nan,29.3,nan
2014/03/26,nan,nan,nan,nan,nan,59.6,nan,21.8,nan
2014/03/27,nan,nan,nan,nan,nan,55.1,nan,11.7,nan
2014/03/28,nan,nan,nan,nan,nan,52.2,nan,15.4,nan
2014/03/29,nan,nan,nan,nan,nan,52.9,nan,13.2,nan
2014/03/30,nan,nan,nan,nan,nan,49.1,nan,6.5,nan
2014/03/31,nan,nan,nan,nan,nan,76.9,nan,1.6,nan
2014/04/01,nan,nan,nan,nan,nan,81.2,nan,3.5,nan
2014/04/02,nan,nan,nan,nan,nan,79.6,nan,5.5,nan
2014/04/03,nan,nan,nan,nan,nan,72.4,nan,2.5,nan
2014/04/04,nan,nan,nan,nan,nan,85.4,nan,2.5,nan
2014/04/05,nan,nan,nan,nan,nan,91.0,nan,3.0,nan
2014/04/06,nan,nan,nan,nan,nan,97.9,nan,3.3,210
2014/04/07,nan,nan,nan,nan,nan,93.3,nan,8.0,144
2014/04/08,nan,nan,nan,nan,nan,98.0,nan,3.7,221
2014/04/09,nan,nan,nan,nan,nan,96.8,nan,2.9,nan
2014/04/10,nan,nan,nan,nan,nan,96.6,nan,3.4,285
2014/04/11,nan,nan,nan,nan,nan,46.6,nan,7.2,nan
2014/04/12,nan,nan,nan,nan,nan,14.2,nan,1.3,72
2014/04/13,nan,nan,nan,nan,nan,11.3,nan,1.2,163
2014/04/14,nan,nan,nan,nan,nan,75.7,nan,3.9,nan
2014/04/15,nan,nan,nan,nan,nan,73.7,nan,2.2,nan
2014/04/16,nan,nan,nan,nan,nan,80.9,nan,5.0,85
2014/04/17,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/04/18,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/04/19,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/04/20,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/04/21,nan,nan,nan,nan,nan,76.5,nan,3.1,72
2014/04/22,nan,nan,nan,nan,nan,86.1,nan,3.1,36
2014/04/23,nan,nan,nan,nan,nan,90.6,nan,1.7,155
2014/04/24,nan,nan,nan,nan,nan,77.7,nan,2.7,nan
2014/04/25,nan,nan,nan,nan,nan,66.4,nan,4.3,nan
2014/04/26,nan,nan,nan,nan,nan,60.9,nan,5.1,nan
2014/04/27,nan,nan,nan,nan,nan,67.4,nan,2.9,110
2014/04/28,nan,nan,nan,nan,nan,86.9,nan,6.6,nan
2014/04/29,nan,nan,nan,nan,nan,85.6,nan,7.1,nan
2014/04/30,nan,nan,nan,nan,nan,57.9,nan,5.8,nan
2014/05/01,nan,nan,nan,nan,nan,54.1,nan,10.0,nan
2014/05/02,nan,nan,nan,nan,nan,59.4,nan,16.2,nan
2014/05/03,nan,nan,nan,nan,nan,51.4,nan,8.8,nan
2014/05/04,nan,nan,nan,nan,nan,50.1,nan,3.2,330
2014/05/05,nan,nan,nan,nan,nan,53.6,nan,0.6,94
2014/05/06,nan,nan,nan,nan,nan,66.5,nan,2.8,nan
2014/05/07,nan,nan,nan,nan,nan,65.3,nan,2.2,nan
2014/05/08,nan,nan,nan,nan,nan,60.6,nan,2.4,nan
2014/05/09,nan,nan,nan,nan,nan,54.7,nan,7.1,nan
2014/05/10,nan,nan,nan,nan,nan,62.3,nan,2.6,nan
2014/05/11,nan,nan,nan,nan,nan,91.2,nan,2.3,95
2014/05/12,nan,nan,nan,nan,nan,80.5,nan,5.3,nan
2014/05/13,nan,nan,nan,nan,nan,82.0,nan,3.9,72
2014/05/14,nan,nan,nan,nan,nan,87.8,nan,2.1,130
2014/05/15,nan,nan,nan,nan,nan,76.5,nan,11.8,nan
2014/05/16,nan,nan,nan,nan,nan,44.0,nan,6.6,nan
2014/05/17,nan,nan,nan,nan,nan,41.9,nan,3.8,nan
2014/05/18,nan,nan,nan,nan,nan,74.1,nan,1.6,235
2014/05/19,nan,nan,nan,nan,nan,89.5,nan,5.6,nan
2014/05/20,nan,nan,nan,nan,nan,87.6,nan,3.8,157
2014/05/21,nan,nan,nan,nan,nan,83.0,nan,2.7,nan
2014/05/22,nan,nan,nan,nan,nan,88.5,nan,1.0,265
2014/05/23,nan,nan,nan,nan,nan,77.3,nan,1.6,206
2014/05/24,nan,nan,nan,nan,nan,91.6,nan,2.4,nan
2014/05/25,nan,nan,nan,nan,nan,47.0,nan,1.4,nan
2014/05/26,nan,nan,nan,nan,nan,27.6,nan,1.3,nan
2014/05/27,nan,nan,nan,nan,nan,82.6,nan,2.7,nan
2014/05/28,nan,nan,nan,nan,nan,99.8,nan,1.8,nan
2014/05/29,nan,nan,nan,nan,nan,93.8,nan,1.0,249
2014/05/30,nan,nan,nan,nan,nan,99.1,nan,2.0,198
2014/05/31,nan,nan,nan,nan,nan,99.3,nan,3.5,nan
2014/06/01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/06/02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/06/03,nan,nan,nan,nan,nan,92.1,nan,1.3,nan
2014/06/04,nan,nan,nan,nan,nan,74.9,nan,2.2,nan
2014/06/05,nan,nan,nan,nan,nan,99.2,nan,2.4,nan
2014/06/06,nan,nan,nan,nan,nan,72.9,nan,1.5,nan
2014/06/07,nan,nan,nan,nan,nan,87.0,nan,4.6,112
2014/06/08,nan,nan,nan,nan,nan,95.9,nan,4.2,nan
2014/06/09,nan,nan,nan,nan,nan,92.1,nan,1.5,184
2014/06/10,nan,nan,nan,nan,nan,99.1,nan,2.3,nan
2014/06/11,nan,nan,nan,nan,nan,97.7,nan,2.2,nan
2014/06/12,nan,nan,nan,nan,nan,96.4,nan,1.4,nan
2014/06/13,nan,nan,nan,nan,nan,94.7,nan,3.0,nan
2014/06/14,nan,nan,nan,nan,nan,89.2,nan,4.1,nan
2014/06/15,nan,nan,nan,nan,nan,79.3,nan,1.6,nan
