"Plot Title: 10573753"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10573753, SEN S/N: 10567019, LBL: T1)","Temp, °F (LGR S/N: 10573753, SEN S/N: 10993622, LBL: T2)","Temp, °F (LGR S/N: 10573753, SEN S/N: 21247484, LBL: Tair)","RH, % (LGR S/N: 10573753, SEN S/N: 21247484, LBL: RH)"
1692,06/29/22 03:45:01 AM,58.325,57.765,58.213,55.834
1693,06/29/22 04:00:01 AM,58.195,57.636,58.084,55.828
1694,06/29/22 04:15:01 AM,57.979,57.420,57.891,55.877
1695,06/29/22 04:30:01 AM,57.807,57.247,57.713,55.937
1696,06/29/22 04:45:01 AM,57.636,57.117,57.547,55.993
1697,06/29/22 05:00:01 AM,57.549,57.031,57.456,55.996
1698,06/29/22 05:15:01 AM,57.420,56.901,57.331,56.014
1699,06/29/22 05:30:01 AM,57.290,56.772,57.205,56.045
1700,06/29/22 05:45:01 AM,57.204,56.728,57.099,56.074
1701,06/29/22 06:00:01 AM,57.160,56.685,57.033,56.100
1702,06/29/22 06:15:01 AM,57.074,56.599,56.944,56.159
1703,06/29/22 06:30:01 AM,56.988,56.469,56.853,56.233
1704,06/29/22 06:45:01 AM,56.858,56.383,56.743,56.297
1705,06/29/22 07:00:01 AM,56.772,56.251,56.646,56.364
1706,06/29/22 07:15:01 AM,56.685,56.165,56.548,56.420
1707,06/29/22 07:30:01 AM,56.599,56.122,56.467,56.509
1708,06/29/22 07:45:01 AM,56.599,56.165,56.413,56.623
1709,06/29/22 08:00:01 AM,56.599,56.165,56.399,56.707
1710,06/29/22 08:15:01 AM,56.556,56.122,56.352,56.790
1711,06/29/22 08:30:01 AM,56.469,56.035,56.327,56.811
1712,06/29/22 08:45:01 AM,56.426,55.992,56.264,56.870
1713,06/29/22 09:00:01 AM,56.426,55.992,56.212,56.936
1714,06/29/22 09:15:01 AM,56.469,56.079,56.241,56.921
1715,06/29/22 09:30:01 AM,56.685,56.383,56.385,56.802
1716,06/29/22 09:45:01 AM,56.772,56.469,56.476,56.753
1717,06/29/22 10:00:01 AM,56.772,56.426,56.487,56.829
1718,06/29/22 10:15:01 AM,56.772,56.383,56.505,56.867
1719,06/29/22 10:30:01 AM,56.858,56.469,56.568,56.904
1720,06/29/22 10:45:01 AM,57.031,56.642,56.680,56.931
1721,06/29/22 11:00:01 AM,57.074,56.685,56.752,56.994
1722,06/29/22 11:15:01 AM,57.506,57.160,57.076,56.910
1723,06/29/22 11:30:01 AM,58.152,57.893,57.636,56.541
1724,06/29/22 11:45:01 AM,58.842,58.626,58.239,56.153
1725,06/29/22 12:00:01 PM,59.142,58.885,58.500,56.202
1726,06/29/22 12:15:01 PM,59.185,58.928,58.572,56.428
1727,06/29/22 12:30:01 PM,59.185,58.928,58.624,56.596
1728,06/29/22 12:45:01 PM,59.185,58.885,58.663,56.695
1729,06/29/22 01:00:01 PM,59.185,58.842,58.687,56.757
1730,06/29/22 01:15:01 PM,59.315,59.014,58.807,56.744
1731,06/29/22 01:30:01 PM,59.401,59.056,58.905,56.689
1732,06/29/22 01:45:01 PM,59.529,59.142,59.014,56.617
1733,06/29/22 02:00:01 PM,59.788,59.401,59.241,56.483
1734,06/29/22 02:15:01 PM,60.132,59.788,59.574,56.294
1735,06/29/22 02:30:01 PM,60.561,60.303,59.985,55.935
1736,06/29/22 02:45:01 PM,61.119,60.904,60.472,55.488
1737,06/29/22 03:00:01 PM,61.720,61.547,61.003,55.068
1738,06/29/22 03:15:01 PM,62.233,62.105,61.437,54.907
1739,06/29/22 03:30:01 PM,62.620,62.533,61.804,54.795
1740,06/29/22 03:45:01 PM,62.276,62.062,61.549,55.308
1741,06/29/22 04:00:01 PM,61.761,61.376,61.153,55.871
1742,06/29/22 04:15:01 PM,61.547,61.248,61.018,56.114
1743,06/29/22 04:30:01 PM,61.761,61.506,61.221,55.927
1744,06/29/22 04:45:01 PM,62.062,61.848,61.491,55.671
1745,06/29/22 05:00:01 PM,62.490,62.276,61.842,55.396
1746,06/29/22 05:15:01 PM,63.048,62.875,62.272,55.126
1747,06/29/22 05:30:01 PM,63.433,63.390,62.668,54.995
1748,06/29/22 05:45:01 PM,63.390,63.219,62.668,55.190
1749,06/29/22 06:00:01 PM,62.919,62.620,62.335,55.680
1750,06/29/22 06:15:01 PM,62.577,62.191,62.071,56.002
1751,06/29/22 06:30:01 PM,62.233,61.720,61.747,56.387
1752,06/29/22 06:45:01 PM,61.934,61.333,61.480,56.634
1753,06/29/22 07:00:01 PM,61.804,61.162,61.342,56.655
1754,06/29/22 07:15:01 PM,61.720,61.032,61.239,56.651
1755,06/29/22 07:30:01 PM,61.633,60.904,61.173,56.619
1756,06/29/22 07:45:01 PM,61.590,60.818,61.144,56.580
1757,06/29/22 08:00:01 PM,61.547,60.733,61.090,56.561
1758,06/29/22 08:15:01 PM,61.419,60.517,60.955,56.599
1759,06/29/22 08:30:01 PM,61.290,60.390,60.854,56.623
1760,06/29/22 08:45:01 PM,61.462,60.647,61.038,56.326
1761,06/29/22 09:00:01 PM,61.677,60.948,61.254,55.996
1762,06/29/22 09:15:01 PM,62.233,61.677,61.722,55.363
1763,06/29/22 09:30:01 PM,62.919,62.406,62.263,54.917
1764,06/29/22 09:45:01 PM,63.390,62.962,62.668,54.769
1765,06/29/22 10:00:01 PM,63.048,62.490,62.393,55.315
1766,06/29/22 10:15:01 PM,62.406,61.720,61.934,55.911
1767,06/29/22 10:30:01 PM,61.804,60.991,61.448,56.512
1768,06/29/22 10:45:01 PM,61.333,60.474,61.003,56.957
1769,06/29/22 11:00:01 PM,60.904,60.003,60.598,57.232
1770,06/29/22 11:15:01 PM,60.390,59.529,60.145,57.584
1771,06/29/22 11:30:01 PM,60.003,59.142,59.743,57.839
1772,06/29/22 11:45:01 PM,59.529,58.626,59.290,58.163
1773,06/30/22 12:00:01 AM,59.099,58.152,58.899,58.364
1774,06/30/22 12:15:01 AM,58.755,57.807,58.537,58.512
1775,06/30/22 12:30:01 AM,58.498,57.592,58.291,58.531
1776,06/30/22 12:45:01 AM,58.195,57.290,57.992,58.614
1777,06/30/22 01:00:01 AM,57.765,56.858,57.596,58.816
1778,06/30/22 01:15:01 AM,57.420,56.512,57.254,58.961
1779,06/30/22 01:30:01 AM,57.117,56.208,56.950,59.072
1780,06/30/22 01:45:01 AM,56.815,55.863,56.640,59.156
1781,06/30/22 02:00:01 AM,56.512,55.602,56.347,59.237
1782,06/30/22 02:15:01 AM,56.251,55.386,56.091,59.258
1783,06/30/22 02:30:01 AM,55.949,55.125,55.825,59.341
1784,06/30/22 02:45:01 AM,55.690,54.865,55.546,59.429
1785,06/30/22 03:00:01 AM,55.429,54.561,55.276,59.483
1786,06/30/22 03:15:01 AM,55.168,54.343,55.044,59.532
1787,06/30/22 03:30:01 AM,54.952,54.169,54.826,59.532
1788,06/30/22 03:45:01 AM,54.777,54.037,54.653,59.522
1789,06/30/22 04:00:01 AM,54.604,53.820,54.446,59.562
1790,06/30/22 04:15:01 AM,54.387,53.602,54.252,59.599
1791,06/30/22 04:30:01 AM,54.169,53.427,54.059,59.644
1792,06/30/22 04:45:01 AM,53.994,53.253,53.881,59.695
1793,06/30/22 05:00:01 AM,53.865,53.121,53.726,59.709
1794,06/30/22 05:15:01 AM,53.690,52.992,53.571,59.736
1795,06/30/22 05:30:01 AM,53.515,52.817,53.402,59.812
1796,06/30/22 05:45:01 AM,53.384,52.686,53.253,59.860
1797,06/30/22 06:00:01 AM,53.253,52.554,53.109,59.902
1798,06/30/22 06:15:01 AM,53.121,52.466,52.979,59.988
1799,06/30/22 06:30:01 AM,52.992,52.378,52.857,60.102
1800,06/30/22 06:45:01 AM,52.860,52.203,52.698,60.256
1801,06/30/22 07:00:01 AM,52.686,52.072,52.491,60.513
1802,06/30/22 07:15:01 AM,52.686,52.509,52.419,61.592
1803,06/30/22 07:30:01 AM,53.209,53.865,52.491,63.967
1804,06/30/22 07:45:01 AM,53.865,54.473,52.713,65.756
1805,06/30/22 08:00:01 AM,57.031,55.819,54.673,70.303
1806,06/30/22 08:15:01 AM,62.533,60.174,63.025,65.972
1807,06/30/22 08:30:01 AM,63.390,64.375,64.922,52.990
1808,06/30/22 08:45:01 AM,63.518,62.191,62.553,55.734
1809,06/30/22 09:00:01 AM,62.233,61.333,61.245,57.060
1810,06/30/22 09:15:01 AM,61.075,60.517,60.048,57.433
1811,06/30/22 09:30:01 AM,58.325,59.014,58.514,59.789
1812,06/30/22 09:45:01 AM,52.246,53.515,53.465,67.942
1813,06/30/22 10:00:01 AM,56.512,56.165,56.206,63.813
1814,06/30/22 10:15:01 AM,56.728,56.295,56.901,60.276
1815,06/30/22 10:30:01 AM,60.003,60.604,60.424,56.255
1816,06/30/22 10:45:01 AM,63.903,63.862,64.184,53.190
1817,06/30/22 11:00:01 AM,65.188,65.745,66.292,52.879
1818,06/30/22 11:15:01 AM,67.586,68.227,68.990,51.548
1819,06/30/22 11:30:01 AM,55.647,57.074,61.983,52.107
1820,06/30/22 11:45:01 AM,49.116,45.444,51.512,61.010
1821,06/30/22 12:00:01 PM,52.992,52.466,53.996,58.222
1822,06/30/22 12:15:01 PM,51.105,57.549,52.182,60.873
1823,06/30/22 12:30:01 PM,51.633,55.733,48.871,70.063
1824,06/30/22 12:45:01 PM,51.193,56.642,49.242,68.119
1825,06/30/22 01:00:01 PM,49.959,53.602,47.109,72.532
1826,06/30/22 01:15:01 PM,51.809,57.850,50.175,67.437
1827,06/30/22 01:30:01 PM,53.908,66.214,53.476,60.462
1828,06/30/22 01:45:01 PM,55.299,65.701,53.281,60.558
1829,06/30/22 02:00:01 PM,49.249,54.473,46.821,70.065
1830,06/30/22 02:15:01 PM,48.493,54.037,45.504,72.790
1831,06/30/22 02:30:01 PM,49.959,59.702,49.084,65.522
1832,06/30/22 02:45:01 PM,52.115,68.999,54.585,55.772
1833,06/30/22 03:00:01 PM,54.300,67.714,54.581,57.173
1834,06/30/22 03:15:01 PM,54.516,65.959,53.181,60.514
1835,06/30/22 03:30:01 PM,56.251,65.701,53.258,58.276
1836,06/30/22 03:45:01 PM,64.288,70.072,58.104,50.269
1837,06/30/22 04:00:01 PM,56.599,67.543,53.571,56.608
1838,06/30/22 04:15:01 PM,54.387,74.683,55.420,52.512
1839,06/30/22 04:30:01 PM,54.865,60.003,51.168,64.494
1840,06/30/22 04:45:01 PM,55.906,66.429,54.604,57.089
1841,06/30/22 05:00:01 PM,54.734,68.185,54.243,57.937
1842,06/30/22 05:15:01 PM,55.602,65.359,56.066,56.187
1843,06/30/22 05:30:01 PM,56.728,67.071,56.838,54.656
1844,06/30/22 05:45:01 PM,56.901,67.071,55.945,56.344
1845,06/30/22 06:00:01 PM,55.342,67.242,57.114,53.777
1846,06/30/22 06:15:01 PM,54.037,60.260,52.336,63.514
1847,06/30/22 06:30:01 PM,57.420,55.949,53.856,63.426
1848,06/30/22 06:45:01 PM,57.160,55.819,50.029,61.451
1849,06/30/22 07:00:01 PM,47.557,48.805,44.856,73.860
1850,06/30/22 07:15:01 PM,48.628,50.752,47.066,70.929
1851,06/30/22 07:30:01 PM,51.193,51.589,50.585,68.443
1852,06/30/22 07:45:01 PM,51.413,50.180,48.949,67.767
1853,06/30/22 08:00:01 PM,49.870,49.204,47.709,68.434
1854,06/30/22 08:15:01 PM,48.717,47.244,45.943,74.220
1855,06/30/22 08:30:01 PM,50.621,45.714,48.510,70.698
1856,06/30/22 08:45:01 PM,48.094,44.764,46.247,72.422
1857,06/30/22 09:00:01 PM,45.082,42.202,44.640,77.536
1858,06/30/22 09:15:01 PM,43.167,38.842,42.357,79.777
1859,06/30/22 09:30:01 PM,41.970,35.782,40.653,87.871
1860,06/30/22 09:45:01 PM,44.492,33.879,44.123,86.635
1861,06/30/22 10:00:01 PM,39.924,33.633,40.219,88.800
1862,06/30/22 10:15:01 PM,41.693,33.039,41.275,90.326
1863,06/30/22 10:30:01 PM,40.204,32.392,40.330,90.089
1864,06/30/22 10:45:01 PM,40.017,33.188,40.026,87.021
1865,06/30/22 11:00:01 PM,41.137,31.942,41.092,88.275
1866,06/30/22 11:15:01 PM,40.672,31.491,40.437,91.054
1867,06/30/22 11:30:01 PM,40.158,33.039,39.978,89.448
1868,06/30/22 11:45:01 PM,41.322,33.633,40.905,88.444
1869,07/01/22 12:00:01 AM,40.438,32.691,40.590,89.102
1870,07/01/22 12:15:01 AM,40.764,32.592,40.348,90.193
1871,07/01/22 12:30:01 AM,41.693,32.443,42.053,85.629
1872,07/01/22 12:45:01 AM,37.465,31.390,37.015,94.354
1873,07/01/22 01:00:01 AM,42.433,31.188,41.401,91.026
1874,07/01/22 01:15:01 AM,36.795,30.479,37.985,87.431
1875,07/01/22 01:30:01 AM,42.202,31.642,41.855,87.276
1876,07/01/22 01:45:01 AM,39.173,31.591,38.786,91.943
1877,07/01/22 02:00:01 AM,39.736,31.188,39.693,88.257
1878,07/01/22 02:15:01 AM,40.438,31.491,39.799,90.219
1879,07/01/22 02:30:01 AM,41.925,31.642,41.580,85.939
1880,07/01/22 02:45:01 AM,40.672,30.936,41.164,84.550
1881,07/01/22 03:00:01 AM,43.306,32.043,42.487,85.780
1882,07/01/22 03:15:01 AM,38.226,30.987,39.794,82.852
1883,07/01/22 03:30:01 AM,39.173,30.326,38.347,89.816
1884,07/01/22 03:45:01 AM,40.764,30.834,40.663,84.282
1885,07/01/22 04:00:01 AM,38.889,30.682,38.723,86.369
1886,07/01/22 04:15:01 AM,42.847,32.092,41.947,83.389
1887,07/01/22 04:30:01 AM,46.031,33.978,46.009,74.331
1888,07/01/22 04:45:01 AM,40.485,32.641,40.213,82.101
1889,07/01/22 05:00:01 AM,43.030,32.742,43.342,76.423
1890,07/01/22 05:15:01 AM,41.554,33.089,41.333,80.589
1891,07/01/22 05:30:01 AM,43.534,34.419,42.771,78.509
1892,07/01/22 05:45:01 AM,44.537,36.795,44.103,74.539
1893,07/01/22 06:00:01 AM,42.109,38.984,43.684,72.508
1894,07/01/22 06:15:01 AM,44.310,41.137,45.837,69.081
1895,07/01/22 06:30:01 AM,44.856,44.310,47.413,63.159
1896,07/01/22 06:45:01 AM,45.399,46.121,47.829,62.789
1897,07/01/22 07:00:01 AM,46.751,47.647,48.866,62.296
1898,07/01/22 07:15:01 AM,48.182,47.647,48.486,64.433
1899,07/01/22 07:30:01 AM,48.895,50.929,52.707,54.946
1900,07/01/22 07:45:01 AM,53.865,50.533,52.776,54.804
1901,07/01/22 08:00:01 AM,47.781,51.940,50.999,56.133
1902,07/01/22 08:15:01 AM,50.974,53.865,53.760,52.256
1903,07/01/22 08:30:01 AM,52.641,56.556,53.947,50.726
1904,07/01/22 08:45:01 AM,52.903,56.035,52.660,54.768
1905,07/01/22 09:00:01 AM,51.458,59.702,53.514,51.414
1906,07/01/22 09:15:01 AM,49.914,58.109,53.465,50.983
1907,07/01/22 09:30:01 AM,53.472,61.590,58.012,45.705
1908,07/01/22 09:45:01 AM,55.819,60.991,57.375,45.635
1909,07/01/22 10:00:01 AM,52.597,59.229,54.113,50.443
1910,07/01/22 10:15:01 AM,52.817,59.873,56.057,47.842
1911,07/01/22 10:30:01 AM,55.299,63.862,59.445,43.545
1912,07/01/22 10:45:01 AM,55.992,60.003,54.889,49.572
1913,07/01/22 11:00:01 AM,55.081,60.089,54.774,49.940
1914,07/01/22 11:15:01 AM,59.445,64.161,57.992,45.484
1915,07/01/22 11:30:01 AM,57.722,59.056,54.885,49.566
1916,07/01/22 11:45:01 AM,55.602,62.791,55.058,49.012
1917,07/01/22 12:00:01 PM,58.669,65.916,60.400,42.283
1918,07/01/22 12:15:01 PM,59.486,63.518,58.015,45.568
1919,07/01/22 12:30:01 PM,61.720,67.627,58.779,43.964
1920,07/01/22 12:45:01 PM,61.761,69.643,60.786,42.025
1921,07/01/22 01:00:01 PM,61.547,64.247,60.309,43.447
1922,07/01/22 01:15:01 PM,59.830,64.803,58.078,45.518
1923,07/01/22 01:30:01 PM,56.295,65.615,56.154,48.115
1924,07/01/22 01:45:01 PM,58.582,70.587,59.522,44.567
1925,07/01/22 02:00:01 PM,60.818,72.869,62.697,40.969
1926,07/01/22 02:15:01 PM,60.647,67.372,58.354,48.293
1927,07/01/22 02:30:01 PM,60.217,61.547,57.915,49.145
1928,07/01/22 02:45:01 PM,64.546,73.861,62.229,40.458
1929,07/01/22 03:00:01 PM,60.904,72.050,61.776,41.814
1930,07/01/22 03:15:01 PM,59.272,69.129,60.501,44.160
1931,07/01/22 03:30:01 PM,63.090,70.158,65.467,39.333
1932,07/01/22 03:45:01 PM,56.469,63.347,55.382,51.348
1933,07/01/22 04:00:01 PM,60.775,67.285,61.201,44.318
1934,07/01/22 04:15:01 PM,59.702,65.574,59.238,46.891
1935,07/01/22 04:30:01 PM,59.142,65.615,58.021,48.324
1936,07/01/22 04:45:01 PM,57.592,63.304,55.445,52.947
1937,07/01/22 05:00:01 PM,60.690,63.347,58.827,48.019
1938,07/01/22 05:15:01 PM,59.014,56.599,55.497,53.806
1939,07/01/22 05:30:01 PM,57.936,57.722,55.112,52.303
1940,07/01/22 05:45:01 PM,57.549,61.376,56.781,50.953
1941,07/01/22 06:00:01 PM,60.647,60.775,59.599,47.843
1942,07/01/22 06:15:01 PM,59.185,56.728,55.704,52.045
1943,07/01/22 06:30:01 PM,54.691,49.649,52.437,59.109
1944,07/01/22 06:45:01 PM,51.325,53.341,51.786,57.652
1945,07/01/22 07:00:01 PM,50.576,46.796,51.366,60.674
1946,07/01/22 07:15:01 PM,46.841,44.537,47.062,66.909
1947,07/01/22 07:30:01 PM,49.249,43.030,47.611,68.060
1948,07/01/22 07:45:01 PM,51.544,44.173,49.942,62.782
1949,07/01/22 08:00:01 PM,50.709,44.037,46.609,67.166
1950,07/01/22 08:15:01 PM,47.334,43.259,46.242,69.740
1951,07/01/22 08:30:01 PM,50.356,40.998,48.447,68.171
1952,07/01/22 08:45:01 PM,49.471,40.438,48.771,65.830
1953,07/01/22 09:00:01 PM,44.218,37.465,43.520,75.250
1954,07/01/22 09:15:01 PM,46.076,36.266,45.208,74.739
1955,07/01/22 09:30:01 PM,47.467,36.651,46.917,71.618
1956,07/01/22 09:45:01 PM,46.301,35.879,45.450,75.476
1957,07/01/22 10:00:01 PM,48.717,35.638,48.153,71.597
1958,07/01/22 10:15:01 PM,45.986,34.468,45.730,75.485
1959,07/01/22 10:30:01 PM,45.489,34.320,45.286,77.052
1960,07/01/22 10:45:01 PM,42.939,33.336,42.912,80.771
1961,07/01/22 11:00:01 PM,44.856,32.592,43.896,81.236
1962,07/01/22 11:15:01 PM,43.671,33.188,43.824,79.593
1963,07/01/22 11:30:01 PM,44.400,33.978,43.790,81.088
1964,07/01/22 11:45:01 PM,42.708,33.336,42.492,82.800
1965,07/02/22 12:00:01 AM,44.674,33.485,44.553,79.066
1966,07/02/22 12:15:01 AM,42.525,33.879,42.274,82.770
1967,07/02/22 12:30:01 AM,42.478,33.485,41.941,84.659
1968,07/02/22 12:45:01 AM,41.601,33.831,41.743,83.638
1969,07/02/22 01:00:01 AM,43.716,34.124,43.259,82.457
1970,07/02/22 01:15:01 AM,44.173,34.223,43.689,82.010
1971,07/02/22 01:30:01 AM,42.663,33.138,43.032,81.318
1972,07/02/22 01:45:01 AM,44.263,33.138,43.612,82.681
1973,07/02/22 02:00:01 AM,42.800,33.386,43.115,81.192
1974,07/02/22 02:15:01 AM,43.075,33.386,42.420,84.437
1975,07/02/22 02:30:01 AM,45.624,33.879,44.904,81.207
1976,07/02/22 02:45:01 AM,42.663,32.990,42.892,82.325
1977,07/02/22 03:00:01 AM,43.853,33.681,43.191,84.034
1978,07/02/22 03:15:01 AM,46.166,34.027,45.711,79.806
1979,07/02/22 03:30:01 AM,41.740,33.681,41.889,83.801
1980,07/02/22 03:45:01 AM,42.570,33.336,41.860,86.227
1981,07/02/22 04:00:01 AM,44.674,33.287,44.031,83.201
1982,07/02/22 04:15:01 AM,45.307,33.780,44.962,80.999
1983,07/02/22 04:30:01 AM,41.878,33.978,42.139,83.566
1984,07/02/22 04:45:01 AM,42.984,34.027,42.208,86.567
1985,07/02/22 05:00:01 AM,44.355,34.761,44.017,83.227
1986,07/02/22 05:15:01 AM,41.740,34.565,41.893,84.569
1987,07/02/22 05:30:01 AM,43.763,35.346,43.101,85.411
1988,07/02/22 05:45:01 AM,45.262,39.220,45.880,79.097
1989,07/02/22 06:00:01 AM,47.914,42.847,49.735,71.527
1990,07/02/22 06:15:01 AM,47.512,44.173,49.586,69.953
1991,07/02/22 06:30:01 AM,48.360,44.946,49.842,69.596
1992,07/02/22 06:45:01 AM,48.004,47.512,50.677,67.391
1993,07/02/22 07:00:01 AM,49.204,49.383,51.361,67.057
1994,07/02/22 07:15:01 AM,49.204,52.160,51.521,66.683
1995,07/02/22 07:30:01 AM,47.691,50.886,50.450,64.920
1996,07/02/22 07:45:01 AM,50.886,51.852,52.052,62.296
1997,07/02/22 08:00:01 AM,49.782,53.733,51.318,63.728
1998,07/02/22 08:15:01 AM,48.938,56.426,51.777,62.722
1999,07/02/22 08:30:01 AM,50.533,53.035,51.733,65.510
2000,07/02/22 08:45:01 AM,51.544,56.685,54.329,60.865
2001,07/02/22 09:00:01 AM,52.686,59.529,57.303,55.688
2002,07/02/22 09:15:01 AM,54.516,60.089,59.436,50.982
2003,07/02/22 09:30:01 AM,50.797,59.229,55.652,55.657
2004,07/02/22 09:45:01 AM,52.072,59.014,55.213,59.342
2005,07/02/22 10:00:01 AM,52.115,59.830,57.229,55.459
2006,07/02/22 10:15:01 AM,53.602,62.834,58.890,52.686
2007,07/02/22 10:30:01 AM,51.852,60.647,54.552,58.470
2008,07/02/22 10:45:01 AM,54.734,57.893,54.981,61.868
2009,07/02/22 11:00:01 AM,55.647,63.648,58.248,52.824
2010,07/02/22 11:15:01 AM,56.035,68.400,58.842,47.866
2011,07/02/22 11:30:01 AM,52.860,64.247,55.279,56.905
2012,07/02/22 11:45:01 AM,54.865,60.775,54.909,61.602
2013,07/02/22 12:00:01 PM,57.463,65.916,59.218,52.511
2014,07/02/22 12:15:01 PM,55.690,58.455,53.312,60.513
2015,07/02/22 12:30:01 PM,50.180,63.732,51.496,60.400
2016,07/02/22 12:45:01 PM,53.341,58.411,52.655,65.118
2017,07/02/22 01:00:01 PM,58.582,62.748,57.659,61.157
2018,07/02/22 01:15:01 PM,57.893,69.427,57.578,54.495
2019,07/02/22 01:30:01 PM,57.160,63.518,55.391,60.127
2020,07/02/22 01:45:01 PM,58.928,71.920,60.280,52.430
2021,07/02/22 02:00:01 PM,54.952,62.362,52.905,62.240
2022,07/02/22 02:15:01 PM,61.376,73.386,60.771,50.184
2023,07/02/22 02:30:01 PM,56.079,69.600,57.042,52.047
2024,07/02/22 02:45:01 PM,55.992,70.029,55.701,57.171
2025,07/02/22 03:00:01 PM,55.602,69.386,56.988,52.381
2026,07/02/22 03:15:01 PM,59.788,73.213,61.153,49.235
2027,07/02/22 03:30:01 PM,60.861,73.256,63.343,45.702
2028,07/02/22 03:45:01 PM,57.850,65.359,56.901,54.331
2029,07/02/22 04:00:01 PM,56.685,62.105,55.873,56.553
2030,07/02/22 04:15:01 PM,60.003,71.190,60.381,48.428
2031,07/02/22 04:30:01 PM,58.152,63.090,56.361,53.207
2032,07/02/22 04:45:01 PM,57.636,62.276,54.088,57.389
2033,07/02/22 05:00:01 PM,57.160,63.775,57.510,52.580
2034,07/02/22 05:15:01 PM,56.383,56.988,54.349,59.402
2035,07/02/22 05:30:01 PM,56.295,56.642,55.414,57.217
2036,07/02/22 05:45:01 PM,57.679,62.447,57.814,52.457
2037,07/02/22 06:00:01 PM,57.376,59.272,57.340,52.790
2038,07/02/22 06:15:01 PM,55.081,57.765,53.490,59.106
2039,07/02/22 06:30:01 PM,55.992,54.430,54.108,59.597
2040,07/02/22 06:45:01 PM,54.126,51.148,52.182,61.553
2041,07/02/22 07:00:01 PM,56.251,53.602,54.300,58.984
2042,07/02/22 07:15:01 PM,52.597,50.752,51.429,62.071
2043,07/02/22 07:30:01 PM,53.820,50.752,53.195,60.517
2044,07/02/22 07:45:01 PM,52.903,49.161,51.265,62.103
2045,07/02/22 08:00:01 PM,50.445,45.761,49.773,65.600
2046,07/02/22 08:15:01 PM,52.115,44.809,50.662,66.055
2047,07/02/22 08:30:01 PM,49.782,43.030,48.544,69.163
2048,07/02/22 08:45:01 PM,49.516,40.672,48.510,69.815
2049,07/02/22 09:00:01 PM,50.092,40.064,49.383,69.068
2050,07/02/22 09:15:01 PM,48.938,38.606,48.191,71.269
2051,07/02/22 09:30:01 PM,47.154,36.217,46.879,72.285
2052,07/02/22 09:45:01 PM,44.719,35.443,44.002,79.602
2053,07/02/22 10:00:01 PM,46.526,35.103,46.087,76.948
2054,07/02/22 10:15:01 PM,46.886,34.810,46.425,76.645
2055,07/02/22 10:30:01 PM,46.526,34.565,46.521,74.926
2056,07/02/22 10:45:01 PM,44.674,35.200,43.983,80.462
2057,07/02/22 11:00:01 PM,45.354,34.858,44.605,80.156
2058,07/02/22 11:15:01 PM,45.307,34.419,45.039,78.622
2059,07/02/22 11:30:01 PM,47.064,34.468,46.956,75.462
2060,07/02/22 11:45:01 PM,45.262,34.075,45.007,78.242
2061,07/03/22 12:00:01 AM,47.512,34.223,46.546,77.739
2062,07/03/22 12:15:01 AM,46.841,34.713,46.443,76.229
2063,07/03/22 12:30:01 AM,45.444,34.371,45.309,77.485
2064,07/03/22 12:45:01 AM,45.579,34.371,45.117,78.108
2065,07/03/22 01:00:01 AM,46.301,34.371,45.460,79.287
2066,07/03/22 01:15:01 AM,42.202,34.419,42.627,80.087
2067,07/03/22 01:30:01 AM,45.354,34.419,44.528,80.461
2068,07/03/22 01:45:01 AM,45.806,34.371,45.320,78.256
2069,07/03/22 02:00:01 AM,45.761,34.664,45.064,78.637
2070,07/03/22 02:15:01 AM,44.901,34.957,44.740,77.583
2071,07/03/22 02:30:01 AM,46.076,34.565,45.855,77.014
2072,07/03/22 02:45:01 AM,46.436,34.124,45.952,77.534
2073,07/03/22 03:00:01 AM,45.941,34.371,45.599,77.281
2074,07/03/22 03:15:01 AM,47.019,33.831,46.695,76.170
2075,07/03/22 03:30:01 AM,44.809,34.957,44.967,76.686
2076,07/03/22 03:45:01 AM,45.354,34.320,44.611,79.376
2077,07/03/22 04:00:01 AM,45.806,34.957,45.315,76.883
2078,07/03/22 04:15:01 AM,44.537,34.565,43.853,80.621
2079,07/03/22 04:30:01 AM,44.719,34.664,44.600,78.499
2080,07/03/22 04:45:01 AM,45.806,35.298,45.131,78.271
2081,07/03/22 05:00:01 AM,48.450,36.120,48.036,73.480
2082,07/03/22 05:15:01 AM,43.030,35.055,43.529,77.499
2083,07/03/22 05:30:01 AM,45.714,35.976,45.097,77.475
2084,07/03/22 05:45:01 AM,46.751,39.031,46.744,73.068
2085,07/03/22 06:00:01 AM,50.488,42.663,51.042,65.982
2086,07/03/22 06:15:01 AM,51.544,45.172,53.803,58.897
2087,07/03/22 06:30:01 AM,48.850,45.941,50.657,62.673
2088,07/03/22 06:45:01 AM,49.028,48.628,50.907,61.610
2089,07/03/22 07:00:01 AM,51.895,50.400,54.262,57.455
2090,07/03/22 07:15:01 AM,54.430,50.797,56.907,54.238
2091,07/03/22 07:30:01 AM,50.929,52.335,54.136,55.756
2092,07/03/22 07:45:01 AM,49.161,54.037,52.785,57.516
2093,07/03/22 08:00:01 AM,53.602,53.951,55.434,55.793
2094,07/03/22 08:15:01 AM,54.255,52.423,55.348,54.932
2095,07/03/22 08:30:01 AM,56.772,58.368,59.536,48.690
2096,07/03/22 08:45:01 AM,51.062,57.074,53.373,55.122
2097,07/03/22 09:00:01 AM,54.561,58.582,56.453,52.561
