"Plot Title: 10908263"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10908263, SEN S/N: 10908263)","End Of File (LGR S/N: 10908263, SEN S/N: 10908263)"
1249,07/28/24 03:00:00 PM,49.937,
1250,07/28/24 03:15:00 PM,48.695,
1251,07/28/24 03:30:00 PM,47.446,
1252,07/28/24 03:45:00 PM,46.008,
1253,07/28/24 04:00:00 PM,44.560,
1254,07/28/24 04:15:00 PM,43.466,
1255,07/28/24 04:30:00 PM,44.379,
1256,07/28/24 04:45:00 PM,45.466,
1257,07/28/24 05:00:00 PM,46.548,
1258,07/28/24 05:15:00 PM,45.466,
1259,07/28/24 05:30:00 PM,44.922,
1260,07/28/24 05:45:00 PM,44.560,
1261,07/28/24 06:00:00 PM,44.195,
1262,07/28/24 06:15:00 PM,43.831,
1263,07/28/24 06:30:00 PM,43.099,
1264,07/28/24 06:45:00 PM,42.548,
1265,07/28/24 07:00:00 PM,42.732,
1266,07/28/24 07:15:00 PM,42.363,
1267,07/28/24 07:30:00 PM,41.994,
1268,07/28/24 07:45:00 PM,41.810,
1269,07/28/24 08:00:00 PM,41.254,
1270,07/28/24 08:15:00 PM,41.254,
1271,07/28/24 08:30:00 PM,41.254,
1272,07/28/24 08:45:00 PM,41.439,
1273,07/28/24 09:00:00 PM,41.439,
1274,07/28/24 09:15:00 PM,41.254,
1275,07/28/24 09:30:00 PM,41.067,
1276,07/28/24 09:45:00 PM,40.881,
1277,07/28/24 10:00:00 PM,40.881,
1278,07/28/24 10:15:00 PM,40.696,
1279,07/28/24 10:30:00 PM,40.696,
1280,07/28/24 10:45:00 PM,40.509,
1281,07/28/24 11:00:00 PM,40.509,
1282,07/28/24 11:15:00 PM,40.509,
1283,07/28/24 11:30:00 PM,40.696,
1284,07/28/24 11:45:00 PM,40.881,
1285,07/29/24 12:00:00 AM,41.067,
1286,07/29/24 12:15:00 AM,41.067,
1287,07/29/24 12:30:00 AM,41.067,
1288,07/29/24 12:45:00 AM,41.254,
1289,07/29/24 01:00:00 AM,41.067,
1290,07/29/24 01:15:00 AM,41.067,
1291,07/29/24 01:30:00 AM,41.254,
1292,07/29/24 01:45:00 AM,41.254,
1293,07/29/24 02:00:00 AM,41.254,
1294,07/29/24 02:15:00 AM,41.254,
1295,07/29/24 02:30:00 AM,41.254,
1296,07/29/24 02:45:00 AM,41.254,
1297,07/29/24 03:00:00 AM,41.067,
1298,07/29/24 03:15:00 AM,41.254,
1299,07/29/24 03:30:00 AM,41.254,
1300,07/29/24 03:45:00 AM,41.067,
1301,07/29/24 04:00:00 AM,41.067,
1302,07/29/24 04:15:00 AM,40.509,
1303,07/29/24 04:30:00 AM,40.321,
1304,07/29/24 04:45:00 AM,40.321,
1305,07/29/24 05:00:00 AM,40.134,
1306,07/29/24 05:15:00 AM,40.509,
1307,07/29/24 05:30:00 AM,40.696,
1308,07/29/24 05:45:00 AM,40.881,
1309,07/29/24 06:00:00 AM,40.881,
1310,07/29/24 06:15:00 AM,40.509,
1311,07/29/24 06:30:00 AM,40.509,
1312,07/29/24 06:45:00 AM,40.134,
1313,07/29/24 07:00:00 AM,40.509,
1314,07/29/24 07:15:00 AM,41.439,
1315,07/29/24 07:30:00 AM,42.363,
1316,07/29/24 07:45:00 AM,43.099,
1317,07/29/24 08:00:00 AM,43.099,
1318,07/29/24 08:15:00 AM,43.466,
1319,07/29/24 08:30:00 AM,43.466,
1320,07/29/24 08:45:00 AM,43.282,
1321,07/29/24 09:00:00 AM,44.013,
1322,07/29/24 09:15:00 AM,43.831,
1323,07/29/24 09:30:00 AM,43.466,
1324,07/29/24 09:45:00 AM,43.648,
1325,07/29/24 10:00:00 AM,44.379,
1326,07/29/24 10:15:00 AM,44.379,
1327,07/29/24 10:30:00 AM,43.648,
1328,07/29/24 10:45:00 AM,43.648,
1329,07/29/24 11:00:00 AM,43.282,
1330,07/29/24 11:15:00 AM,43.282,
1331,07/29/24 11:30:00 AM,43.831,
1332,07/29/24 11:45:00 AM,43.466,
1333,07/29/24 12:00:00 PM,42.363,
1334,07/29/24 12:15:00 PM,41.994,
1335,07/29/24 12:30:00 PM,41.994,
1336,07/29/24 12:45:00 PM,41.994,
1337,07/29/24 01:00:00 PM,41.994,
1338,07/29/24 01:15:00 PM,42.363,
1339,07/29/24 01:30:00 PM,42.732,
1340,07/29/24 01:45:00 PM,42.732,
1341,07/29/24 02:00:00 PM,42.363,
1342,07/29/24 02:15:00 PM,42.179,
1343,07/29/24 02:30:00 PM,42.179,
1344,07/29/24 02:45:00 PM,42.179,
1345,07/29/24 03:00:00 PM,41.810,
1346,07/29/24 03:15:00 PM,41.994,
1347,07/29/24 03:30:00 PM,42.363,
1348,07/29/24 03:45:00 PM,41.994,
1349,07/29/24 04:00:00 PM,41.994,
1350,07/29/24 04:15:00 PM,41.625,
1351,07/29/24 04:30:00 PM,41.625,
1352,07/29/24 04:45:00 PM,41.439,
1353,07/29/24 05:00:00 PM,41.625,
1354,07/29/24 05:15:00 PM,41.994,
1355,07/29/24 05:30:00 PM,41.994,
1356,07/29/24 05:45:00 PM,42.179,
1357,07/29/24 06:00:00 PM,41.994,
1358,07/29/24 06:15:00 PM,41.994,
1359,07/29/24 06:30:00 PM,41.994,
1360,07/29/24 06:45:00 PM,41.994,
1361,07/29/24 07:00:00 PM,41.625,
1362,07/29/24 07:15:00 PM,41.625,
1363,07/29/24 07:30:00 PM,41.810,
1364,07/29/24 07:45:00 PM,41.625,
1365,07/29/24 08:00:00 PM,41.625,
1366,07/29/24 08:15:00 PM,41.625,
1367,07/29/24 08:30:00 PM,41.625,
1368,07/29/24 08:45:00 PM,41.439,
1369,07/29/24 09:00:00 PM,41.439,
1370,07/29/24 09:15:00 PM,41.439,
1371,07/29/24 09:30:00 PM,41.439,
1372,07/29/24 09:45:00 PM,41.254,
1373,07/29/24 10:00:00 PM,41.254,
1374,07/29/24 10:15:00 PM,41.067,
1375,07/29/24 10:30:00 PM,41.067,
1376,07/29/24 10:45:00 PM,41.067,
1377,07/29/24 11:00:00 PM,41.254,
1378,07/29/24 11:15:00 PM,41.067,
1379,07/29/24 11:30:00 PM,41.067,
1380,07/29/24 11:45:00 PM,41.067,
1381,07/30/24 12:00:00 AM,41.067,
1382,07/30/24 12:15:00 AM,41.067,
1383,07/30/24 12:30:00 AM,41.067,
1384,07/30/24 12:45:00 AM,41.067,
1385,07/30/24 01:00:00 AM,41.067,
1386,07/30/24 01:15:00 AM,41.254,
1387,07/30/24 01:30:00 AM,41.067,
1388,07/30/24 01:45:00 AM,41.254,
1389,07/30/24 02:00:00 AM,41.067,
1390,07/30/24 02:15:00 AM,41.067,
1391,07/30/24 02:30:00 AM,41.067,
1392,07/30/24 02:45:00 AM,41.067,
1393,07/30/24 03:00:00 AM,41.067,
1394,07/30/24 03:15:00 AM,41.254,
1395,07/30/24 03:30:00 AM,41.254,
1396,07/30/24 03:45:00 AM,41.254,
1397,07/30/24 04:00:00 AM,41.067,
1398,07/30/24 04:15:00 AM,41.254,
1399,07/30/24 04:30:00 AM,41.439,
1400,07/30/24 04:45:00 AM,41.439,
1401,07/30/24 05:00:00 AM,41.439,
1402,07/30/24 05:15:00 AM,41.439,
1403,07/30/24 05:30:00 AM,41.625,
1404,07/30/24 05:45:00 AM,41.810,
1405,07/30/24 06:00:00 AM,41.994,
1406,07/30/24 06:15:00 AM,41.994,
1407,07/30/24 06:30:00 AM,42.179,
1408,07/30/24 06:45:00 AM,42.179,
1409,07/30/24 07:00:00 AM,42.732,
1410,07/30/24 07:15:00 AM,42.363,
1411,07/30/24 07:30:00 AM,42.548,
1412,07/30/24 07:45:00 AM,42.915,
1413,07/30/24 08:00:00 AM,42.732,
1414,07/30/24 08:15:00 AM,42.732,
1415,07/30/24 08:30:00 AM,43.282,
1416,07/30/24 08:45:00 AM,42.732,
1417,07/30/24 09:00:00 AM,43.282,
1418,07/30/24 09:15:00 AM,43.099,
1419,07/30/24 09:30:00 AM,43.282,
1420,07/30/24 09:45:00 AM,43.099,
1421,07/30/24 10:00:00 AM,43.466,
1422,07/30/24 10:15:00 AM,44.379,
1423,07/30/24 10:30:00 AM,43.466,
1424,07/30/24 10:45:00 AM,43.282,
1425,07/30/24 11:00:00 AM,43.282,
1426,07/30/24 11:15:00 AM,43.466,
1427,07/30/24 11:30:00 AM,43.831,
1428,07/30/24 11:45:00 AM,43.466,
1429,07/30/24 12:00:00 PM,43.648,
1430,07/30/24 12:15:00 PM,43.466,
1431,07/30/24 12:30:00 PM,43.648,
1432,07/30/24 12:45:00 PM,43.648,
1433,07/30/24 01:00:00 PM,43.648,
1434,07/30/24 01:15:00 PM,43.648,
1435,07/30/24 01:30:00 PM,43.648,
1436,07/30/24 01:45:00 PM,43.282,
1437,07/30/24 02:00:00 PM,42.732,
1438,07/30/24 02:15:00 PM,42.179,
1439,07/30/24 02:30:00 PM,42.179,
1440,07/30/24 02:45:00 PM,42.179,
1441,07/30/24 03:00:00 PM,42.548,
1442,07/30/24 03:15:00 PM,43.466,
1443,07/30/24 03:30:00 PM,42.363,
1444,07/30/24 03:45:00 PM,42.732,
1445,07/30/24 04:00:00 PM,42.179,
1446,07/30/24 04:15:00 PM,41.994,
1447,07/30/24 04:30:00 PM,41.625,
1448,07/30/24 04:45:00 PM,41.439,
1449,07/30/24 05:00:00 PM,41.625,
1450,07/30/24 05:15:00 PM,41.067,
1451,07/30/24 05:30:00 PM,40.881,
1452,07/30/24 05:45:00 PM,40.509,
1453,07/30/24 06:00:00 PM,40.509,
1454,07/30/24 06:15:00 PM,40.696,
1455,07/30/24 06:30:00 PM,40.509,
1456,07/30/24 06:45:00 PM,40.134,
1457,07/30/24 07:00:00 PM,39.947,
1458,07/30/24 07:15:00 PM,39.760,
1459,07/30/24 07:30:00 PM,39.760,
1460,07/30/24 07:45:00 PM,39.384,
1461,07/30/24 08:00:00 PM,39.196,
1462,07/30/24 08:15:00 PM,39.007,
1463,07/30/24 08:30:00 PM,38.818,
1464,07/30/24 08:45:00 PM,38.440,
1465,07/30/24 09:00:00 PM,38.250,
1466,07/30/24 09:15:00 PM,37.870,
1467,07/30/24 09:30:00 PM,37.679,
1468,07/30/24 09:45:00 PM,37.488,
1469,07/30/24 10:00:00 PM,37.488,
1470,07/30/24 10:15:00 PM,37.297,
1471,07/30/24 10:30:00 PM,37.297,
1472,07/30/24 10:45:00 PM,37.297,
1473,07/30/24 11:00:00 PM,37.297,
1474,07/30/24 11:15:00 PM,37.297,
1475,07/30/24 11:30:00 PM,37.297,
1476,07/30/24 11:45:00 PM,37.488,
1477,07/31/24 12:00:00 AM,37.488,
1478,07/31/24 12:15:00 AM,37.488,
1479,07/31/24 12:30:00 AM,37.488,
1480,07/31/24 12:45:00 AM,37.297,
1481,07/31/24 01:00:00 AM,37.297,
1482,07/31/24 01:15:00 AM,37.297,
1483,07/31/24 01:30:00 AM,37.297,
1484,07/31/24 01:45:00 AM,37.297,
1485,07/31/24 02:00:00 AM,37.297,
1486,07/31/24 02:15:00 AM,36.914,
1487,07/31/24 02:30:00 AM,36.723,
1488,07/31/24 02:45:00 AM,36.338,
1489,07/31/24 03:00:00 AM,36.531,
1490,07/31/24 03:15:00 AM,36.531,
1491,07/31/24 03:30:00 AM,36.531,
1492,07/31/24 03:45:00 AM,36.531,
1493,07/31/24 04:00:00 AM,36.531,
1494,07/31/24 04:15:00 AM,36.531,
1495,07/31/24 04:30:00 AM,36.338,
1496,07/31/24 04:45:00 AM,36.145,
1497,07/31/24 05:00:00 AM,35.951,
1498,07/31/24 05:15:00 AM,35.758,
1499,07/31/24 05:30:00 AM,35.951,
1500,07/31/24 05:45:00 AM,35.758,
1501,07/31/24 06:00:00 AM,35.564,
1502,07/31/24 06:15:00 AM,35.370,
1503,07/31/24 06:30:00 AM,35.758,
1504,07/31/24 06:45:00 AM,35.951,
1505,07/31/24 07:00:00 AM,35.951,
1506,07/31/24 07:15:00 AM,36.145,
1507,07/31/24 07:30:00 AM,36.723,
1508,07/31/24 07:45:00 AM,37.297,
1509,07/31/24 08:00:00 AM,36.914,
1510,07/31/24 08:15:00 AM,37.107,
1511,07/31/24 08:30:00 AM,38.061,
1512,07/31/24 08:45:00 AM,39.007,
1513,07/31/24 09:00:00 AM,38.629,
1514,07/31/24 09:15:00 AM,38.818,
1515,07/31/24 09:30:00 AM,38.440,
1516,07/31/24 09:45:00 AM,38.440,
1517,07/31/24 10:00:00 AM,39.007,
1518,07/31/24 10:15:00 AM,39.760,
1519,07/31/24 10:30:00 AM,39.947,
1520,07/31/24 10:45:00 AM,39.760,
1521,07/31/24 11:00:00 AM,39.007,
1522,07/31/24 11:15:00 AM,39.760,
1523,07/31/24 11:30:00 AM,39.760,
1524,07/31/24 11:45:00 AM,40.134,
1525,07/31/24 12:00:00 PM,40.696,
1526,07/31/24 12:15:00 PM,41.994,
1527,07/31/24 12:30:00 PM,42.915,
1528,07/31/24 12:45:00 PM,43.831,
1529,07/31/24 01:00:00 PM,44.013,
1530,07/31/24 01:15:00 PM,44.013,
1531,07/31/24 01:30:00 PM,44.560,
1532,07/31/24 01:45:00 PM,44.742,
1533,07/31/24 02:00:00 PM,45.466,
1534,07/31/24 02:15:00 PM,46.008,
1535,07/31/24 02:30:00 PM,46.008,
1536,07/31/24 02:45:00 PM,45.648,
1537,07/31/24 03:00:00 PM,46.008,
1538,07/31/24 03:15:00 PM,44.013,
1539,07/31/24 03:30:00 PM,43.099,
1540,07/31/24 03:45:00 PM,42.363,
1541,07/31/24 04:00:00 PM,43.099,
1542,07/31/24 04:15:00 PM,43.282,
1543,07/31/24 04:30:00 PM,42.548,
1544,07/31/24 04:45:00 PM,42.363,
1545,07/31/24 05:00:00 PM,41.994,
1546,07/31/24 05:15:00 PM,41.994,
1547,07/31/24 05:30:00 PM,41.254,
1548,07/31/24 05:45:00 PM,40.696,
1549,07/31/24 06:00:00 PM,39.384,
1550,07/31/24 06:15:00 PM,39.007,
1551,07/31/24 06:30:00 PM,38.629,
1552,07/31/24 06:45:00 PM,38.440,
1553,07/31/24 07:00:00 PM,38.629,
1554,07/31/24 07:15:00 PM,38.250,
1555,07/31/24 07:30:00 PM,38.629,
1556,07/31/24 07:45:00 PM,38.061,
1557,07/31/24 08:00:00 PM,38.440,
1558,07/31/24 08:15:00 PM,38.440,
1559,07/31/24 08:30:00 PM,38.250,
1560,07/31/24 08:45:00 PM,37.870,
1561,07/31/24 09:00:00 PM,37.297,
1562,07/31/24 09:15:00 PM,36.914,
1563,07/31/24 09:30:00 PM,36.914,
1564,07/31/24 09:45:00 PM,36.914,
1565,07/31/24 10:00:00 PM,37.107,
1566,07/31/24 10:15:00 PM,37.107,
1567,07/31/24 10:30:00 PM,37.107,
1568,07/31/24 10:45:00 PM,36.914,
1569,07/31/24 11:00:00 PM,36.723,
1570,07/31/24 11:15:00 PM,36.723,
1571,07/31/24 11:30:00 PM,36.531,
1572,07/31/24 11:45:00 PM,36.531,
1573,08/01/24 12:00:00 AM,36.531,
1574,08/01/24 12:15:00 AM,36.338,
1575,08/01/24 12:30:00 AM,36.338,
1576,08/01/24 12:45:00 AM,36.338,
1577,08/01/24 01:00:00 AM,36.145,
1578,08/01/24 01:15:00 AM,36.338,
1579,08/01/24 01:30:00 AM,36.338,
1580,08/01/24 01:45:00 AM,36.338,
1581,08/01/24 02:00:00 AM,36.338,
1582,08/01/24 02:15:00 AM,36.145,
1583,08/01/24 02:30:00 AM,36.338,
1584,08/01/24 02:45:00 AM,36.338,
1585,08/01/24 03:00:00 AM,36.338,
1586,08/01/24 03:15:00 AM,36.338,
1587,08/01/24 03:30:00 AM,36.338,
1588,08/01/24 03:45:00 AM,36.338,
1589,08/01/24 04:00:00 AM,36.338,
1590,08/01/24 04:15:00 AM,36.145,
1591,08/01/24 04:30:00 AM,36.145,
1592,08/01/24 04:45:00 AM,36.145,
1593,08/01/24 05:00:00 AM,36.145,
1594,08/01/24 05:15:00 AM,36.145,
1595,08/01/24 05:30:00 AM,36.145,
1596,08/01/24 05:45:00 AM,36.145,
1597,08/01/24 06:00:00 AM,36.338,
1598,08/01/24 06:15:00 AM,36.338,
1599,08/01/24 06:30:00 AM,36.531,
1600,08/01/24 06:45:00 AM,36.723,
1601,08/01/24 07:00:00 AM,36.723,
1602,08/01/24 07:15:00 AM,36.723,
1603,08/01/24 07:30:00 AM,37.297,
1604,08/01/24 07:45:00 AM,37.679,
1605,08/01/24 08:00:00 AM,37.488,
1606,08/01/24 08:15:00 AM,37.297,
1607,08/01/24 08:30:00 AM,37.870,
1608,08/01/24 08:45:00 AM,38.440,
1609,08/01/24 09:00:00 AM,38.629,
1610,08/01/24 09:15:00 AM,38.629,
1611,08/01/24 09:30:00 AM,39.007,
1612,08/01/24 09:45:00 AM,39.196,
1613,08/01/24 10:00:00 AM,39.573,
1614,08/01/24 10:15:00 AM,39.760,
1615,08/01/24 10:30:00 AM,39.947,
1616,08/01/24 10:45:00 AM,39.573,
1617,08/01/24 11:00:00 AM,39.760,
1618,08/01/24 11:15:00 AM,39.573,
1619,08/01/24 11:30:00 AM,39.947,
1620,08/01/24 11:45:00 AM,41.067,
1621,08/01/24 12:00:00 PM,40.134,
1622,08/01/24 12:15:00 PM,40.134,
1623,08/01/24 12:30:00 PM,40.881,
1624,08/01/24 12:45:00 PM,42.179,
1625,08/01/24 01:00:00 PM,43.099,
1626,08/01/24 01:15:00 PM,42.915,
1627,08/01/24 01:30:00 PM,42.732,
1628,08/01/24 01:45:00 PM,42.732,
1629,08/01/24 02:00:00 PM,43.099,
1630,08/01/24 02:15:00 PM,43.099,
1631,08/01/24 02:30:00 PM,43.648,
1632,08/01/24 02:45:00 PM,42.915,
1633,08/01/24 03:00:00 PM,43.099,
1634,08/01/24 03:15:00 PM,43.466,
1635,08/01/24 03:30:00 PM,42.732,
1636,08/01/24 03:45:00 PM,42.363,
1637,08/01/24 04:00:00 PM,41.625,
1638,08/01/24 04:15:00 PM,43.282,
1639,08/01/24 04:30:00 PM,44.013,
1640,08/01/24 04:45:00 PM,42.915,
1641,08/01/24 05:00:00 PM,42.915,
1642,08/01/24 05:15:00 PM,42.915,
1643,08/01/24 05:30:00 PM,42.363,
1644,08/01/24 05:45:00 PM,42.179,
1645,08/01/24 06:00:00 PM,42.363,
1646,08/01/24 06:15:00 PM,41.810,
1647,08/01/24 06:30:00 PM,41.439,
1648,08/01/24 06:45:00 PM,41.067,
1649,08/01/24 07:00:00 PM,40.696,
1650,08/01/24 07:15:00 PM,40.696,
1651,08/01/24 07:30:00 PM,40.696,
1652,08/01/24 07:45:00 PM,40.696,
1653,08/01/24 08:00:00 PM,40.509,
1654,08/01/24 08:15:00 PM,40.696,
1655,08/01/24 08:30:00 PM,40.881,
1656,08/01/24 08:45:00 PM,40.321,
1657,08/01/24 09:00:00 PM,39.947,
1658,08/01/24 09:15:00 PM,39.384,
1659,08/01/24 09:30:00 PM,39.196,
1660,08/01/24 09:45:00 PM,39.007,
1661,08/01/24 10:00:00 PM,39.007,
1662,08/01/24 10:15:00 PM,39.007,
1663,08/01/24 10:30:00 PM,38.818,
1664,08/01/24 10:45:00 PM,38.818,
1665,08/01/24 11:00:00 PM,39.196,
1666,08/01/24 11:15:00 PM,39.196,
1667,08/01/24 11:30:00 PM,39.196,
1668,08/01/24 11:45:00 PM,39.196,
1669,08/02/24 12:00:00 AM,38.818,
1670,08/02/24 12:15:00 AM,38.629,
1671,08/02/24 12:30:00 AM,38.818,
1672,08/02/24 12:45:00 AM,38.818,
1673,08/02/24 01:00:00 AM,38.818,
1674,08/02/24 01:15:00 AM,39.007,
1675,08/02/24 01:30:00 AM,39.007,
1676,08/02/24 01:45:00 AM,39.007,
1677,08/02/24 02:00:00 AM,39.196,
1678,08/02/24 02:15:00 AM,39.196,
1679,08/02/24 02:30:00 AM,39.573,
1680,08/02/24 02:45:00 AM,39.573,
1681,08/02/24 03:00:00 AM,39.573,
1682,08/02/24 03:15:00 AM,39.573,
1683,08/02/24 03:30:00 AM,39.196,
1684,08/02/24 03:45:00 AM,38.629,
1685,08/02/24 04:00:00 AM,38.440,
1686,08/02/24 04:15:00 AM,38.250,
1687,08/02/24 04:30:00 AM,38.250,
1688,08/02/24 04:45:00 AM,38.440,
1689,08/02/24 05:00:00 AM,38.440,
1690,08/02/24 05:15:00 AM,38.440,
1691,08/02/24 05:30:00 AM,38.818,
1692,08/02/24 05:45:00 AM,39.196,
1693,08/02/24 06:00:00 AM,39.196,
1694,08/02/24 06:15:00 AM,39.384,
1695,08/02/24 06:30:00 AM,39.384,
1696,08/02/24 06:45:00 AM,39.760,
1697,08/02/24 07:00:00 AM,40.134,
1698,08/02/24 07:15:00 AM,40.321,
1699,08/02/24 07:30:00 AM,40.509,
1700,08/02/24 07:45:00 AM,40.881,
1701,08/02/24 08:00:00 AM,41.067,
1702,08/02/24 08:15:00 AM,46.008,
1703,08/02/24 08:30:00 AM,51.172,
1704,08/02/24 08:45:00 AM,53.274,
1705,08/02/24 09:00:00 AM,54.147,
1706,08/02/24 09:15:00 AM,56.750,
1707,08/02/24 09:30:00 AM,54.669,
1708,08/02/24 09:45:00 AM,55.711,
1709,08/02/24 10:00:00 AM,53.623,
1710,08/02/24 10:15:00 AM,52.050,
1711,08/02/24 10:30:00 AM,51.523,
1712,08/02/24 10:45:00 AM,51.699,
1713,08/02/24 11:00:00 AM,51.874,
1714,08/02/24 11:15:00 AM,52.925,
1715,08/02/24 11:30:00 AM,53.274,
1716,08/02/24 11:45:00 AM,52.750,
1717,08/02/24 12:00:00 PM,52.401,
1718,08/02/24 12:15:00 PM,53.449,
1719,08/02/24 12:30:00 PM,52.925,
1720,08/02/24 12:45:00 PM,51.699,
1721,08/02/24 01:00:00 PM,53.100,
1722,08/02/24 01:15:00 PM,52.925,
1723,08/02/24 01:30:00 PM,52.576,
1724,08/02/24 01:45:00 PM,52.050,
1725,08/02/24 02:00:00 PM,52.925,
1726,08/02/24 02:15:00 PM,53.973,
1727,08/02/24 02:30:00 PM,54.322,
1728,08/02/24 02:45:00 PM,52.576,
1729,08/02/24 03:00:00 PM,52.750,
1730,08/02/24 03:15:00 PM,53.449,
1731,08/02/24 03:30:00 PM,55.189,
1732,08/02/24 03:45:00 PM,55.189,
1733,08/02/24 04:00:00 PM,54.669,
1734,08/02/24 04:15:00 PM,54.669,
1735,08/02/24 04:30:00 PM,56.057,
1736,08/02/24 04:45:00 PM,55.884,
1737,08/02/24 05:00:00 PM,52.576,
1738,08/02/24 05:15:00 PM,53.100,
1739,08/02/24 05:30:00 PM,53.623,
1740,08/02/24 05:45:00 PM,54.495,
1741,08/02/24 06:00:00 PM,55.711,
1742,08/02/24 06:15:00 PM,55.017,
1743,08/02/24 06:30:00 PM,53.449,
1744,08/02/24 06:45:00 PM,52.750,
1745,08/02/24 07:00:00 PM,52.925,
1746,08/02/24 07:15:00 PM,52.050,
1747,08/02/24 07:30:00 PM,51.346,
1748,08/02/24 07:45:00 PM,49.582,
1749,08/02/24 08:00:00 PM,46.369,
1750,08/02/24 08:15:00 PM,46.008,
1751,08/02/24 08:30:00 PM,45.286,
1752,08/02/24 08:45:00 PM,44.742,
1753,08/02/24 09:00:00 PM,44.379,
1754,08/02/24 09:15:00 PM,44.013,
1755,08/02/24 09:30:00 PM,43.466,
1756,08/02/24 09:45:00 PM,43.099,
1757,08/02/24 10:00:00 PM,43.099,
1758,08/02/24 10:15:00 PM,43.099,
1759,08/02/24 10:30:00 PM,43.099,
1760,08/02/24 10:45:00 PM,43.099,
1761,08/02/24 11:00:00 PM,42.363,
1762,08/02/24 11:15:00 PM,41.994,
1763,08/02/24 11:30:00 PM,41.994,
1764,08/02/24 11:45:00 PM,41.810,
1765,08/03/24 12:00:00 AM,41.625,
1766,08/03/24 12:15:00 AM,41.439,
1767,08/03/24 12:30:00 AM,41.254,
1768,08/03/24 12:45:00 AM,41.254,
1769,08/03/24 01:00:00 AM,41.067,
1770,08/03/24 01:15:00 AM,41.067,
1771,08/03/24 01:30:00 AM,41.439,
1772,08/03/24 01:45:00 AM,41.625,
1773,08/03/24 02:00:00 AM,41.439,
1774,08/03/24 02:15:00 AM,41.625,
1775,08/03/24 02:30:00 AM,41.810,
1776,08/03/24 02:45:00 AM,41.810,
1777,08/03/24 03:00:00 AM,42.179,
1778,08/03/24 03:15:00 AM,42.363,
1779,08/03/24 03:30:00 AM,42.915,
1780,08/03/24 03:45:00 AM,42.915,
1781,08/03/24 04:00:00 AM,43.099,
1782,08/03/24 04:15:00 AM,42.732,
1783,08/03/24 04:30:00 AM,42.548,
1784,08/03/24 04:45:00 AM,42.915,
1785,08/03/24 05:00:00 AM,43.282,
1786,08/03/24 05:15:00 AM,43.282,
1787,08/03/24 05:30:00 AM,43.648,
1788,08/03/24 05:45:00 AM,44.195,
1789,08/03/24 06:00:00 AM,44.013,
1790,08/03/24 06:15:00 AM,44.195,
1791,08/03/24 06:30:00 AM,44.013,
1792,08/03/24 06:45:00 AM,44.195,
1793,08/03/24 07:00:00 AM,44.560,
1794,08/03/24 07:15:00 AM,44.560,
1795,08/03/24 07:30:00 AM,44.742,
1796,08/03/24 07:45:00 AM,45.286,
1797,08/03/24 08:00:00 AM,46.188,
1798,08/03/24 08:15:00 AM,50.466,
1799,08/03/24 08:30:00 AM,50.466,
1800,08/03/24 08:45:00 AM,48.339,
1801,08/03/24 09:00:00 AM,51.346,
1802,08/03/24 09:15:00 AM,52.925,
1803,08/03/24 09:30:00 AM,54.147,
1804,08/03/24 09:45:00 AM,55.711,
1805,08/03/24 10:00:00 AM,54.495,
1806,08/03/24 10:15:00 AM,53.798,
1807,08/03/24 10:30:00 AM,54.322,
1808,08/03/24 10:45:00 AM,53.973,
1809,08/03/24 11:00:00 AM,53.100,
1810,08/03/24 11:15:00 AM,54.147,
1811,08/03/24 11:30:00 AM,54.322,
1812,08/03/24 11:45:00 AM,54.322,
1813,08/03/24 12:00:00 PM,54.842,
1814,08/03/24 12:15:00 PM,55.884,
1815,08/03/24 12:30:00 PM,56.230,
1816,08/03/24 12:45:00 PM,56.230,
1817,08/03/24 01:00:00 PM,56.750,
1818,08/03/24 01:15:00 PM,57.614,
1819,08/03/24 01:30:00 PM,57.614,
1820,08/03/24 01:45:00 PM,57.614,
1821,08/03/24 02:00:00 PM,58.303,
1822,08/03/24 02:15:00 PM,58.303,
1823,08/03/24 02:30:00 PM,59.164,
1824,08/03/24 02:45:00 PM,59.851,
1825,08/03/24 03:00:00 PM,60.883,
1826,08/03/24 03:15:00 PM,60.712,
1827,08/03/24 03:30:00 PM,60.712,
1828,08/03/24 03:45:00 PM,60.195,
1829,08/03/24 04:00:00 PM,60.368,
1830,08/03/24 04:15:00 PM,60.368,
1831,08/03/24 04:30:00 PM,60.195,
1832,08/03/24 04:45:00 PM,60.195,
1833,08/03/24 05:00:00 PM,60.024,
1834,08/03/24 05:15:00 PM,59.164,
1835,08/03/24 05:30:00 PM,57.785,
1836,08/03/24 05:45:00 PM,58.303,
1837,08/03/24 06:00:00 PM,56.404,
1838,08/03/24 06:15:00 PM,58.647,
1839,08/03/24 06:30:00 PM,58.820,
1840,08/03/24 06:45:00 PM,56.923,
1841,08/03/24 07:00:00 PM,56.750,
1842,08/03/24 07:15:00 PM,55.017,
1843,08/03/24 07:30:00 PM,53.798,
1844,08/03/24 07:45:00 PM,53.449,
1845,08/03/24 08:00:00 PM,51.523,
1846,08/03/24 08:15:00 PM,50.995,
1847,08/03/24 08:30:00 PM,50.819,
1848,08/03/24 08:45:00 PM,51.346,
1849,08/03/24 09:00:00 PM,51.523,
1850,08/03/24 09:15:00 PM,51.346,
1851,08/03/24 09:30:00 PM,51.346,
1852,08/03/24 09:45:00 PM,51.172,
