"Plot Title: 22008796"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22008796, SEN S/N: 22008796)","Coupler Detached (LGR S/N: 22008796, SEN S/N: 22008796)","Coupler Attached (LGR S/N: 22008796, SEN S/N: 22008796)","Host Connected (LGR S/N: 22008796, SEN S/N: 22008796)","Stopped (LGR S/N: 22008796, SEN S/N: 22008796)","End Of File (LGR S/N: 22008796, SEN S/N: 22008796)"
18262,01/17/25 05:24:24 PM,31.617,,,,,
18263,01/17/25 05:39:24 PM,31.617,,,,,
18264,01/17/25 05:54:24 PM,31.617,,,,,
18265,01/17/25 06:09:24 PM,31.617,,,,,
18266,01/17/25 06:24:24 PM,31.617,,,,,
18267,01/17/25 06:39:24 PM,31.617,,,,,
18268,01/17/25 06:54:24 PM,31.617,,,,,
18269,01/17/25 07:09:24 PM,31.617,,,,,
18270,01/17/25 07:24:24 PM,31.617,,,,,
18271,01/17/25 07:39:24 PM,31.617,,,,,
18272,01/17/25 07:54:24 PM,31.617,,,,,
18273,01/17/25 08:09:24 PM,31.617,,,,,
18274,01/17/25 08:24:24 PM,31.617,,,,,
18275,01/17/25 08:39:24 PM,31.617,,,,,
18276,01/17/25 08:54:24 PM,31.617,,,,,
18277,01/17/25 09:09:24 PM,31.617,,,,,
18278,01/17/25 09:24:24 PM,31.617,,,,,
18279,01/17/25 09:39:24 PM,31.617,,,,,
18280,01/17/25 09:54:24 PM,31.617,,,,,
18281,01/17/25 10:09:24 PM,31.617,,,,,
18282,01/17/25 10:24:24 PM,31.617,,,,,
18283,01/17/25 10:39:24 PM,31.617,,,,,
18284,01/17/25 10:54:24 PM,31.617,,,,,
18285,01/17/25 11:09:24 PM,31.617,,,,,
18286,01/17/25 11:24:24 PM,31.617,,,,,
18287,01/17/25 11:39:24 PM,31.617,,,,,
18288,01/17/25 11:54:24 PM,31.617,,,,,
18289,01/18/25 12:09:24 AM,31.617,,,,,
18290,01/18/25 12:24:24 AM,31.617,,,,,
18291,01/18/25 12:39:24 AM,31.617,,,,,
18292,01/18/25 12:54:24 AM,31.617,,,,,
18293,01/18/25 01:09:24 AM,31.617,,,,,
18294,01/18/25 01:24:24 AM,31.617,,,,,
18295,01/18/25 01:39:24 AM,31.617,,,,,
18296,01/18/25 01:54:24 AM,31.617,,,,,
18297,01/18/25 02:09:24 AM,31.617,,,,,
18298,01/18/25 02:24:24 AM,31.617,,,,,
18299,01/18/25 02:39:24 AM,31.617,,,,,
18300,01/18/25 02:54:24 AM,31.617,,,,,
18301,01/18/25 03:09:24 AM,31.617,,,,,
18302,01/18/25 03:24:24 AM,31.617,,,,,
18303,01/18/25 03:39:24 AM,31.617,,,,,
18304,01/18/25 03:54:24 AM,31.617,,,,,
18305,01/18/25 04:09:24 AM,31.617,,,,,
18306,01/18/25 04:24:24 AM,31.617,,,,,
18307,01/18/25 04:39:24 AM,31.617,,,,,
18308,01/18/25 04:54:24 AM,31.617,,,,,
18309,01/18/25 05:09:24 AM,31.617,,,,,
18310,01/18/25 05:24:24 AM,31.617,,,,,
18311,01/18/25 05:39:24 AM,31.617,,,,,
18312,01/18/25 05:54:24 AM,31.617,,,,,
18313,01/18/25 06:09:24 AM,31.617,,,,,
18314,01/18/25 06:24:24 AM,31.617,,,,,
18315,01/18/25 06:39:24 AM,31.617,,,,,
18316,01/18/25 06:54:24 AM,31.617,,,,,
18317,01/18/25 07:09:24 AM,31.617,,,,,
18318,01/18/25 07:24:24 AM,31.617,,,,,
18319,01/18/25 07:39:24 AM,31.617,,,,,
18320,01/18/25 07:54:24 AM,31.617,,,,,
18321,01/18/25 08:09:24 AM,31.617,,,,,
18322,01/18/25 08:24:24 AM,31.617,,,,,
18323,01/18/25 08:39:24 AM,31.617,,,,,
18324,01/18/25 08:54:24 AM,31.617,,,,,
18325,01/18/25 09:09:24 AM,31.617,,,,,
18326,01/18/25 09:24:24 AM,31.617,,,,,
18327,01/18/25 09:39:24 AM,31.617,,,,,
18328,01/18/25 09:54:24 AM,31.617,,,,,
18329,01/18/25 10:09:24 AM,31.617,,,,,
18330,01/18/25 10:24:24 AM,31.617,,,,,
18331,01/18/25 10:39:24 AM,31.617,,,,,
18332,01/18/25 10:54:24 AM,31.617,,,,,
18333,01/18/25 11:09:24 AM,31.617,,,,,
18334,01/18/25 11:24:24 AM,31.617,,,,,
18335,01/18/25 11:39:24 AM,31.617,,,,,
18336,01/18/25 11:54:24 AM,31.617,,,,,
18337,01/18/25 12:09:24 PM,31.617,,,,,
18338,01/18/25 12:24:24 PM,31.617,,,,,
18339,01/18/25 12:39:24 PM,31.617,,,,,
18340,01/18/25 12:54:24 PM,31.617,,,,,
18341,01/18/25 01:09:24 PM,31.617,,,,,
18342,01/18/25 01:24:24 PM,31.617,,,,,
18343,01/18/25 01:39:24 PM,31.617,,,,,
18344,01/18/25 01:54:24 PM,31.617,,,,,
18345,01/18/25 02:09:24 PM,31.617,,,,,
18346,01/18/25 02:24:24 PM,31.617,,,,,
18347,01/18/25 02:39:24 PM,31.617,,,,,
18348,01/18/25 02:54:24 PM,31.617,,,,,
18349,01/18/25 03:09:24 PM,31.617,,,,,
18350,01/18/25 03:24:24 PM,31.617,,,,,
18351,01/18/25 03:39:24 PM,31.617,,,,,
18352,01/18/25 03:54:24 PM,31.617,,,,,
18353,01/18/25 04:09:24 PM,31.617,,,,,
18354,01/18/25 04:24:24 PM,31.617,,,,,
18355,01/18/25 04:39:24 PM,31.617,,,,,
18356,01/18/25 04:54:24 PM,31.617,,,,,
18357,01/18/25 05:09:24 PM,31.617,,,,,
18358,01/18/25 05:24:24 PM,31.617,,,,,
18359,01/18/25 05:39:24 PM,31.617,,,,,
18360,01/18/25 05:54:24 PM,31.617,,,,,
18361,01/18/25 06:09:24 PM,31.617,,,,,
18362,01/18/25 06:24:24 PM,31.617,,,,,
18363,01/18/25 06:39:24 PM,31.617,,,,,
18364,01/18/25 06:54:24 PM,31.617,,,,,
18365,01/18/25 07:09:24 PM,31.617,,,,,
18366,01/18/25 07:24:24 PM,31.617,,,,,
18367,01/18/25 07:39:24 PM,31.617,,,,,
18368,01/18/25 07:54:24 PM,31.617,,,,,
18369,01/18/25 08:09:24 PM,31.617,,,,,
18370,01/18/25 08:24:24 PM,31.617,,,,,
18371,01/18/25 08:39:24 PM,31.617,,,,,
18372,01/18/25 08:54:24 PM,31.617,,,,,
18373,01/18/25 09:09:24 PM,31.617,,,,,
18374,01/18/25 09:24:24 PM,31.617,,,,,
18375,01/18/25 09:39:24 PM,31.617,,,,,
18376,01/18/25 09:54:24 PM,31.617,,,,,
18377,01/18/25 10:09:24 PM,31.617,,,,,
18378,01/18/25 10:24:24 PM,31.617,,,,,
18379,01/18/25 10:39:24 PM,31.617,,,,,
18380,01/18/25 10:54:24 PM,31.617,,,,,
18381,01/18/25 11:09:24 PM,31.617,,,,,
18382,01/18/25 11:24:24 PM,31.617,,,,,
18383,01/18/25 11:39:24 PM,31.617,,,,,
18384,01/18/25 11:54:24 PM,31.617,,,,,
18385,01/19/25 12:09:24 AM,31.617,,,,,
18386,01/19/25 12:24:24 AM,31.617,,,,,
18387,01/19/25 12:39:24 AM,31.617,,,,,
18388,01/19/25 12:54:24 AM,31.617,,,,,
18389,01/19/25 01:09:24 AM,31.617,,,,,
18390,01/19/25 01:24:24 AM,31.617,,,,,
18391,01/19/25 01:39:24 AM,31.617,,,,,
18392,01/19/25 01:54:24 AM,31.617,,,,,
18393,01/19/25 02:09:24 AM,31.617,,,,,
18394,01/19/25 02:24:24 AM,31.617,,,,,
18395,01/19/25 02:39:24 AM,31.617,,,,,
18396,01/19/25 02:54:24 AM,31.617,,,,,
18397,01/19/25 03:09:24 AM,31.617,,,,,
18398,01/19/25 03:24:24 AM,31.617,,,,,
18399,01/19/25 03:39:24 AM,31.617,,,,,
18400,01/19/25 03:54:24 AM,31.617,,,,,
18401,01/19/25 04:09:24 AM,31.617,,,,,
18402,01/19/25 04:24:24 AM,31.617,,,,,
18403,01/19/25 04:39:24 AM,31.617,,,,,
18404,01/19/25 04:54:24 AM,31.617,,,,,
18405,01/19/25 05:09:24 AM,31.617,,,,,
18406,01/19/25 05:24:24 AM,31.617,,,,,
18407,01/19/25 05:39:24 AM,31.617,,,,,
18408,01/19/25 05:54:24 AM,31.617,,,,,
18409,01/19/25 06:09:24 AM,31.617,,,,,
18410,01/19/25 06:24:24 AM,31.617,,,,,
18411,01/19/25 06:39:24 AM,31.617,,,,,
18412,01/19/25 06:54:24 AM,31.617,,,,,
18413,01/19/25 07:09:24 AM,31.617,,,,,
18414,01/19/25 07:24:24 AM,31.617,,,,,
18415,01/19/25 07:39:24 AM,31.617,,,,,
18416,01/19/25 07:54:24 AM,31.617,,,,,
18417,01/19/25 08:09:24 AM,31.617,,,,,
18418,01/19/25 08:24:24 AM,31.617,,,,,
18419,01/19/25 08:39:24 AM,31.617,,,,,
18420,01/19/25 08:54:24 AM,31.617,,,,,
18421,01/19/25 09:09:24 AM,31.617,,,,,
18422,01/19/25 09:24:24 AM,31.617,,,,,
18423,01/19/25 09:39:24 AM,31.617,,,,,
18424,01/19/25 09:54:24 AM,31.617,,,,,
18425,01/19/25 10:09:24 AM,31.617,,,,,
18426,01/19/25 10:24:24 AM,31.617,,,,,
18427,01/19/25 10:39:24 AM,31.617,,,,,
18428,01/19/25 10:54:24 AM,31.617,,,,,
18429,01/19/25 11:09:24 AM,31.617,,,,,
18430,01/19/25 11:24:24 AM,31.617,,,,,
18431,01/19/25 11:39:24 AM,31.617,,,,,
18432,01/19/25 11:54:24 AM,31.617,,,,,
18433,01/19/25 12:09:24 PM,31.617,,,,,
18434,01/19/25 12:24:24 PM,31.617,,,,,
18435,01/19/25 12:39:24 PM,31.617,,,,,
18436,01/19/25 12:54:24 PM,31.617,,,,,
18437,01/19/25 01:09:24 PM,31.617,,,,,
18438,01/19/25 01:24:24 PM,31.617,,,,,
18439,01/19/25 01:39:24 PM,31.617,,,,,
18440,01/19/25 01:54:24 PM,31.617,,,,,
18441,01/19/25 02:09:24 PM,31.617,,,,,
18442,01/19/25 02:24:24 PM,31.617,,,,,
18443,01/19/25 02:39:24 PM,31.617,,,,,
18444,01/19/25 02:54:24 PM,31.617,,,,,
18445,01/19/25 03:09:24 PM,31.617,,,,,
18446,01/19/25 03:24:24 PM,31.617,,,,,
18447,01/19/25 03:39:24 PM,31.617,,,,,
18448,01/19/25 03:54:24 PM,31.617,,,,,
18449,01/19/25 04:09:24 PM,31.617,,,,,
18450,01/19/25 04:24:24 PM,31.617,,,,,
18451,01/19/25 04:39:24 PM,31.617,,,,,
18452,01/19/25 04:54:24 PM,31.617,,,,,
18453,01/19/25 05:09:24 PM,31.617,,,,,
18454,01/19/25 05:24:24 PM,31.617,,,,,
18455,01/19/25 05:39:24 PM,31.617,,,,,
18456,01/19/25 05:54:24 PM,31.617,,,,,
18457,01/19/25 06:09:24 PM,31.617,,,,,
18458,01/19/25 06:24:24 PM,31.617,,,,,
18459,01/19/25 06:39:24 PM,31.617,,,,,
18460,01/19/25 06:54:24 PM,31.617,,,,,
18461,01/19/25 07:09:24 PM,31.617,,,,,
18462,01/19/25 07:24:24 PM,31.617,,,,,
18463,01/19/25 07:39:24 PM,31.617,,,,,
18464,01/19/25 07:54:24 PM,31.617,,,,,
18465,01/19/25 08:09:24 PM,31.617,,,,,
18466,01/19/25 08:24:24 PM,31.617,,,,,
18467,01/19/25 08:39:24 PM,31.617,,,,,
18468,01/19/25 08:54:24 PM,31.617,,,,,
18469,01/19/25 09:09:24 PM,31.617,,,,,
18470,01/19/25 09:24:24 PM,31.617,,,,,
18471,01/19/25 09:39:24 PM,31.617,,,,,
18472,01/19/25 09:54:24 PM,31.617,,,,,
18473,01/19/25 10:09:24 PM,31.617,,,,,
18474,01/19/25 10:24:24 PM,31.617,,,,,
18475,01/19/25 10:39:24 PM,31.617,,,,,
18476,01/19/25 10:54:24 PM,31.617,,,,,
18477,01/19/25 11:09:24 PM,31.617,,,,,
18478,01/19/25 11:24:24 PM,31.617,,,,,
18479,01/19/25 11:39:24 PM,31.617,,,,,
18480,01/19/25 11:54:24 PM,31.617,,,,,
18481,01/20/25 12:09:24 AM,31.617,,,,,
18482,01/20/25 12:24:24 AM,31.617,,,,,
18483,01/20/25 12:39:24 AM,31.617,,,,,
18484,01/20/25 12:54:24 AM,31.617,,,,,
18485,01/20/25 01:09:24 AM,31.617,,,,,
18486,01/20/25 01:24:24 AM,31.617,,,,,
18487,01/20/25 01:39:24 AM,31.617,,,,,
18488,01/20/25 01:54:24 AM,31.617,,,,,
18489,01/20/25 02:09:24 AM,31.617,,,,,
18490,01/20/25 02:24:24 AM,31.617,,,,,
18491,01/20/25 02:39:24 AM,31.617,,,,,
18492,01/20/25 02:54:24 AM,31.617,,,,,
18493,01/20/25 03:09:24 AM,31.617,,,,,
18494,01/20/25 03:24:24 AM,31.617,,,,,
18495,01/20/25 03:39:24 AM,31.617,,,,,
18496,01/20/25 03:54:24 AM,31.617,,,,,
18497,01/20/25 04:09:24 AM,31.617,,,,,
18498,01/20/25 04:24:24 AM,31.617,,,,,
18499,01/20/25 04:39:24 AM,31.617,,,,,
18500,01/20/25 04:54:24 AM,31.617,,,,,
18501,01/20/25 05:09:24 AM,31.617,,,,,
18502,01/20/25 05:24:24 AM,31.617,,,,,
18503,01/20/25 05:39:24 AM,31.617,,,,,
18504,01/20/25 05:54:24 AM,31.617,,,,,
18505,01/20/25 06:09:24 AM,31.617,,,,,
18506,01/20/25 06:24:24 AM,31.617,,,,,
18507,01/20/25 06:39:24 AM,31.617,,,,,
18508,01/20/25 06:54:24 AM,31.617,,,,,
18509,01/20/25 07:09:24 AM,31.617,,,,,
18510,01/20/25 07:24:24 AM,31.617,,,,,
18511,01/20/25 07:39:24 AM,31.617,,,,,
18512,01/20/25 07:54:24 AM,31.617,,,,,
18513,01/20/25 08:09:24 AM,31.617,,,,,
18514,01/20/25 08:24:24 AM,31.617,,,,,
18515,01/20/25 08:39:24 AM,31.617,,,,,
18516,01/20/25 08:54:24 AM,31.617,,,,,
18517,01/20/25 09:09:24 AM,31.617,,,,,
18518,01/20/25 09:24:24 AM,31.617,,,,,
18519,01/20/25 09:39:24 AM,31.617,,,,,
18520,01/20/25 09:54:24 AM,31.617,,,,,
18521,01/20/25 10:09:24 AM,31.617,,,,,
18522,01/20/25 10:24:24 AM,31.617,,,,,
18523,01/20/25 10:39:24 AM,31.617,,,,,
18524,01/20/25 10:54:24 AM,31.617,,,,,
18525,01/20/25 11:09:24 AM,31.617,,,,,
18526,01/20/25 11:24:24 AM,31.617,,,,,
18527,01/20/25 11:39:24 AM,31.617,,,,,
18528,01/20/25 11:54:24 AM,31.617,,,,,
18529,01/20/25 12:09:24 PM,31.617,,,,,
18530,01/20/25 12:24:24 PM,31.617,,,,,
18531,01/20/25 12:39:24 PM,31.617,,,,,
18532,01/20/25 12:54:24 PM,31.617,,,,,
18533,01/20/25 01:09:24 PM,31.617,,,,,
18534,01/20/25 01:24:24 PM,31.617,,,,,
18535,01/20/25 01:39:24 PM,31.617,,,,,
18536,01/20/25 01:54:24 PM,31.617,,,,,
18537,01/20/25 02:09:24 PM,31.617,,,,,
18538,01/20/25 02:24:24 PM,31.617,,,,,
18539,01/20/25 02:39:24 PM,31.617,,,,,
18540,01/20/25 02:54:24 PM,31.617,,,,,
18541,01/20/25 03:09:24 PM,31.617,,,,,
18542,01/20/25 03:24:24 PM,31.617,,,,,
18543,01/20/25 03:39:24 PM,31.617,,,,,
18544,01/20/25 03:54:24 PM,31.617,,,,,
18545,01/20/25 04:09:24 PM,31.617,,,,,
18546,01/20/25 04:24:24 PM,31.617,,,,,
18547,01/20/25 04:39:24 PM,31.617,,,,,
18548,01/20/25 04:54:24 PM,31.617,,,,,
18549,01/20/25 05:09:24 PM,31.617,,,,,
18550,01/20/25 05:24:24 PM,31.617,,,,,
18551,01/20/25 05:39:24 PM,31.617,,,,,
18552,01/20/25 05:54:24 PM,31.617,,,,,
18553,01/20/25 06:09:24 PM,31.617,,,,,
18554,01/20/25 06:24:24 PM,31.617,,,,,
18555,01/20/25 06:39:24 PM,31.617,,,,,
18556,01/20/25 06:54:24 PM,31.617,,,,,
18557,01/20/25 07:09:24 PM,31.617,,,,,
18558,01/20/25 07:24:24 PM,31.617,,,,,
18559,01/20/25 07:39:24 PM,31.617,,,,,
18560,01/20/25 07:54:24 PM,31.617,,,,,
18561,01/20/25 08:09:24 PM,31.617,,,,,
18562,01/20/25 08:24:24 PM,31.617,,,,,
18563,01/20/25 08:39:24 PM,31.617,,,,,
18564,01/20/25 08:54:24 PM,31.617,,,,,
18565,01/20/25 09:09:24 PM,31.617,,,,,
18566,01/20/25 09:24:24 PM,31.617,,,,,
18567,01/20/25 09:39:24 PM,31.617,,,,,
18568,01/20/25 09:54:24 PM,31.617,,,,,
18569,01/20/25 10:09:24 PM,31.617,,,,,
18570,01/20/25 10:24:24 PM,31.617,,,,,
18571,01/20/25 10:39:24 PM,31.617,,,,,
18572,01/20/25 10:54:24 PM,31.617,,,,,
18573,01/20/25 11:09:24 PM,31.617,,,,,
18574,01/20/25 11:24:24 PM,31.617,,,,,
18575,01/20/25 11:39:24 PM,31.617,,,,,
18576,01/20/25 11:54:24 PM,31.617,,,,,
18577,01/21/25 12:09:24 AM,31.617,,,,,
18578,01/21/25 12:24:24 AM,31.617,,,,,
18579,01/21/25 12:39:24 AM,31.617,,,,,
18580,01/21/25 12:54:24 AM,31.617,,,,,
18581,01/21/25 01:09:24 AM,31.617,,,,,
18582,01/21/25 01:24:24 AM,31.617,,,,,
18583,01/21/25 01:39:24 AM,31.617,,,,,
18584,01/21/25 01:54:24 AM,31.617,,,,,
18585,01/21/25 02:09:24 AM,31.617,,,,,
18586,01/21/25 02:24:24 AM,31.617,,,,,
18587,01/21/25 02:39:24 AM,31.617,,,,,
18588,01/21/25 02:54:24 AM,31.617,,,,,
18589,01/21/25 03:09:24 AM,31.617,,,,,
18590,01/21/25 03:24:24 AM,31.617,,,,,
18591,01/21/25 03:39:24 AM,31.617,,,,,
18592,01/21/25 03:54:24 AM,31.617,,,,,
18593,01/21/25 04:09:24 AM,31.617,,,,,
18594,01/21/25 04:24:24 AM,31.617,,,,,
18595,01/21/25 04:39:24 AM,31.617,,,,,
18596,01/21/25 04:54:24 AM,31.617,,,,,
18597,01/21/25 05:09:24 AM,31.617,,,,,
18598,01/21/25 05:24:24 AM,31.617,,,,,
18599,01/21/25 05:39:24 AM,31.617,,,,,
18600,01/21/25 05:54:24 AM,31.617,,,,,
18601,01/21/25 06:09:24 AM,31.617,,,,,
18602,01/21/25 06:24:24 AM,31.617,,,,,
18603,01/21/25 06:39:24 AM,31.617,,,,,
18604,01/21/25 06:54:24 AM,31.617,,,,,
18605,01/21/25 07:09:24 AM,31.617,,,,,
18606,01/21/25 07:24:24 AM,31.617,,,,,
18607,01/21/25 07:39:24 AM,31.617,,,,,
18608,01/21/25 07:54:24 AM,31.617,,,,,
18609,01/21/25 08:09:24 AM,31.617,,,,,
18610,01/21/25 08:24:24 AM,31.617,,,,,
18611,01/21/25 08:39:24 AM,31.617,,,,,
18612,01/21/25 08:54:24 AM,31.617,,,,,
18613,01/21/25 09:09:24 AM,31.617,,,,,
18614,01/21/25 09:24:24 AM,31.617,,,,,
18615,01/21/25 09:39:24 AM,31.617,,,,,
18616,01/21/25 09:54:24 AM,31.617,,,,,
18617,01/21/25 10:09:24 AM,31.617,,,,,
18618,01/21/25 10:24:24 AM,31.617,,,,,
18619,01/21/25 10:39:24 AM,31.617,,,,,
18620,01/21/25 10:54:24 AM,31.617,,,,,
18621,01/21/25 11:09:24 AM,31.617,,,,,
18622,01/21/25 11:24:24 AM,31.617,,,,,
18623,01/21/25 11:39:24 AM,31.617,,,,,
18624,01/21/25 11:54:24 AM,31.617,,,,,
18625,01/21/25 12:09:24 PM,31.617,,,,,
18626,01/21/25 12:24:24 PM,31.617,,,,,
18627,01/21/25 12:39:24 PM,31.617,,,,,
18628,01/21/25 12:54:24 PM,31.617,,,,,
18629,01/21/25 01:09:24 PM,31.617,,,,,
18630,01/21/25 01:24:24 PM,31.617,,,,,
18631,01/21/25 01:39:24 PM,31.617,,,,,
18632,01/21/25 01:54:24 PM,31.617,,,,,
18633,01/21/25 02:09:24 PM,31.617,,,,,
18634,01/21/25 02:24:24 PM,31.617,,,,,
18635,01/21/25 02:39:24 PM,31.617,,,,,
18636,01/21/25 02:54:24 PM,31.617,,,,,
18637,01/21/25 03:09:24 PM,31.617,,,,,
18638,01/21/25 03:24:24 PM,31.617,,,,,
18639,01/21/25 03:39:24 PM,31.617,,,,,
18640,01/21/25 03:54:24 PM,31.617,,,,,
18641,01/21/25 04:09:24 PM,31.617,,,,,
18642,01/21/25 04:24:24 PM,31.617,,,,,
18643,01/21/25 04:39:24 PM,31.617,,,,,
18644,01/21/25 04:54:24 PM,31.617,,,,,
18645,01/21/25 05:09:24 PM,31.617,,,,,
18646,01/21/25 05:24:24 PM,31.617,,,,,
18647,01/21/25 05:39:24 PM,31.617,,,,,
18648,01/21/25 05:54:24 PM,31.617,,,,,
18649,01/21/25 06:09:24 PM,31.617,,,,,
18650,01/21/25 06:24:24 PM,31.617,,,,,
18651,01/21/25 06:39:24 PM,31.617,,,,,
18652,01/21/25 06:54:24 PM,31.617,,,,,
18653,01/21/25 07:09:24 PM,31.617,,,,,
18654,01/21/25 07:24:24 PM,31.617,,,,,
18655,01/21/25 07:39:24 PM,31.617,,,,,
18656,01/21/25 07:54:24 PM,31.617,,,,,
18657,01/21/25 08:09:24 PM,31.617,,,,,
18658,01/21/25 08:24:24 PM,31.617,,,,,
18659,01/21/25 08:39:24 PM,31.617,,,,,
18660,01/21/25 08:54:24 PM,31.617,,,,,
18661,01/21/25 09:09:24 PM,31.617,,,,,
18662,01/21/25 09:24:24 PM,31.617,,,,,
18663,01/21/25 09:39:24 PM,31.617,,,,,
18664,01/21/25 09:54:24 PM,31.617,,,,,
18665,01/21/25 10:09:24 PM,31.617,,,,,
18666,01/21/25 10:24:24 PM,31.617,,,,,
18667,01/21/25 10:39:24 PM,31.617,,,,,
18668,01/21/25 10:54:24 PM,31.617,,,,,
18669,01/21/25 11:09:24 PM,31.617,,,,,
18670,01/21/25 11:24:24 PM,31.617,,,,,
18671,01/21/25 11:39:24 PM,31.617,,,,,
18672,01/21/25 11:54:24 PM,31.617,,,,,
18673,01/22/25 12:09:24 AM,31.617,,,,,
18674,01/22/25 12:24:24 AM,31.617,,,,,
18675,01/22/25 12:39:24 AM,31.617,,,,,
18676,01/22/25 12:54:24 AM,31.617,,,,,
18677,01/22/25 01:09:24 AM,31.617,,,,,
18678,01/22/25 01:24:24 AM,31.617,,,,,
18679,01/22/25 01:39:24 AM,31.617,,,,,
18680,01/22/25 01:54:24 AM,31.617,,,,,
18681,01/22/25 02:09:24 AM,31.617,,,,,
18682,01/22/25 02:24:24 AM,31.617,,,,,
18683,01/22/25 02:39:24 AM,31.617,,,,,
18684,01/22/25 02:54:24 AM,31.617,,,,,
18685,01/22/25 03:09:24 AM,31.617,,,,,
18686,01/22/25 03:24:24 AM,31.617,,,,,
18687,01/22/25 03:39:24 AM,31.617,,,,,
18688,01/22/25 03:54:24 AM,31.617,,,,,
18689,01/22/25 04:09:24 AM,31.617,,,,,
18690,01/22/25 04:24:24 AM,31.617,,,,,
18691,01/22/25 04:39:24 AM,31.617,,,,,
18692,01/22/25 04:54:24 AM,31.617,,,,,
18693,01/22/25 05:09:24 AM,31.617,,,,,
18694,01/22/25 05:24:24 AM,31.617,,,,,
18695,01/22/25 05:39:24 AM,31.617,,,,,
18696,01/22/25 05:54:24 AM,31.617,,,,,
18697,01/22/25 06:09:24 AM,31.617,,,,,
18698,01/22/25 06:24:24 AM,31.617,,,,,
18699,01/22/25 06:39:24 AM,31.617,,,,,
18700,01/22/25 06:54:24 AM,31.617,,,,,
18701,01/22/25 07:09:24 AM,31.617,,,,,
18702,01/22/25 07:24:24 AM,31.617,,,,,
18703,01/22/25 07:39:24 AM,31.617,,,,,
18704,01/22/25 07:54:24 AM,31.617,,,,,
18705,01/22/25 08:09:24 AM,31.617,,,,,
18706,01/22/25 08:24:24 AM,31.617,,,,,
18707,01/22/25 08:39:24 AM,31.617,,,,,
18708,01/22/25 08:54:24 AM,31.617,,,,,
18709,01/22/25 09:09:24 AM,31.617,,,,,
18710,01/22/25 09:24:24 AM,31.617,,,,,
18711,01/22/25 09:39:24 AM,31.617,,,,,
18712,01/22/25 09:54:24 AM,31.617,,,,,
18713,01/22/25 10:09:24 AM,31.617,,,,,
18714,01/22/25 10:24:24 AM,31.617,,,,,
18715,01/22/25 10:39:24 AM,31.617,,,,,
18716,01/22/25 10:54:24 AM,31.617,,,,,
18717,01/22/25 11:09:24 AM,31.617,,,,,
18718,01/22/25 11:24:24 AM,31.617,,,,,
18719,01/22/25 11:39:24 AM,31.617,,,,,
18720,01/22/25 11:54:24 AM,31.617,,,,,
18721,01/22/25 12:09:24 PM,31.617,,,,,
18722,01/22/25 12:24:24 PM,31.617,,,,,
18723,01/22/25 12:39:24 PM,31.617,,,,,
18724,01/22/25 12:54:24 PM,31.617,,,,,
18725,01/22/25 01:09:24 PM,31.617,,,,,
18726,01/22/25 01:24:24 PM,31.617,,,,,
18727,01/22/25 01:39:24 PM,31.617,,,,,
18728,01/22/25 01:54:24 PM,31.617,,,,,
18729,01/22/25 02:09:24 PM,31.617,,,,,
18730,01/22/25 02:24:24 PM,31.617,,,,,
18731,01/22/25 02:39:24 PM,31.617,,,,,
18732,01/22/25 02:54:24 PM,31.617,,,,,
18733,01/22/25 03:09:24 PM,31.617,,,,,
18734,01/22/25 03:24:24 PM,31.617,,,,,
18735,01/22/25 03:39:24 PM,31.617,,,,,
18736,01/22/25 03:54:24 PM,31.617,,,,,
18737,01/22/25 04:09:24 PM,31.617,,,,,
18738,01/22/25 04:24:24 PM,31.617,,,,,
18739,01/22/25 04:39:24 PM,31.617,,,,,
18740,01/22/25 04:54:24 PM,31.617,,,,,
18741,01/22/25 05:09:24 PM,31.617,,,,,
18742,01/22/25 05:24:24 PM,31.617,,,,,
18743,01/22/25 05:39:24 PM,31.617,,,,,
18744,01/22/25 05:54:24 PM,31.617,,,,,
18745,01/22/25 06:09:24 PM,31.617,,,,,
18746,01/22/25 06:24:24 PM,31.617,,,,,
18747,01/22/25 06:39:24 PM,31.617,,,,,
18748,01/22/25 06:54:24 PM,31.617,,,,,
18749,01/22/25 07:09:24 PM,31.617,,,,,
18750,01/22/25 07:24:24 PM,31.617,,,,,
18751,01/22/25 07:39:24 PM,31.617,,,,,
18752,01/22/25 07:54:24 PM,31.617,,,,,
18753,01/22/25 08:09:24 PM,31.617,,,,,
18754,01/22/25 08:24:24 PM,31.617,,,,,
18755,01/22/25 08:39:24 PM,31.617,,,,,
18756,01/22/25 08:54:24 PM,31.617,,,,,
18757,01/22/25 09:09:24 PM,31.617,,,,,
18758,01/22/25 09:24:24 PM,31.617,,,,,
18759,01/22/25 09:39:24 PM,31.617,,,,,
18760,01/22/25 09:54:24 PM,31.617,,,,,
18761,01/22/25 10:09:24 PM,31.617,,,,,
18762,01/22/25 10:24:24 PM,31.617,,,,,
18763,01/22/25 10:39:24 PM,31.617,,,,,
18764,01/22/25 10:54:24 PM,31.617,,,,,
18765,01/22/25 11:09:24 PM,31.617,,,,,
18766,01/22/25 11:24:24 PM,31.617,,,,,
18767,01/22/25 11:39:24 PM,31.617,,,,,
18768,01/22/25 11:54:24 PM,31.617,,,,,
18769,01/23/25 12:09:24 AM,31.617,,,,,
18770,01/23/25 12:24:24 AM,31.617,,,,,
18771,01/23/25 12:39:24 AM,31.617,,,,,
