"Plot Title: 10908277"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10908277, SEN S/N: 10908277)","Bad Battery (LGR S/N: 10908277, SEN S/N: 10908277)","End Of File (LGR S/N: 10908277, SEN S/N: 10908277)"
5636,09/12/24 07:45:00 AM,28.969,,
5637,09/12/24 08:00:00 AM,28.969,,
5638,09/12/24 08:15:00 AM,28.969,,
5639,09/12/24 08:30:00 AM,29.379,,
5640,09/12/24 08:45:00 AM,29.174,,
5641,09/12/24 09:00:00 AM,29.174,,
5642,09/12/24 09:15:00 AM,28.969,,
5643,09/12/24 09:30:00 AM,29.379,,
5644,09/12/24 09:45:00 AM,29.586,,
5645,09/12/24 10:00:00 AM,29.790,,
5646,09/12/24 10:15:00 AM,29.586,,
5647,09/12/24 10:30:00 AM,29.790,,
5648,09/12/24 10:45:00 AM,29.995,,
5649,09/12/24 11:00:00 AM,29.995,,
5650,09/12/24 11:15:00 AM,30.198,,
5651,09/12/24 11:30:00 AM,29.995,,
5652,09/12/24 11:45:00 AM,29.790,,
5653,09/12/24 12:00:00 PM,30.198,,
5654,09/12/24 12:15:00 PM,31.213,,
5655,09/12/24 12:30:00 PM,31.213,,
5656,09/12/24 12:45:00 PM,30.607,,
5657,09/12/24 01:00:00 PM,31.213,,
5658,09/12/24 01:15:00 PM,31.415,,
5659,09/12/24 01:30:00 PM,31.213,,
5660,09/12/24 01:45:00 PM,31.213,,
5661,09/12/24 02:00:00 PM,30.808,,
5662,09/12/24 02:15:00 PM,31.012,,
5663,09/12/24 02:30:00 PM,30.808,,
5664,09/12/24 02:45:00 PM,30.808,,
5665,09/12/24 03:00:00 PM,31.213,,
5666,09/12/24 03:15:00 PM,31.617,,
5667,09/12/24 03:30:00 PM,31.816,,
5668,09/12/24 03:45:00 PM,32.218,,
5669,09/12/24 04:00:00 PM,32.218,,
5670,09/12/24 04:15:00 PM,32.218,,
5671,09/12/24 04:30:00 PM,32.218,,
5672,09/12/24 04:45:00 PM,32.218,,
5673,09/12/24 05:00:00 PM,32.418,,
5674,09/12/24 05:15:00 PM,32.418,,
5675,09/12/24 05:30:00 PM,32.418,,
5676,09/12/24 05:45:00 PM,32.218,,
5677,09/12/24 06:00:00 PM,32.218,,
5678,09/12/24 06:15:00 PM,32.218,,
5679,09/12/24 06:30:00 PM,32.218,,
5680,09/12/24 06:45:00 PM,32.218,,
5681,09/12/24 07:00:00 PM,32.218,,
5682,09/12/24 07:15:00 PM,32.218,,
5683,09/12/24 07:30:00 PM,32.218,,
5684,09/12/24 07:45:00 PM,32.218,,
5685,09/12/24 08:00:00 PM,32.218,,
5686,09/12/24 08:15:00 PM,32.218,,
5687,09/12/24 08:30:00 PM,32.018,,
5688,09/12/24 08:45:00 PM,32.218,,
5689,09/12/24 09:00:00 PM,32.218,,
5690,09/12/24 09:15:00 PM,32.218,,
5691,09/12/24 09:30:00 PM,32.018,,
5692,09/12/24 09:45:00 PM,32.218,,
5693,09/12/24 10:00:00 PM,32.218,,
5694,09/12/24 10:15:00 PM,32.018,,
5695,09/12/24 10:30:00 PM,32.018,,
5696,09/12/24 10:45:00 PM,31.415,,
5697,09/12/24 11:00:00 PM,31.012,,
5698,09/12/24 11:15:00 PM,30.808,,
5699,09/12/24 11:30:00 PM,30.607,,
5700,09/12/24 11:45:00 PM,30.198,,
5701,09/13/24 12:00:00 AM,30.198,,
5702,09/13/24 12:15:00 AM,30.403,,
5703,09/13/24 12:30:00 AM,30.808,,
5704,09/13/24 12:45:00 AM,30.808,,
5705,09/13/24 01:00:00 AM,30.403,,
5706,09/13/24 01:15:00 AM,30.403,,
5707,09/13/24 01:30:00 AM,30.198,,
5708,09/13/24 01:45:00 AM,30.198,,
5709,09/13/24 02:00:00 AM,30.403,,
5710,09/13/24 02:15:00 AM,30.607,,
5711,09/13/24 02:30:00 AM,30.198,,
5712,09/13/24 02:45:00 AM,29.995,,
5713,09/13/24 03:00:00 AM,29.790,,
5714,09/13/24 03:15:00 AM,29.790,,
5715,09/13/24 03:30:00 AM,29.790,,
5716,09/13/24 03:45:00 AM,30.198,,
5717,09/13/24 04:00:00 AM,29.790,,
5718,09/13/24 04:15:00 AM,29.586,,
5719,09/13/24 04:30:00 AM,29.586,,
5720,09/13/24 04:45:00 AM,29.379,,
5721,09/13/24 05:00:00 AM,29.790,,
5722,09/13/24 05:15:00 AM,29.995,,
5723,09/13/24 05:30:00 AM,29.790,,
5724,09/13/24 05:45:00 AM,29.586,,
5725,09/13/24 06:00:00 AM,28.969,,
5726,09/13/24 06:15:00 AM,28.762,,
5727,09/13/24 06:30:00 AM,28.969,,
5728,09/13/24 06:45:00 AM,28.762,,
5729,09/13/24 07:00:00 AM,28.762,,
5730,09/13/24 07:15:00 AM,28.555,,
5731,09/13/24 07:30:00 AM,28.555,,
5732,09/13/24 07:45:00 AM,28.555,,
5733,09/13/24 08:00:00 AM,28.346,,
5734,09/13/24 08:15:00 AM,28.762,,
5735,09/13/24 08:30:00 AM,28.762,,
5736,09/13/24 08:45:00 AM,28.555,,
5737,09/13/24 09:00:00 AM,29.790,,
5738,09/13/24 09:15:00 AM,29.790,,
5739,09/13/24 09:30:00 AM,29.995,,
5740,09/13/24 09:45:00 AM,30.198,,
5741,09/13/24 10:00:00 AM,31.012,,
5742,09/13/24 10:15:00 AM,31.213,,
5743,09/13/24 10:30:00 AM,31.816,,
5744,09/13/24 10:45:00 AM,32.617,,
5745,09/13/24 11:00:00 AM,33.013,,
5746,09/13/24 11:15:00 AM,33.213,,
5747,09/13/24 11:30:00 AM,33.411,,
5748,09/13/24 11:45:00 AM,33.411,,
5749,09/13/24 12:00:00 PM,33.411,,
5750,09/13/24 12:15:00 PM,33.607,,
5751,09/13/24 12:30:00 PM,33.607,,
5752,09/13/24 12:45:00 PM,33.411,,
5753,09/13/24 01:00:00 PM,33.411,,
5754,09/13/24 01:15:00 PM,33.411,,
5755,09/13/24 01:30:00 PM,33.411,,
5756,09/13/24 01:45:00 PM,33.411,,
5757,09/13/24 02:00:00 PM,33.411,,
5758,09/13/24 02:15:00 PM,33.411,,
5759,09/13/24 02:30:00 PM,33.411,,
5760,09/13/24 02:45:00 PM,32.815,,
5761,09/13/24 03:00:00 PM,32.418,,
5762,09/13/24 03:15:00 PM,32.815,,
5763,09/13/24 03:30:00 PM,34.002,,
5764,09/13/24 03:45:00 PM,34.002,,
5765,09/13/24 04:00:00 PM,34.002,,
5766,09/13/24 04:15:00 PM,33.411,,
5767,09/13/24 04:30:00 PM,32.018,,
5768,09/13/24 04:45:00 PM,31.415,,
5769,09/13/24 05:00:00 PM,31.617,,
5770,09/13/24 05:15:00 PM,31.816,,
5771,09/13/24 05:30:00 PM,31.415,,
5772,09/13/24 05:45:00 PM,31.213,,
5773,09/13/24 06:00:00 PM,30.808,,
5774,09/13/24 06:15:00 PM,30.403,,
5775,09/13/24 06:30:00 PM,29.995,,
5776,09/13/24 06:45:00 PM,29.586,,
5777,09/13/24 07:00:00 PM,29.174,,
5778,09/13/24 07:15:00 PM,28.555,,
5779,09/13/24 07:30:00 PM,28.139,,
5780,09/13/24 07:45:00 PM,27.930,,
5781,09/13/24 08:00:00 PM,27.511,,
5782,09/13/24 08:15:00 PM,27.302,,
5783,09/13/24 08:30:00 PM,27.091,,
5784,09/13/24 08:45:00 PM,27.091,,
5785,09/13/24 09:00:00 PM,27.511,,
5786,09/13/24 09:15:00 PM,27.721,,
5787,09/13/24 09:30:00 PM,27.511,,
5788,09/13/24 09:45:00 PM,27.091,,
5789,09/13/24 10:00:00 PM,27.302,,
5790,09/13/24 10:15:00 PM,27.511,,
5791,09/13/24 10:30:00 PM,27.302,,
5792,09/13/24 10:45:00 PM,27.091,,
5793,09/13/24 11:00:00 PM,27.091,,
5794,09/13/24 11:15:00 PM,26.881,,
5795,09/13/24 11:30:00 PM,26.881,,
5796,09/13/24 11:45:00 PM,26.458,,
5797,09/14/24 12:00:00 AM,26.458,,
5798,09/14/24 12:15:00 AM,26.668,,
5799,09/14/24 12:30:00 AM,26.668,,
5800,09/14/24 12:45:00 AM,26.668,,
5801,09/14/24 01:00:00 AM,26.245,,
5802,09/14/24 01:15:00 AM,25.819,,
5803,09/14/24 01:30:00 AM,25.390,,
5804,09/14/24 01:45:00 AM,24.744,,
5805,09/14/24 02:00:00 AM,24.310,,
5806,09/14/24 02:15:00 AM,24.310,,
5807,09/14/24 02:30:00 AM,24.526,,
5808,09/14/24 02:45:00 AM,24.310,,
5809,09/14/24 03:00:00 AM,24.093,,
5810,09/14/24 03:15:00 AM,23.875,,
5811,09/14/24 03:30:00 AM,24.093,,
5812,09/14/24 03:45:00 AM,24.093,,
5813,09/14/24 04:00:00 AM,23.875,,
5814,09/14/24 04:15:00 AM,23.875,,
5815,09/14/24 04:30:00 AM,23.875,,
5816,09/14/24 04:45:00 AM,23.655,,
5817,09/14/24 05:00:00 AM,23.875,,
5818,09/14/24 05:15:00 AM,24.093,,
5819,09/14/24 05:30:00 AM,24.093,,
5820,09/14/24 05:45:00 AM,23.875,,
5821,09/14/24 06:00:00 AM,23.875,,
5822,09/14/24 06:15:00 AM,23.655,,
5823,09/14/24 06:30:00 AM,23.216,,
5824,09/14/24 06:45:00 AM,23.436,,
5825,09/14/24 07:00:00 AM,23.655,,
5826,09/14/24 07:15:00 AM,24.093,,
5827,09/14/24 07:30:00 AM,24.093,,
5828,09/14/24 07:45:00 AM,25.390,,
5829,09/14/24 08:00:00 AM,29.174,,
5830,09/14/24 08:15:00 AM,32.218,,
5831,09/14/24 08:30:00 AM,33.013,,
5832,09/14/24 08:45:00 AM,33.607,,
5833,09/14/24 09:00:00 AM,34.786,,
5834,09/14/24 09:15:00 AM,35.758,,
5835,09/14/24 09:30:00 AM,36.914,,
5836,09/14/24 09:45:00 AM,36.723,,
5837,09/14/24 10:00:00 AM,37.107,,
5838,09/14/24 10:15:00 AM,39.573,,
5839,09/14/24 10:30:00 AM,38.061,,
5840,09/14/24 10:45:00 AM,37.870,,
5841,09/14/24 11:00:00 AM,37.107,,
5842,09/14/24 11:15:00 AM,36.723,,
5843,09/14/24 11:30:00 AM,36.723,,
5844,09/14/24 11:45:00 AM,37.297,,
5845,09/14/24 12:00:00 PM,37.679,,
5846,09/14/24 12:15:00 PM,36.723,,
5847,09/14/24 12:30:00 PM,35.175,,
5848,09/14/24 12:45:00 PM,34.198,,
5849,09/14/24 01:00:00 PM,33.805,,
5850,09/14/24 01:15:00 PM,33.411,,
5851,09/14/24 01:30:00 PM,33.213,,
5852,09/14/24 01:45:00 PM,33.805,,
5853,09/14/24 02:00:00 PM,34.394,,
5854,09/14/24 02:15:00 PM,34.394,,
5855,09/14/24 02:30:00 PM,34.002,,
5856,09/14/24 02:45:00 PM,34.002,,
5857,09/14/24 03:00:00 PM,33.213,,
5858,09/14/24 03:15:00 PM,32.218,,
5859,09/14/24 03:30:00 PM,32.218,,
5860,09/14/24 03:45:00 PM,32.418,,
5861,09/14/24 04:00:00 PM,32.418,,
5862,09/14/24 04:15:00 PM,32.418,,
5863,09/14/24 04:30:00 PM,32.018,,
5864,09/14/24 04:45:00 PM,32.018,,
5865,09/14/24 05:00:00 PM,31.213,,
5866,09/14/24 05:15:00 PM,30.808,,
5867,09/14/24 05:30:00 PM,30.808,,
5868,09/14/24 05:45:00 PM,29.790,,
5869,09/14/24 06:00:00 PM,28.969,,
5870,09/14/24 06:15:00 PM,28.346,,
5871,09/14/24 06:30:00 PM,28.139,,
5872,09/14/24 06:45:00 PM,27.511,,
5873,09/14/24 07:00:00 PM,27.721,,
5874,09/14/24 07:15:00 PM,27.721,,
5875,09/14/24 07:30:00 PM,27.930,,
5876,09/14/24 07:45:00 PM,27.930,,
5877,09/14/24 08:00:00 PM,27.930,,
5878,09/14/24 08:15:00 PM,27.511,,
5879,09/14/24 08:30:00 PM,27.302,,
5880,09/14/24 08:45:00 PM,27.091,,
5881,09/14/24 09:00:00 PM,26.668,,
5882,09/14/24 09:15:00 PM,26.881,,
5883,09/14/24 09:30:00 PM,26.881,,
5884,09/14/24 09:45:00 PM,26.881,,
5885,09/14/24 10:00:00 PM,26.881,,
5886,09/14/24 10:15:00 PM,26.668,,
5887,09/14/24 10:30:00 PM,26.668,,
5888,09/14/24 10:45:00 PM,26.668,,
5889,09/14/24 11:00:00 PM,26.668,,
5890,09/14/24 11:15:00 PM,26.458,,
5891,09/14/24 11:30:00 PM,26.668,,
5892,09/14/24 11:45:00 PM,26.668,,
5893,09/15/24 12:00:00 AM,26.881,,
5894,09/15/24 12:15:00 AM,26.881,,
5895,09/15/24 12:30:00 AM,27.091,,
5896,09/15/24 12:45:00 AM,27.091,,
5897,09/15/24 01:00:00 AM,27.302,,
5898,09/15/24 01:15:00 AM,27.721,,
5899,09/15/24 01:30:00 AM,27.930,,
5900,09/15/24 01:45:00 AM,28.139,,
5901,09/15/24 02:00:00 AM,28.139,,
5902,09/15/24 02:15:00 AM,28.139,,
5903,09/15/24 02:30:00 AM,27.930,,
5904,09/15/24 02:45:00 AM,27.930,,
5905,09/15/24 03:00:00 AM,27.930,,
5906,09/15/24 03:15:00 AM,27.930,,
5907,09/15/24 03:30:00 AM,28.139,,
5908,09/15/24 03:45:00 AM,27.930,,
5909,09/15/24 04:00:00 AM,27.930,,
5910,09/15/24 04:15:00 AM,27.721,,
5911,09/15/24 04:30:00 AM,27.721,,
5912,09/15/24 04:45:00 AM,27.721,,
5913,09/15/24 05:00:00 AM,27.721,,
5914,09/15/24 05:15:00 AM,27.721,,
5915,09/15/24 05:30:00 AM,27.721,,
5916,09/15/24 05:45:00 AM,27.721,,
5917,09/15/24 06:00:00 AM,27.721,,
5918,09/15/24 06:15:00 AM,27.721,,
5919,09/15/24 06:30:00 AM,27.721,,
5920,09/15/24 06:45:00 AM,27.930,,
5921,09/15/24 07:00:00 AM,27.930,,
5922,09/15/24 07:15:00 AM,27.930,,
5923,09/15/24 07:30:00 AM,27.721,,
5924,09/15/24 07:45:00 AM,27.721,,
5925,09/15/24 08:00:00 AM,27.721,,
5926,09/15/24 08:15:00 AM,27.721,,
5927,09/15/24 08:30:00 AM,27.721,,
5928,09/15/24 08:45:00 AM,27.721,,
5929,09/15/24 09:00:00 AM,28.139,,
5930,09/15/24 09:15:00 AM,28.139,,
5931,09/15/24 09:30:00 AM,28.346,,
5932,09/15/24 09:45:00 AM,28.762,,
5933,09/15/24 10:00:00 AM,28.969,,
5934,09/15/24 10:15:00 AM,28.969,,
5935,09/15/24 10:30:00 AM,29.586,,
5936,09/15/24 10:45:00 AM,29.586,,
5937,09/15/24 11:00:00 AM,29.379,,
5938,09/15/24 11:15:00 AM,29.790,,
5939,09/15/24 11:30:00 AM,29.995,,
5940,09/15/24 11:45:00 AM,30.403,,
5941,09/15/24 12:00:00 PM,30.403,,
5942,09/15/24 12:15:00 PM,30.808,,
5943,09/15/24 12:30:00 PM,31.213,,
5944,09/15/24 12:45:00 PM,31.617,,
5945,09/15/24 01:00:00 PM,31.617,,
5946,09/15/24 01:15:00 PM,31.617,,
5947,09/15/24 01:30:00 PM,31.816,,
5948,09/15/24 01:45:00 PM,31.816,,
5949,09/15/24 02:00:00 PM,32.218,,
5950,09/15/24 02:15:00 PM,32.418,,
5951,09/15/24 02:30:00 PM,32.617,,
5952,09/15/24 02:45:00 PM,32.815,,
5953,09/15/24 03:00:00 PM,33.013,,
5954,09/15/24 03:15:00 PM,33.213,,
5955,09/15/24 03:30:00 PM,33.013,,
5956,09/15/24 03:45:00 PM,33.411,,
5957,09/15/24 04:00:00 PM,33.213,,
5958,09/15/24 04:15:00 PM,33.013,,
5959,09/15/24 04:30:00 PM,33.213,,
5960,09/15/24 04:45:00 PM,32.815,,
5961,09/15/24 05:00:00 PM,32.617,,
5962,09/15/24 05:15:00 PM,32.418,,
5963,09/15/24 05:30:00 PM,32.418,,
5964,09/15/24 05:45:00 PM,32.418,,
5965,09/15/24 06:00:00 PM,32.418,,
5966,09/15/24 06:15:00 PM,32.418,,
5967,09/15/24 06:30:00 PM,32.418,,
5968,09/15/24 06:45:00 PM,32.418,,
5969,09/15/24 07:00:00 PM,32.418,,
5970,09/15/24 07:15:00 PM,32.418,,
5971,09/15/24 07:30:00 PM,32.418,,
5972,09/15/24 07:45:00 PM,32.418,,
5973,09/15/24 08:00:00 PM,32.418,,
5974,09/15/24 08:15:00 PM,32.418,,
5975,09/15/24 08:30:00 PM,32.418,,
5976,09/15/24 08:45:00 PM,32.418,,
5977,09/15/24 09:00:00 PM,32.418,,
5978,09/15/24 09:15:00 PM,32.418,,
5979,09/15/24 09:30:00 PM,32.418,,
5980,09/15/24 09:45:00 PM,32.418,,
5981,09/15/24 10:00:00 PM,32.418,,
5982,09/15/24 10:15:00 PM,32.418,,
5983,09/15/24 10:30:00 PM,32.418,,
5984,09/15/24 10:45:00 PM,32.418,,
5985,09/15/24 11:00:00 PM,32.418,,
5986,09/15/24 11:15:00 PM,32.418,,
5987,09/15/24 11:30:00 PM,32.218,,
5988,09/15/24 11:45:00 PM,32.218,,
5989,09/16/24 12:00:00 AM,32.018,,
5990,09/16/24 12:15:00 AM,31.816,,
5991,09/16/24 12:30:00 AM,31.617,,
5992,09/16/24 12:45:00 AM,31.617,,
5993,09/16/24 01:00:00 AM,31.213,,
5994,09/16/24 01:15:00 AM,31.012,,
5995,09/16/24 01:30:00 AM,31.012,,
5996,09/16/24 01:45:00 AM,30.808,,
5997,09/16/24 02:00:00 AM,30.808,,
5998,09/16/24 02:15:00 AM,30.808,,
5999,09/16/24 02:30:00 AM,30.607,,
6000,09/16/24 02:45:00 AM,30.403,,
6001,09/16/24 03:00:00 AM,30.403,,
6002,09/16/24 03:15:00 AM,30.198,,
6003,09/16/24 03:30:00 AM,29.995,,
6004,09/16/24 03:45:00 AM,29.995,,
6005,09/16/24 04:00:00 AM,29.995,,
6006,09/16/24 04:15:00 AM,29.586,,
6007,09/16/24 04:30:00 AM,29.379,,
6008,09/16/24 04:45:00 AM,29.174,,
6009,09/16/24 05:00:00 AM,28.969,,
6010,09/16/24 05:15:00 AM,28.969,,
6011,09/16/24 05:30:00 AM,28.969,,
6012,09/16/24 05:45:00 AM,28.969,,
6013,09/16/24 06:00:00 AM,28.969,,
6014,09/16/24 06:15:00 AM,28.969,,
6015,09/16/24 06:30:00 AM,29.174,,
6016,09/16/24 06:45:00 AM,29.174,,
6017,09/16/24 07:00:00 AM,28.969,,
6018,09/16/24 07:15:00 AM,28.969,,
6019,09/16/24 07:30:00 AM,29.174,,
6020,09/16/24 07:45:00 AM,29.174,,
6021,09/16/24 08:00:00 AM,29.379,,
6022,09/16/24 08:15:00 AM,29.379,,
6023,09/16/24 08:30:00 AM,29.790,,
6024,09/16/24 08:45:00 AM,29.995,,
6025,09/16/24 09:00:00 AM,30.198,,
6026,09/16/24 09:15:00 AM,30.808,,
6027,09/16/24 09:30:00 AM,31.213,,
6028,09/16/24 09:45:00 AM,30.607,,
6029,09/16/24 10:00:00 AM,30.403,,
6030,09/16/24 10:15:00 AM,30.607,,
6031,09/16/24 10:30:00 AM,31.213,,
6032,09/16/24 10:45:00 AM,31.816,,
6033,09/16/24 11:00:00 AM,32.218,,
6034,09/16/24 11:15:00 AM,32.018,,
6035,09/16/24 11:30:00 AM,32.218,,
6036,09/16/24 11:45:00 AM,32.418,,
6037,09/16/24 12:00:00 PM,32.218,,
6038,09/16/24 12:15:00 PM,32.218,,
6039,09/16/24 12:30:00 PM,32.218,,
6040,09/16/24 12:45:00 PM,32.018,,
6041,09/16/24 01:00:00 PM,32.418,,
6042,09/16/24 01:15:00 PM,32.418,,
6043,09/16/24 01:30:00 PM,32.218,,
6044,09/16/24 01:45:00 PM,32.018,,
6045,09/16/24 02:00:00 PM,32.218,,
6046,09/16/24 02:15:00 PM,31.816,,
6047,09/16/24 02:30:00 PM,32.218,,
6048,09/16/24 02:45:00 PM,31.012,,
6049,09/16/24 03:00:00 PM,31.012,,
6050,09/16/24 03:15:00 PM,30.607,,
6051,09/16/24 03:30:00 PM,31.213,,
6052,09/16/24 03:45:00 PM,29.995,,
6053,09/16/24 04:00:00 PM,29.174,,
6054,09/16/24 04:15:00 PM,29.174,,
6055,09/16/24 04:30:00 PM,28.555,,
6056,09/16/24 04:45:00 PM,28.139,,
6057,09/16/24 05:00:00 PM,28.346,,
6058,09/16/24 05:15:00 PM,28.139,,
6059,09/16/24 05:30:00 PM,27.930,,
6060,09/16/24 05:45:00 PM,27.511,,
6061,09/16/24 06:00:00 PM,27.091,,
6062,09/16/24 06:15:00 PM,27.091,,
6063,09/16/24 06:30:00 PM,26.881,,
6064,09/16/24 06:45:00 PM,26.881,,
6065,09/16/24 07:00:00 PM,26.881,,
6066,09/16/24 07:15:00 PM,26.458,,
6067,09/16/24 07:30:00 PM,26.245,,
6068,09/16/24 07:45:00 PM,25.819,,
6069,09/16/24 08:00:00 PM,25.819,,
6070,09/16/24 08:15:00 PM,25.819,,
6071,09/16/24 08:30:00 PM,25.605,,
6072,09/16/24 08:45:00 PM,25.605,,
6073,09/16/24 09:00:00 PM,25.605,,
6074,09/16/24 09:15:00 PM,25.605,,
6075,09/16/24 09:30:00 PM,25.390,,
6076,09/16/24 09:45:00 PM,24.960,,
6077,09/16/24 10:00:00 PM,24.526,,
6078,09/16/24 10:15:00 PM,24.526,,
6079,09/16/24 10:30:00 PM,24.960,,
6080,09/16/24 10:45:00 PM,24.960,,
6081,09/16/24 11:00:00 PM,24.744,,
6082,09/16/24 11:15:00 PM,24.526,,
6083,09/16/24 11:30:00 PM,23.875,,
6084,09/16/24 11:45:00 PM,24.093,,
6085,09/17/24 12:00:00 AM,24.093,,
6086,09/17/24 12:15:00 AM,23.436,,
6087,09/17/24 12:30:00 AM,22.775,,
6088,09/17/24 12:45:00 AM,22.552,,
6089,09/17/24 01:00:00 AM,22.330,,
6090,09/17/24 01:15:00 AM,21.884,,
6091,09/17/24 01:30:00 AM,21.884,,
6092,09/17/24 01:45:00 AM,21.884,,
6093,09/17/24 02:00:00 AM,22.107,,
6094,09/17/24 02:15:00 AM,22.107,,
6095,09/17/24 02:30:00 AM,21.884,,
6096,09/17/24 02:45:00 AM,22.107,,
6097,09/17/24 03:00:00 AM,22.107,,
6098,09/17/24 03:15:00 AM,22.107,,
6099,09/17/24 03:30:00 AM,21.884,,
6100,09/17/24 03:45:00 AM,21.884,,
6101,09/17/24 04:00:00 AM,21.884,,
6102,09/17/24 04:15:00 AM,21.884,,
6103,09/17/24 04:30:00 AM,22.107,,
6104,09/17/24 04:45:00 AM,21.884,,
6105,09/17/24 05:00:00 AM,21.884,,
6106,09/17/24 05:15:00 AM,21.884,,
6107,09/17/24 05:30:00 AM,21.884,,
6108,09/17/24 05:45:00 AM,21.884,,
6109,09/17/24 06:00:00 AM,21.659,,
6110,09/17/24 06:15:00 AM,21.659,,
6111,09/17/24 06:30:00 AM,22.107,,
6112,09/17/24 06:45:00 AM,22.107,,
6113,09/17/24 07:00:00 AM,22.330,,
6114,09/17/24 07:15:00 AM,22.552,,
6115,09/17/24 07:30:00 AM,22.995,,
6116,09/17/24 07:45:00 AM,25.174,,
6117,09/17/24 08:00:00 AM,27.930,,
6118,09/17/24 08:15:00 AM,29.174,,
6119,09/17/24 08:30:00 AM,30.198,,
6120,09/17/24 08:45:00 AM,31.012,,
6121,09/17/24 09:00:00 AM,31.617,,
6122,09/17/24 09:15:00 AM,32.218,,
6123,09/17/24 09:30:00 AM,32.617,,
6124,09/17/24 09:45:00 AM,33.213,,
6125,09/17/24 10:00:00 AM,33.805,,
6126,09/17/24 10:15:00 AM,34.198,,
6127,09/17/24 10:30:00 AM,34.394,,
6128,09/17/24 10:45:00 AM,34.786,,
6129,09/17/24 11:00:00 AM,35.175,,
6130,09/17/24 11:15:00 AM,35.175,,
6131,09/17/24 11:30:00 AM,35.370,,
6132,09/17/24 11:45:00 AM,35.758,,
6133,09/17/24 12:00:00 PM,35.564,,
6134,09/17/24 12:15:00 PM,34.981,,
6135,09/17/24 12:30:00 PM,34.981,,
6136,09/17/24 12:45:00 PM,35.175,,
6137,09/17/24 01:00:00 PM,35.758,,
6138,09/17/24 01:15:00 PM,34.786,,
6139,09/17/24 01:30:00 PM,34.002,,
6140,09/17/24 01:45:00 PM,33.607,,
6141,09/17/24 02:00:00 PM,33.805,,
6142,09/17/24 02:15:00 PM,33.607,,
6143,09/17/24 02:30:00 PM,33.013,,
6144,09/17/24 02:45:00 PM,33.013,,
6145,09/17/24 03:00:00 PM,32.617,,
6146,09/17/24 03:15:00 PM,31.816,,
6147,09/17/24 03:30:00 PM,32.418,,
6148,09/17/24 03:45:00 PM,32.617,,
6149,09/17/24 04:00:00 PM,32.018,,
6150,09/17/24 04:15:00 PM,31.415,,
6151,09/17/24 04:30:00 PM,32.418,,
6152,09/17/24 04:45:00 PM,32.617,,
6153,09/17/24 05:00:00 PM,31.213,,
6154,09/17/24 05:15:00 PM,31.012,,
6155,09/17/24 05:30:00 PM,30.403,,
6156,09/17/24 05:45:00 PM,30.403,,
6157,09/17/24 06:00:00 PM,28.762,,
6158,09/17/24 06:15:00 PM,27.721,,
6159,09/17/24 06:30:00 PM,27.511,,
6160,09/17/24 06:45:00 PM,27.091,,
6161,09/17/24 07:00:00 PM,26.668,,
6162,09/17/24 07:15:00 PM,26.245,,
6163,09/17/24 07:30:00 PM,26.031,,
6164,09/17/24 07:45:00 PM,26.031,,
6165,09/17/24 08:00:00 PM,25.819,,
6166,09/17/24 08:15:00 PM,25.819,,
6167,09/17/24 08:30:00 PM,25.819,,
6168,09/17/24 08:45:00 PM,25.605,,
6169,09/17/24 09:00:00 PM,25.390,,
6170,09/17/24 09:15:00 PM,26.031,,
6171,09/17/24 09:30:00 PM,26.245,,
6172,09/17/24 09:45:00 PM,26.458,,
6173,09/17/24 10:00:00 PM,26.245,,
6174,09/17/24 10:15:00 PM,25.819,,
6175,09/17/24 10:30:00 PM,25.819,,
6176,09/17/24 10:45:00 PM,25.819,,
6177,09/17/24 11:00:00 PM,26.031,,
6178,09/17/24 11:15:00 PM,26.031,,
6179,09/17/24 11:30:00 PM,26.031,,
6180,09/17/24 11:45:00 PM,26.245,,
6181,09/18/24 12:00:00 AM,26.031,,
6182,09/18/24 12:15:00 AM,25.819,,
6183,09/18/24 12:30:00 AM,25.605,,
6184,09/18/24 12:45:00 AM,25.819,,
6185,09/18/24 01:00:00 AM,25.819,,
6186,09/18/24 01:15:00 AM,25.390,,
6187,09/18/24 01:30:00 AM,25.390,,
6188,09/18/24 01:45:00 AM,25.605,,
6189,09/18/24 02:00:00 AM,25.605,,
6190,09/18/24 02:15:00 AM,25.605,,
6191,09/18/24 02:30:00 AM,25.605,,
6192,09/18/24 02:45:00 AM,25.605,,
6193,09/18/24 03:00:00 AM,25.174,,
6194,09/18/24 03:15:00 AM,25.390,,
6195,09/18/24 03:30:00 AM,25.605,,
6196,09/18/24 03:45:00 AM,25.605,,
6197,09/18/24 04:00:00 AM,25.819,,
6198,09/18/24 04:15:00 AM,25.819,,
6199,09/18/24 04:30:00 AM,25.819,,
6200,09/18/24 04:45:00 AM,25.819,,
6201,09/18/24 05:00:00 AM,26.031,,
6202,09/18/24 05:15:00 AM,25.819,,
6203,09/18/24 05:30:00 AM,25.819,,
6204,09/18/24 05:45:00 AM,26.031,,
6205,09/18/24 06:00:00 AM,25.819,,
6206,09/18/24 06:15:00 AM,26.031,,
6207,09/18/24 06:30:00 AM,26.031,,
6208,09/18/24 06:45:00 AM,26.031,,
6209,09/18/24 07:00:00 AM,25.819,,
6210,09/18/24 07:15:00 AM,25.819,,
6211,09/18/24 07:30:00 AM,25.819,,
6212,09/18/24 07:45:00 AM,25.819,,
6213,09/18/24 08:00:00 AM,25.819,,
