"Plot Title: 20422703"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20422703, SEN S/N: 20422703)","Host Connected (LGR S/N: 20422703, SEN S/N: 20422703)","Coupler Detached (LGR S/N: 20422703, SEN S/N: 20422703)","Bad Battery (LGR S/N: 20422703, SEN S/N: 20422703)","End Of File (LGR S/N: 20422703, SEN S/N: 20422703)"
13646,11/30/24 02:52:06 PM,4.777,,,,
13647,11/30/24 03:07:06 PM,1.823,,,,
13648,11/30/24 03:22:06 PM,2.725,,,,
13649,11/30/24 03:37:06 PM,0.597,,,,
13650,11/30/24 03:52:06 PM,-2.263,,,,
13651,11/30/24 04:07:06 PM,-3.921,,,,
13652,11/30/24 04:22:06 PM,-4.599,,,,
13653,11/30/24 04:37:06 PM,-4.599,,,,
13654,11/30/24 04:52:06 PM,-4.941,,,,
13655,11/30/24 05:07:06 PM,-6.335,,,,
13656,11/30/24 05:22:06 PM,-4.941,,,,
13657,11/30/24 05:37:06 PM,-4.599,,,,
13658,11/30/24 05:52:06 PM,-5.285,,,,
13659,11/30/24 06:07:06 PM,-5.633,,,,
13660,11/30/24 06:22:06 PM,-5.285,,,,
13661,11/30/24 06:37:06 PM,-4.941,,,,
13662,11/30/24 06:52:06 PM,-4.259,,,,
13663,11/30/24 07:07:06 PM,-4.941,,,,
13664,11/30/24 07:22:06 PM,-3.586,,,,
13665,11/30/24 07:37:06 PM,-2.263,,,,
13666,11/30/24 07:52:06 PM,-1.615,,,,
13667,11/30/24 08:07:06 PM,-1.615,,,,
13668,11/30/24 08:22:06 PM,-1.937,,,,
13669,11/30/24 08:37:06 PM,-1.937,,,,
13670,11/30/24 08:52:06 PM,-1.293,,,,
13671,11/30/24 09:07:06 PM,-0.972,,,,
13672,11/30/24 09:22:06 PM,-1.293,,,,
13673,11/30/24 09:37:06 PM,-1.293,,,,
13674,11/30/24 09:52:06 PM,1.215,,,,
13675,11/30/24 10:07:06 PM,1.215,,,,
13676,11/30/24 10:22:06 PM,1.519,,,,
13677,11/30/24 10:37:06 PM,3.614,,,,
13678,11/30/24 10:52:06 PM,3.024,,,,
13679,11/30/24 11:07:06 PM,4.197,,,,
13680,11/30/24 11:22:06 PM,2.725,,,,
13681,11/30/24 11:37:06 PM,3.319,,,,
13682,11/30/24 11:52:06 PM,3.614,,,,
13683,12/01/24 12:07:06 AM,3.614,,,,
13684,12/01/24 12:22:06 AM,2.125,,,,
13685,12/01/24 12:37:06 AM,3.614,,,,
13686,12/01/24 12:52:06 AM,3.614,,,,
13687,12/01/24 01:07:06 AM,3.906,,,,
13688,12/01/24 01:22:06 AM,4.197,,,,
13689,12/01/24 01:37:06 AM,2.725,,,,
13690,12/01/24 01:52:06 AM,3.024,,,,
13691,12/01/24 02:07:06 AM,2.725,,,,
13692,12/01/24 02:22:06 AM,4.197,,,,
13693,12/01/24 02:37:06 AM,5.918,,,,
13694,12/01/24 02:52:06 AM,6.759,,,,
13695,12/01/24 03:07:06 AM,6.759,,,,
13696,12/01/24 03:22:06 AM,6.199,,,,
13697,12/01/24 03:37:06 AM,4.197,,,,
13698,12/01/24 03:52:06 AM,5.063,,,,
13699,12/01/24 04:07:06 AM,6.480,,,,
13700,12/01/24 04:22:06 AM,6.480,,,,
13701,12/01/24 04:37:06 AM,5.918,,,,
13702,12/01/24 04:52:06 AM,6.480,,,,
13703,12/01/24 05:07:06 AM,5.918,,,,
13704,12/01/24 05:22:06 AM,6.199,,,,
13705,12/01/24 05:37:06 AM,5.634,,,,
13706,12/01/24 05:52:06 AM,5.918,,,,
13707,12/01/24 06:07:06 AM,7.038,,,,
13708,12/01/24 06:22:06 AM,7.038,,,,
13709,12/01/24 06:37:06 AM,7.038,,,,
13710,12/01/24 06:52:06 AM,7.313,,,,
13711,12/01/24 07:07:06 AM,8.679,,,,
13712,12/01/24 07:22:06 AM,8.947,,,,
13713,12/01/24 07:37:06 AM,8.947,,,,
13714,12/01/24 07:52:06 AM,11.323,,,,
13715,12/01/24 08:07:06 AM,11.323,,,,
13716,12/01/24 08:22:06 AM,14.362,,,,
13717,12/01/24 08:37:06 AM,12.859,,,,
13718,12/01/24 08:52:06 AM,14.855,,,,
13719,12/01/24 09:07:06 AM,17.510,,,,
13720,12/01/24 09:22:06 AM,17.748,,,,
13721,12/01/24 09:37:06 AM,17.748,,,,
13722,12/01/24 09:52:06 AM,19.382,,,,
13723,12/01/24 10:07:06 AM,19.152,,,,
13724,12/01/24 10:22:06 AM,19.382,,,,
13725,12/01/24 10:37:06 AM,20.984,,,,
13726,12/01/24 10:52:06 AM,21.209,,,,
13727,12/01/24 11:07:06 AM,21.209,,,,
13728,12/01/24 11:22:06 AM,22.330,,,,
13729,12/01/24 11:37:06 AM,21.434,,,,
13730,12/01/24 11:52:06 AM,21.884,,,,
13731,12/01/24 12:07:06 PM,22.775,,,,
13732,12/01/24 12:22:06 PM,22.775,,,,
13733,12/01/24 12:37:06 PM,23.216,,,,
13734,12/01/24 12:52:06 PM,23.216,,,,
13735,12/01/24 01:07:06 PM,22.995,,,,
13736,12/01/24 01:22:06 PM,23.216,,,,
13737,12/01/24 01:37:06 PM,24.093,,,,
13738,12/01/24 01:52:06 PM,24.093,,,,
13739,12/01/24 02:07:06 PM,24.093,,,,
13740,12/01/24 02:22:06 PM,24.093,,,,
13741,12/01/24 02:37:06 PM,23.875,,,,
13742,12/01/24 02:52:06 PM,23.875,,,,
13743,12/01/24 03:07:06 PM,23.875,,,,
13744,12/01/24 03:22:06 PM,23.655,,,,
13745,12/01/24 03:37:06 PM,23.655,,,,
13746,12/01/24 03:52:06 PM,23.436,,,,
13747,12/01/24 04:07:06 PM,23.436,,,,
13748,12/01/24 04:22:06 PM,23.875,,,,
13749,12/01/24 04:37:06 PM,24.093,,,,
13750,12/01/24 04:52:06 PM,24.093,,,,
13751,12/01/24 05:07:06 PM,24.310,,,,
13752,12/01/24 05:22:06 PM,24.310,,,,
13753,12/01/24 05:37:06 PM,24.310,,,,
13754,12/01/24 05:52:06 PM,24.526,,,,
13755,12/01/24 06:07:06 PM,24.960,,,,
13756,12/01/24 06:22:06 PM,24.960,,,,
13757,12/01/24 06:37:06 PM,25.174,,,,
13758,12/01/24 06:52:06 PM,25.174,,,,
13759,12/01/24 07:07:06 PM,25.174,,,,
13760,12/01/24 07:22:06 PM,25.390,,,,
13761,12/01/24 07:37:06 PM,25.174,,,,
13762,12/01/24 07:52:06 PM,26.031,,,,
13763,12/01/24 08:07:06 PM,26.458,,,,
13764,12/01/24 08:22:06 PM,26.668,,,,
13765,12/01/24 08:37:06 PM,26.668,,,,
13766,12/01/24 08:52:06 PM,26.881,,,,
13767,12/01/24 09:07:06 PM,27.302,,,,
13768,12/01/24 09:22:06 PM,27.511,,,,
13769,12/01/24 09:37:06 PM,27.511,,,,
13770,12/01/24 09:52:06 PM,27.721,,,,
13771,12/01/24 10:07:06 PM,27.930,,,,
13772,12/01/24 10:22:06 PM,27.930,,,,
13773,12/01/24 10:37:06 PM,27.930,,,,
13774,12/01/24 10:52:06 PM,27.930,,,,
13775,12/01/24 11:07:06 PM,27.511,,,,
13776,12/01/24 11:22:06 PM,27.721,,,,
13777,12/01/24 11:37:06 PM,27.511,,,,
13778,12/01/24 11:52:06 PM,27.511,,,,
13779,12/02/24 12:07:06 AM,27.511,,,,
13780,12/02/24 12:22:06 AM,27.302,,,,
13781,12/02/24 12:37:06 AM,27.302,,,,
13782,12/02/24 12:52:06 AM,27.302,,,,
13783,12/02/24 01:07:06 AM,27.302,,,,
13784,12/02/24 01:22:06 AM,27.091,,,,
13785,12/02/24 01:37:06 AM,27.091,,,,
13786,12/02/24 01:52:06 AM,27.091,,,,
13787,12/02/24 02:07:06 AM,27.091,,,,
13788,12/02/24 02:22:06 AM,27.091,,,,
13789,12/02/24 02:37:06 AM,26.881,,,,
13790,12/02/24 02:52:06 AM,26.881,,,,
13791,12/02/24 03:07:06 AM,26.881,,,,
13792,12/02/24 03:22:06 AM,26.668,,,,
13793,12/02/24 03:37:06 AM,26.668,,,,
13794,12/02/24 03:52:06 AM,26.668,,,,
13795,12/02/24 04:07:06 AM,26.458,,,,
13796,12/02/24 04:22:06 AM,26.458,,,,
13797,12/02/24 04:37:06 AM,26.458,,,,
13798,12/02/24 04:52:06 AM,26.458,,,,
13799,12/02/24 05:07:06 AM,26.245,,,,
13800,12/02/24 05:22:06 AM,26.245,,,,
13801,12/02/24 05:37:06 AM,26.245,,,,
13802,12/02/24 05:52:06 AM,26.245,,,,
13803,12/02/24 06:07:06 AM,26.245,,,,
13804,12/02/24 06:22:06 AM,26.031,,,,
13805,12/02/24 06:37:06 AM,26.031,,,,
13806,12/02/24 06:52:06 AM,26.031,,,,
13807,12/02/24 07:07:06 AM,26.031,,,,
13808,12/02/24 07:22:06 AM,26.031,,,,
13809,12/02/24 07:37:06 AM,26.031,,,,
13810,12/02/24 07:52:06 AM,26.031,,,,
13811,12/02/24 08:07:06 AM,26.031,,,,
13812,12/02/24 08:22:06 AM,26.031,,,,
13813,12/02/24 08:37:06 AM,26.031,,,,
13814,12/02/24 08:52:06 AM,26.031,,,,
13815,12/02/24 09:07:06 AM,26.031,,,,
13816,12/02/24 09:22:06 AM,26.031,,,,
13817,12/02/24 09:37:06 AM,26.031,,,,
13818,12/02/24 09:52:06 AM,26.031,,,,
13819,12/02/24 10:07:06 AM,26.031,,,,
13820,12/02/24 10:22:06 AM,26.031,,,,
13821,12/02/24 10:37:06 AM,26.031,,,,
13822,12/02/24 10:52:06 AM,26.031,,,,
13823,12/02/24 11:07:06 AM,26.031,,,,
13824,12/02/24 11:22:06 AM,26.031,,,,
13825,12/02/24 11:37:06 AM,26.031,,,,
13826,12/02/24 11:52:06 AM,26.031,,,,
13827,12/02/24 12:07:06 PM,26.031,,,,
13828,12/02/24 12:22:06 PM,26.031,,,,
13829,12/02/24 12:37:06 PM,26.031,,,,
13830,12/02/24 12:52:06 PM,26.031,,,,
13831,12/02/24 01:07:06 PM,26.031,,,,
13832,12/02/24 01:22:06 PM,26.031,,,,
13833,12/02/24 01:37:06 PM,26.031,,,,
13834,12/02/24 01:52:06 PM,26.031,,,,
13835,12/02/24 02:07:06 PM,26.031,,,,
13836,12/02/24 02:22:06 PM,26.031,,,,
13837,12/02/24 02:37:06 PM,26.031,,,,
13838,12/02/24 02:52:06 PM,26.031,,,,
13839,12/02/24 03:07:06 PM,26.031,,,,
13840,12/02/24 03:22:06 PM,26.031,,,,
13841,12/02/24 03:37:06 PM,26.031,,,,
13842,12/02/24 03:52:06 PM,26.031,,,,
13843,12/02/24 04:07:06 PM,25.819,,,,
13844,12/02/24 04:22:06 PM,25.819,,,,
13845,12/02/24 04:37:06 PM,25.819,,,,
13846,12/02/24 04:52:06 PM,25.605,,,,
13847,12/02/24 05:07:06 PM,25.605,,,,
13848,12/02/24 05:22:06 PM,25.605,,,,
13849,12/02/24 05:37:06 PM,25.605,,,,
13850,12/02/24 05:52:06 PM,25.605,,,,
13851,12/02/24 06:07:06 PM,25.605,,,,
13852,12/02/24 06:22:06 PM,25.605,,,,
13853,12/02/24 06:37:06 PM,25.390,,,,
13854,12/02/24 06:52:06 PM,25.605,,,,
13855,12/02/24 07:07:06 PM,25.390,,,,
13856,12/02/24 07:22:06 PM,25.390,,,,
13857,12/02/24 07:37:06 PM,25.390,,,,
13858,12/02/24 07:52:06 PM,25.390,,,,
13859,12/02/24 08:07:06 PM,25.390,,,,
13860,12/02/24 08:22:06 PM,25.390,,,,
13861,12/02/24 08:37:06 PM,25.390,,,,
13862,12/02/24 08:52:06 PM,25.390,,,,
13863,12/02/24 09:07:06 PM,25.390,,,,
13864,12/02/24 09:22:06 PM,25.390,,,,
13865,12/02/24 09:37:06 PM,25.390,,,,
13866,12/02/24 09:52:06 PM,25.390,,,,
13867,12/02/24 10:07:06 PM,25.390,,,,
13868,12/02/24 10:22:06 PM,25.390,,,,
13869,12/02/24 10:37:06 PM,25.390,,,,
13870,12/02/24 10:52:06 PM,25.390,,,,
13871,12/02/24 11:07:06 PM,25.390,,,,
13872,12/02/24 11:22:06 PM,25.390,,,,
13873,12/02/24 11:37:06 PM,25.605,,,,
13874,12/02/24 11:52:06 PM,25.605,,,,
13875,12/03/24 12:07:06 AM,25.605,,,,
13876,12/03/24 12:22:06 AM,25.605,,,,
13877,12/03/24 12:37:06 AM,25.605,,,,
13878,12/03/24 12:52:06 AM,25.605,,,,
13879,12/03/24 01:07:06 AM,25.605,,,,
13880,12/03/24 01:22:06 AM,25.605,,,,
13881,12/03/24 01:37:06 AM,25.605,,,,
13882,12/03/24 01:52:06 AM,25.605,,,,
13883,12/03/24 02:07:06 AM,25.605,,,,
13884,12/03/24 02:22:06 AM,25.605,,,,
13885,12/03/24 02:37:06 AM,25.605,,,,
13886,12/03/24 02:52:06 AM,25.605,,,,
13887,12/03/24 03:07:06 AM,25.605,,,,
13888,12/03/24 03:22:06 AM,25.819,,,,
13889,12/03/24 03:37:06 AM,25.819,,,,
13890,12/03/24 03:52:06 AM,25.819,,,,
13891,12/03/24 04:07:06 AM,25.819,,,,
13892,12/03/24 04:22:06 AM,25.819,,,,
13893,12/03/24 04:37:06 AM,25.819,,,,
13894,12/03/24 04:52:06 AM,25.819,,,,
13895,12/03/24 05:07:06 AM,25.819,,,,
13896,12/03/24 05:22:06 AM,25.819,,,,
13897,12/03/24 05:37:06 AM,25.819,,,,
13898,12/03/24 05:52:06 AM,25.819,,,,
13899,12/03/24 06:07:06 AM,25.819,,,,
13900,12/03/24 06:22:06 AM,25.819,,,,
13901,12/03/24 06:37:06 AM,25.819,,,,
13902,12/03/24 06:52:06 AM,25.819,,,,
13903,12/03/24 07:07:06 AM,25.819,,,,
13904,12/03/24 07:22:06 AM,26.031,,,,
13905,12/03/24 07:37:06 AM,26.031,,,,
13906,12/03/24 07:52:06 AM,26.031,,,,
13907,12/03/24 08:07:06 AM,26.031,,,,
13908,12/03/24 08:22:06 AM,26.031,,,,
13909,12/03/24 08:37:06 AM,26.031,,,,
13910,12/03/24 08:52:06 AM,26.031,,,,
13911,12/03/24 09:07:06 AM,26.031,,,,
13912,12/03/24 09:22:06 AM,26.031,,,,
13913,12/03/24 09:37:06 AM,26.031,,,,
13914,12/03/24 09:52:06 AM,26.031,,,,
13915,12/03/24 10:07:06 AM,26.031,,,,
13916,12/03/24 10:22:06 AM,26.245,,,,
13917,12/03/24 10:37:06 AM,26.245,,,,
13918,12/03/24 10:52:06 AM,26.245,,,,
13919,12/03/24 11:07:06 AM,26.245,,,,
13920,12/03/24 11:22:06 AM,26.245,,,,
13921,12/03/24 11:37:06 AM,26.245,,,,
13922,12/03/24 11:52:06 AM,26.245,,,,
13923,12/03/24 12:07:06 PM,26.245,,,,
13924,12/03/24 12:22:06 PM,26.245,,,,
13925,12/03/24 12:37:06 PM,26.245,,,,
13926,12/03/24 12:52:06 PM,26.458,,,,
13927,12/03/24 01:07:06 PM,26.458,,,,
13928,12/03/24 01:22:06 PM,26.458,,,,
13929,12/03/24 01:37:06 PM,26.458,,,,
13930,12/03/24 01:52:06 PM,26.458,,,,
13931,12/03/24 02:07:06 PM,26.458,,,,
13932,12/03/24 02:22:06 PM,26.458,,,,
13933,12/03/24 02:37:06 PM,26.458,,,,
13934,12/03/24 02:52:06 PM,26.458,,,,
13935,12/03/24 03:07:06 PM,26.458,,,,
13936,12/03/24 03:22:06 PM,26.458,,,,
13937,12/03/24 03:37:06 PM,26.458,,,,
13938,12/03/24 03:52:06 PM,26.458,,,,
13939,12/03/24 04:07:06 PM,26.458,,,,
13940,12/03/24 04:22:06 PM,26.458,,,,
13941,12/03/24 04:37:06 PM,26.458,,,,
13942,12/03/24 04:52:06 PM,26.458,,,,
13943,12/03/24 05:07:06 PM,26.458,,,,
13944,12/03/24 05:22:06 PM,26.458,,,,
13945,12/03/24 05:37:06 PM,26.458,,,,
13946,12/03/24 05:52:06 PM,26.458,,,,
13947,12/03/24 06:07:06 PM,26.668,,,,
13948,12/03/24 06:22:06 PM,26.668,,,,
13949,12/03/24 06:37:06 PM,26.458,,,,
13950,12/03/24 06:52:06 PM,26.668,,,,
13951,12/03/24 07:07:06 PM,26.668,,,,
13952,12/03/24 07:22:06 PM,26.668,,,,
13953,12/03/24 07:37:06 PM,26.668,,,,
13954,12/03/24 07:52:06 PM,26.668,,,,
13955,12/03/24 08:07:06 PM,26.668,,,,
13956,12/03/24 08:22:06 PM,26.668,,,,
13957,12/03/24 08:37:06 PM,26.668,,,,
13958,12/03/24 08:52:06 PM,26.668,,,,
13959,12/03/24 09:07:06 PM,26.668,,,,
13960,12/03/24 09:22:06 PM,26.668,,,,
13961,12/03/24 09:37:06 PM,26.668,,,,
13962,12/03/24 09:52:06 PM,26.668,,,,
13963,12/03/24 10:07:06 PM,26.668,,,,
13964,12/03/24 10:22:06 PM,26.668,,,,
13965,12/03/24 10:37:06 PM,26.668,,,,
13966,12/03/24 10:52:06 PM,26.668,,,,
13967,12/03/24 11:07:06 PM,26.668,,,,
13968,12/03/24 11:22:06 PM,26.881,,,,
13969,12/03/24 11:37:06 PM,26.881,,,,
13970,12/03/24 11:52:06 PM,26.881,,,,
13971,12/04/24 12:07:06 AM,26.881,,,,
13972,12/04/24 12:22:06 AM,26.881,,,,
13973,12/04/24 12:37:06 AM,26.881,,,,
13974,12/04/24 12:52:06 AM,26.881,,,,
13975,12/04/24 01:07:06 AM,26.881,,,,
13976,12/04/24 01:22:06 AM,26.881,,,,
13977,12/04/24 01:37:06 AM,26.881,,,,
13978,12/04/24 01:52:06 AM,26.881,,,,
13979,12/04/24 02:07:06 AM,26.881,,,,
13980,12/04/24 02:22:06 AM,26.881,,,,
13981,12/04/24 02:37:06 AM,26.881,,,,
13982,12/04/24 02:52:06 AM,26.881,,,,
13983,12/04/24 03:07:06 AM,27.091,,,,
13984,12/04/24 03:22:06 AM,27.091,,,,
13985,12/04/24 03:37:06 AM,27.091,,,,
13986,12/04/24 03:52:06 AM,27.091,,,,
13987,12/04/24 04:07:06 AM,27.091,,,,
13988,12/04/24 04:22:06 AM,27.091,,,,
13989,12/04/24 04:37:06 AM,27.091,,,,
13990,12/04/24 04:52:06 AM,27.091,,,,
13991,12/04/24 05:07:06 AM,27.091,,,,
13992,12/04/24 05:22:06 AM,27.091,,,,
13993,12/04/24 05:37:06 AM,27.091,,,,
13994,12/04/24 05:52:06 AM,27.091,,,,
13995,12/04/24 06:07:06 AM,27.091,,,,
13996,12/04/24 06:22:06 AM,27.091,,,,
13997,12/04/24 06:37:06 AM,27.091,,,,
13998,12/04/24 06:52:06 AM,27.091,,,,
13999,12/04/24 07:07:06 AM,27.091,,,,
14000,12/04/24 07:22:06 AM,27.302,,,,
14001,12/04/24 07:37:06 AM,27.302,,,,
14002,12/04/24 07:52:06 AM,27.302,,,,
14003,12/04/24 08:07:06 AM,27.302,,,,
14004,12/04/24 08:22:06 AM,27.302,,,,
14005,12/04/24 08:37:06 AM,27.302,,,,
14006,12/04/24 08:52:06 AM,27.302,,,,
14007,12/04/24 09:07:06 AM,27.302,,,,
14008,12/04/24 09:22:06 AM,27.302,,,,
14009,12/04/24 09:37:06 AM,27.302,,,,
14010,12/04/24 09:52:06 AM,27.302,,,,
14011,12/04/24 10:07:06 AM,27.511,,,,
14012,12/04/24 10:22:06 AM,27.511,,,,
14013,12/04/24 10:37:06 AM,27.511,,,,
14014,12/04/24 10:52:06 AM,27.511,,,,
14015,12/04/24 11:07:06 AM,27.511,,,,
14016,12/04/24 11:22:06 AM,27.511,,,,
14017,12/04/24 11:37:06 AM,27.721,,,,
14018,12/04/24 11:52:06 AM,27.721,,,,
14019,12/04/24 12:07:06 PM,27.721,,,,
14020,12/04/24 12:22:06 PM,27.721,,,,
14021,12/04/24 12:37:06 PM,27.721,,,,
14022,12/04/24 12:52:06 PM,27.721,,,,
14023,12/04/24 01:07:06 PM,27.930,,,,
14024,12/04/24 01:22:06 PM,27.721,,,,
14025,12/04/24 01:37:06 PM,27.930,,,,
14026,12/04/24 01:52:06 PM,27.930,,,,
14027,12/04/24 02:07:06 PM,27.930,,,,
14028,12/04/24 02:22:06 PM,27.930,,,,
14029,12/04/24 02:37:06 PM,27.930,,,,
14030,12/04/24 02:52:06 PM,27.930,,,,
14031,12/04/24 03:07:06 PM,27.930,,,,
14032,12/04/24 03:22:06 PM,28.139,,,,
14033,12/04/24 03:37:06 PM,28.139,,,,
14034,12/04/24 03:52:06 PM,28.139,,,,
14035,12/04/24 04:07:06 PM,28.139,,,,
14036,12/04/24 04:22:06 PM,28.139,,,,
14037,12/04/24 04:37:06 PM,28.139,,,,
14038,12/04/24 04:52:06 PM,28.139,,,,
14039,12/04/24 05:07:06 PM,28.139,,,,
14040,12/04/24 05:22:06 PM,28.139,,,,
14041,12/04/24 05:37:06 PM,28.139,,,,
14042,12/04/24 05:52:06 PM,28.139,,,,
14043,12/04/24 06:07:06 PM,28.346,,,,
14044,12/04/24 06:22:06 PM,28.346,,,,
14045,12/04/24 06:37:06 PM,28.346,,,,
14046,12/04/24 06:52:06 PM,28.346,,,,
14047,12/04/24 07:07:06 PM,28.346,,,,
14048,12/04/24 07:22:06 PM,28.346,,,,
14049,12/04/24 07:37:06 PM,28.346,,,,
14050,12/04/24 07:52:06 PM,28.346,,,,
14051,12/04/24 08:07:06 PM,28.555,,,,
14052,12/04/24 08:22:06 PM,28.555,,,,
14053,12/04/24 08:37:06 PM,28.555,,,,
14054,12/04/24 08:52:06 PM,28.555,,,,
14055,12/04/24 09:07:06 PM,28.555,,,,
14056,12/04/24 09:22:06 PM,28.555,,,,
14057,12/04/24 09:37:06 PM,28.555,,,,
14058,12/04/24 09:52:06 PM,28.555,,,,
14059,12/04/24 10:07:06 PM,28.555,,,,
14060,12/04/24 10:22:06 PM,28.762,,,,
14061,12/04/24 10:37:06 PM,28.762,,,,
14062,12/04/24 10:52:06 PM,28.762,,,,
14063,12/04/24 11:07:06 PM,28.762,,,,
14064,12/04/24 11:22:06 PM,28.762,,,,
14065,12/04/24 11:37:06 PM,28.762,,,,
14066,12/04/24 11:52:06 PM,28.762,,,,
14067,12/05/24 12:07:06 AM,28.762,,,,
14068,12/05/24 12:22:06 AM,28.762,,,,
14069,12/05/24 12:37:06 AM,28.969,,,,
14070,12/05/24 12:52:06 AM,28.969,,,,
14071,12/05/24 01:07:06 AM,28.969,,,,
14072,12/05/24 01:22:06 AM,28.969,,,,
14073,12/05/24 01:37:06 AM,28.969,,,,
14074,12/05/24 01:52:06 AM,28.969,,,,
14075,12/05/24 02:07:06 AM,28.969,,,,
14076,12/05/24 02:22:06 AM,29.174,,,,
14077,12/05/24 02:37:06 AM,29.174,,,,
14078,12/05/24 02:52:06 AM,29.379,,,,
14079,12/05/24 03:07:06 AM,29.586,,,,
14080,12/05/24 03:22:06 AM,29.790,,,,
14081,12/05/24 03:37:06 AM,29.790,,,,
14082,12/05/24 03:52:06 AM,29.995,,,,
14083,12/05/24 04:07:06 AM,30.198,,,,
14084,12/05/24 04:22:06 AM,30.198,,,,
14085,12/05/24 04:37:06 AM,30.403,,,,
14086,12/05/24 04:52:06 AM,30.403,,,,
14087,12/05/24 05:07:06 AM,30.607,,,,
14088,12/05/24 05:22:06 AM,30.607,,,,
14089,12/05/24 05:37:06 AM,30.808,,,,
14090,12/05/24 05:52:06 AM,30.808,,,,
14091,12/05/24 06:07:06 AM,30.808,,,,
14092,12/05/24 06:22:06 AM,31.012,,,,
14093,12/05/24 06:37:06 AM,31.012,,,,
14094,12/05/24 06:52:06 AM,31.012,,,,
14095,12/05/24 07:07:06 AM,31.012,,,,
14096,12/05/24 07:22:06 AM,31.213,,,,
14097,12/05/24 07:37:06 AM,31.213,,,,
14098,12/05/24 07:52:06 AM,31.213,,,,
14099,12/05/24 08:07:06 AM,31.213,,,,
14100,12/05/24 08:22:06 AM,31.213,,,,
14101,12/05/24 08:37:06 AM,31.415,,,,
14102,12/05/24 08:52:06 AM,31.415,,,,
14103,12/05/24 09:07:06 AM,31.415,,,,
14104,12/05/24 09:22:06 AM,31.415,,,,
14105,12/05/24 09:37:06 AM,31.617,,,,
14106,12/05/24 09:52:06 AM,31.617,,,,
14107,12/05/24 10:07:06 AM,31.617,,,,
14108,12/05/24 10:22:06 AM,31.617,,,,
14109,12/05/24 10:37:06 AM,31.617,,,,
14110,12/05/24 10:52:06 AM,31.816,,,,
14111,12/05/24 11:07:06 AM,31.816,,,,
14112,12/05/24 11:22:06 AM,31.816,,,,
14113,12/05/24 11:37:06 AM,31.816,,,,
14114,12/05/24 11:52:06 AM,31.816,,,,
14115,12/05/24 12:07:06 PM,31.816,,,,
14116,12/05/24 12:22:06 PM,31.816,,,,
14117,12/05/24 12:37:06 PM,31.816,,,,
14118,12/05/24 12:52:06 PM,32.018,,,,
14119,12/05/24 01:07:06 PM,32.018,,,,
14120,12/05/24 01:22:06 PM,32.018,,,,
14121,12/05/24 01:37:06 PM,32.018,,,,
14122,12/05/24 01:52:06 PM,32.018,,,,
14123,12/05/24 02:07:06 PM,32.018,,,,
14124,12/05/24 02:22:06 PM,32.018,,,,
14125,12/05/24 02:37:06 PM,32.018,,,,
14126,12/05/24 02:52:06 PM,32.018,,,,
14127,12/05/24 03:07:06 PM,32.018,,,,
14128,12/05/24 03:22:06 PM,32.018,,,,
14129,12/05/24 03:37:06 PM,32.018,,,,
14130,12/05/24 03:52:06 PM,32.018,,,,
14131,12/05/24 04:07:06 PM,32.018,,,,
14132,12/05/24 04:22:06 PM,32.018,,,,
14133,12/05/24 04:37:06 PM,32.018,,,,
14134,12/05/24 04:52:06 PM,32.018,,,,
14135,12/05/24 05:07:06 PM,32.018,,,,
14136,12/05/24 05:22:06 PM,32.018,,,,
14137,12/05/24 05:37:06 PM,32.018,,,,
14138,12/05/24 05:52:06 PM,32.018,,,,
14139,12/05/24 06:07:06 PM,32.018,,,,
14140,12/05/24 06:22:06 PM,32.018,,,,
14141,12/05/24 06:37:06 PM,32.018,,,,
14142,12/05/24 06:52:06 PM,32.018,,,,
14143,12/05/24 07:07:06 PM,32.018,,,,
14144,12/05/24 07:22:06 PM,32.018,,,,
14145,12/05/24 07:37:06 PM,32.018,,,,
14146,12/05/24 07:52:06 PM,32.018,,,,
14147,12/05/24 08:07:06 PM,32.018,,,,
14148,12/05/24 08:22:06 PM,32.018,,,,
14149,12/05/24 08:37:06 PM,32.018,,,,
14150,12/05/24 08:52:06 PM,32.018,,,,
14151,12/05/24 09:07:06 PM,32.018,,,,
14152,12/05/24 09:22:06 PM,32.018,,,,
14153,12/05/24 09:37:06 PM,32.018,,,,
14154,12/05/24 09:52:06 PM,32.018,,,,
14155,12/05/24 10:07:06 PM,32.018,,,,
14156,12/05/24 10:22:06 PM,32.018,,,,
14157,12/05/24 10:37:06 PM,32.018,,,,
14158,12/05/24 10:52:06 PM,32.018,,,,
14159,12/05/24 11:07:06 PM,32.018,,,,
14160,12/05/24 11:22:06 PM,32.018,,,,
14161,12/05/24 11:37:06 PM,32.018,,,,
14162,12/05/24 11:52:06 PM,32.018,,,,
14163,12/06/24 12:07:06 AM,32.018,,,,
14164,12/06/24 12:22:06 AM,32.018,,,,
14165,12/06/24 12:37:06 AM,32.018,,,,
14166,12/06/24 12:52:06 AM,32.018,,,,
14167,12/06/24 01:07:06 AM,32.018,,,,
14168,12/06/24 01:22:06 AM,32.018,,,,
14169,12/06/24 01:37:06 AM,32.018,,,,
14170,12/06/24 01:52:06 AM,32.018,,,,
14171,12/06/24 02:07:06 AM,32.018,,,,
14172,12/06/24 02:22:06 AM,32.018,,,,
14173,12/06/24 02:37:06 AM,32.018,,,,
14174,12/06/24 02:52:06 AM,32.018,,,,
14175,12/06/24 03:07:06 AM,32.018,,,,
